Name,Id,IconIdx,Subtype,Quality,BasePrice,PriceRate,FieldItemId,Weight,NeedAbility,NeedValue,AddAbility,AddValue,StatusId,StatusType,StatusPerSec,UseEffect,UseSound,CooldownType,CooldownSec,ScriptIdx,TypeName,StlKey,DisplayName,Description
consumable_204,204,1603,320,0,0,0,134,0,0,0,12,1,0,0,0,140,0,0,0,0,Automatically waste,LUSE204,INT  (+1),
consumable_205,205,1603,320,0,0,0,134,0,0,0,13,1,0,0,0,140,0,0,0,0,Automatically waste,LUSE205,CON (+1),
consumable_206,206,1603,320,0,0,0,134,0,0,0,14,1,0,0,0,140,0,0,0,0,Automatically waste,LUSE206,CHA (+1),
consumable_207,207,1603,320,0,0,0,134,0,0,0,15,1,0,0,0,140,0,0,0,0,Automatically waste,LUSE207,SEN (+1),
consumable_212,212,1603,320,0,0,0,134,0,0,0,90,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,10,
consumable_213,213,1603,320,0,0,0,134,0,0,0,89,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,9,
consumable_214,214,1603,320,0,0,0,134,0,0,0,88,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,8,
consumable_215,215,1603,320,0,0,0,134,0,0,0,87,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,7,
consumable_216,216,1603,320,0,0,0,134,0,0,0,86,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,6,
consumable_218,218,1603,320,0,0,0,134,0,0,0,85,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,5,
consumable_219,219,1603,320,0,0,0,134,0,0,0,82,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,2,
consumable_220,220,1603,320,0,0,0,134,0,0,0,83,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,3,
consumable_221,221,1603,320,0,0,0,134,0,0,0,84,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,4,
consumable_222,222,1603,320,0,0,0,134,0,0,0,81,1000,0,0,0,140,0,0,0,0,Automatically waste,LUSE195,1,
consumable_291,291,1950,315,50,300,5,130,5,0,0,0,0,0,0,0,0,0,0,0,0,Repair tool,LUSE291,Repair Hammer,Double click the hammer and then select the item you want repaired.
consumable_292,292,1950,315,60,1000,5,130,5,0,0,0,1,0,0,0,0,0,0,0,0,Repair tool,LUSE292,?????? ???? ????,
consumable_293,293,2289,317,30,2000,5,117,30,0,0,0,25,0,0,0,0,0,0,0,0,Engine Fuel,LUSE293,Engine Fuel (S),Mana condensed through a special process that will power the Mana Engine. Fills 25% of the fuel capacity.
consumable_294,294,2290,317,30,4500,5,117,50,0,0,0,50,0,0,0,0,0,0,0,0,Engine Fuel,LUSE294,Engine Fuel (M),Mana condensed through a special process that will power the Mana Engine. Fills 50% of the fuel capacity.
consumable_295,295,2291,317,30,10000,5,117,90,0,0,0,100,0,0,0,0,0,0,0,0,Engine Fuel,LUSE295,Engine Fuel (L),Mana condensed through a special process that will power the Mana Engine. Fills 100% of the fuel capacity.
consumable_300,300,1609,313,20,300,5,118,1,0,0,0,3103,0,0,0,0,0,0,0,0,Magic Item,LUSE300,Ghost Potion,Your visual body will be hidden as you turn into a ghost.
consumable_301,301,1692,313,13,130,5,154,1,0,0,0,3101,0,0,0,0,0,0,0,0,Magic Item,LUSE301,Purify Scroll (Solo),Purifies harmful curse magic cast on its user.
consumable_302,302,1692,313,14,180,5,153,1,0,0,0,3102,0,0,0,0,0,0,0,0,Magic Item,LUSE302,Detect Scroll (Solo),Enables its user to detect cloaked units for a while.
consumable_303,303,1692,313,15,230,5,154,1,0,0,0,3103,0,0,0,0,0,0,0,0,Magic Item,LUSE303,Stealth Scroll (Solo),"Enables its user to become temporarily invisible while moving. When attacking enemies, invisibility will be canceled."
consumable_304,304,1692,313,10,20,5,152,1,0,0,0,3104,0,0,0,0,0,0,0,0,Magic Item,,,
consumable_305,305,1692,313,10,20,5,152,1,0,0,0,3105,0,0,0,0,0,0,0,0,Magic Item,,,
consumable_306,306,1027,313,17,340,5,152,1,0,0,0,3106,0,0,0,0,0,0,0,0,Magic Item,LUSE306,HP Scroll (Solo),Increase Maximum HP for 7 minutes.
consumable_307,307,1028,313,17,340,5,152,1,0,0,0,3107,0,0,0,0,0,0,0,0,Magic Item,LUSE307,MP Scroll (Solo),Increase Maximum MP for 7 minutes.
consumable_308,308,1029,313,18,410,5,151,1,0,0,0,3108,0,0,0,0,0,0,0,0,Magic Item,LUSE308,Dexterity Scroll (Solo),Increase in Movement Speed and Dodge Rate for 7 minutes.
consumable_309,309,1030,313,18,460,5,151,1,0,0,0,3109,0,0,0,0,0,0,0,0,Magic Item,LUSE309,Strength Scroll (Solo),Increase in Attack Power and Attack Speed for 7 minutes.
consumable_310,310,1031,313,18,460,5,151,1,0,0,0,3110,0,0,0,0,0,0,0,0,Magic Item,LUSE310,Defense Scroll (Solo),Increase in Defense and Magic Resistance for 7 minutes.
consumable_311,311,1032,313,18,460,5,151,1,0,0,0,3111,0,0,0,0,0,0,0,0,Magic Item,LUSE311,Accuracy Scroll (Solo),Increase in Attack Accuracy and Critical hit rate for 7 minutes.
consumable_312,312,1033,313,18,460,5,151,1,0,0,0,3112,0,0,0,0,0,0,0,0,Magic Item,LUSE312,Damage Scroll (Solo),Inflict 30% additional damage for 7 minutes.
consumable_313,313,1034,313,20,640,5,152,1,0,0,0,3113,0,0,0,0,0,0,0,0,Magic Item,LUSE313,Advanced HP Scroll (Solo),Increase Maximum HP for 10 minutes.
consumable_314,314,1035,313,20,640,5,152,1,0,0,0,3114,0,0,0,0,0,0,0,0,Magic Item,LUSE314,Advanced MP Scroll (Solo),Increase Maximum MP for 10 minutes.
consumable_315,315,1036,313,20,640,5,151,1,0,0,0,3115,0,0,0,0,0,0,0,0,Magic Item,LUSE315,Advanced Dexterity Scroll (Solo),Increase in Movement Speed and Dodge Rate for 10 minutes.
consumable_316,316,1037,313,23,920,5,151,1,0,0,0,3116,0,0,0,0,0,0,0,0,Magic Item,LUSE316,Advanced Strength Scroll (Solo),Increase in Attack Power and Attack Speed for 10 minutes.
consumable_317,317,1038,313,23,920,5,151,1,0,0,0,3117,0,0,0,0,0,0,0,0,Magic Item,LUSE317,Advanced Defense Scroll (Solo),Increase in Defense and Magic Resistance for 10 minutes.
consumable_318,318,1060,313,23,920,5,151,1,0,0,0,3118,0,0,0,0,0,0,0,0,Magic Item,LUSE318,Advanced Accuracy Scroll (Solo),Increase in Attack Accuracy and Critical hit rate for 10 minutes.
consumable_319,319,1061,313,23,920,5,151,1,0,0,0,3119,0,0,0,0,0,0,0,0,Magic Item,LUSE319,Advanced Damage Scroll (Solo),Inflict 50% additional damage for 10 minutes.
consumable_320,320,1692,313,10,20,5,151,1,0,0,0,3120,0,0,0,0,0,0,0,0,Magic Item,,,
consumable_321,321,1664,313,15,230,5,151,1,75,2,0,3121,0,0,0,0,0,0,0,0,Magic Item,LUSE321,Blue Icicle,Target temporarily suffers from reduced Magic Resistance.
consumable_322,322,1665,313,16,300,5,151,1,75,2,0,3122,0,0,0,0,0,0,0,0,Magic Item,LUSE322,Green Icicle,Target is temporarily poisoned.
consumable_323,323,1666,313,17,340,5,151,1,75,2,0,3123,0,0,0,0,0,0,0,0,Magic Item,LUSE323,White Icicle,Target is temporarily blocked from using magic spells.
consumable_326,326,2043,313,21,2,5,250,1,0,0,0,3126,0,0,0,0,0,0,0,0,Magic Item,LUSE326,Snowball,"Snowballs don't cause any damage, so use it to play with your friends."
consumable_331,331,1692,313,10,100,0,151,0,0,0,0,3131,0,0,0,0,0,0,0,0,Magic Item,LUSE309,Strength Scroll (Solo),Increase in Attack Power and Attack Speed for 7 minutes.
consumable_332,332,1692,313,10,100,0,151,0,0,0,0,3132,0,0,0,0,0,0,0,0,Magic Item,LUSE312,Damage Scroll (Solo),Inflict 30% additional damage for 7 minutes.
consumable_333,333,1692,313,10,100,0,151,0,0,0,0,3133,0,0,0,0,0,0,0,0,Magic Item,LUSE317,Advanced Defense Scroll (Solo),Increase in Defense and Magic Resistance for 10 minutes.
consumable_334,334,1692,313,10,100,0,151,0,0,0,0,3134,0,0,0,0,0,0,0,0,Magic Item,LUSE315,Advanced Dexterity Scroll (Solo),Increase in Movement Speed and Dodge Rate for 10 minutes.
consumable_335,335,1692,313,10,100,0,151,0,0,0,0,3135,0,0,0,0,0,0,0,0,Magic Item,,??????,
consumable_336,336,1692,313,10,100,0,151,0,0,0,0,3136,0,0,0,0,0,0,0,0,Magic Item,,????????,
consumable_337,337,1692,313,10,100,0,151,0,0,0,0,3137,0,0,0,0,0,0,0,0,Magic Item,LUSE318,Advanced Accuracy Scroll (Solo),Increase in Attack Accuracy and Critical hit rate for 10 minutes.
consumable_338,338,1692,313,10,100,0,151,0,0,0,0,3138,0,0,0,0,0,0,0,0,Magic Item,LUSE313,Advanced HP Scroll (Solo),Increase Maximum HP for 10 minutes.
consumable_339,339,1692,313,10,100,0,151,0,0,0,0,3139,0,0,0,0,0,0,0,0,Magic Item,LUSE314,Advanced MP Scroll (Solo),Increase Maximum MP for 10 minutes.
consumable_340,340,1692,313,10,100,0,151,0,0,0,0,3140,0,0,0,0,0,0,0,0,Magic Item,,????????,
consumable_341,341,4502,313,17,340,5,151,1,75,2,0,3091,0,0,0,0,0,0,0,0,Magic Item,LUSE330,Slow Movement Speed Icicle,
consumable_342,342,4503,313,17,340,5,151,1,75,2,0,3092,0,0,0,0,0,0,0,0,Magic Item,LUSE331,Slow Attack Speed Icicle,
consumable_343,343,4504,313,17,340,5,151,1,75,2,0,3093,0,0,0,0,0,0,0,0,Magic Item,LUSE332,Attack Decrease Icicle,
consumable_344,344,4505,313,17,340,5,151,1,75,2,0,3094,0,0,0,0,0,0,0,0,Magic Item,LUSE333,Magic Defense Decrease Icicle,
consumable_345,345,4506,313,17,340,5,151,1,75,2,0,3095,0,0,0,0,0,0,0,0,Magic Item,LUSE334,Hitting Rate Decrease Icicle,
consumable_346,346,4507,313,17,340,5,151,1,75,2,0,3096,0,0,0,0,0,0,0,0,Magic Item,LUSE335,Critical Decrease Icicle,
consumable_347,347,4508,313,17,340,5,151,1,75,2,0,3097,0,0,0,0,0,0,0,0,Magic Item,LUSE336,Dodge Rate Decrease Icicle,
consumable_348,348,4509,313,17,340,5,151,1,75,2,0,3098,0,0,0,0,0,0,0,0,Magic Item,LUSE337,Fainted Icicle,
consumable_349,349,4469,313,17,340,5,151,1,75,2,0,3099,0,0,0,0,0,0,0,0,Magic Item,LUSE338,Debuffs Icicle,
consumable_350,350,1750,313,10,2500,5,151,1,0,0,0,3150,0,0,0,140,548,0,0,0,Magic Item,LUSE350,Junon Fields Scroll,Returns its user to Junon Fields. Current weight carried by its user affects MP that is consumed in using this item.
consumable_351,351,1751,313,10,1000,5,151,1,0,0,0,3151,0,0,0,140,548,0,0,0,Magic Item,LUSE351,Zant Return Scroll,Returns its user to Zant. Current weight carried by its user affects MP that is consumed in using this item.
consumable_352,352,1752,313,10,1200,5,151,1,0,0,0,3152,0,0,0,140,548,0,0,0,Magic Item,LUSE352,Junon Polis Return Scroll,Returns its user to Junon Polis. Current weight carried by its user affects MP that is consumed in using this item.
consumable_353,353,1722,313,12,1600,5,151,1,0,0,0,3153,0,0,0,140,548,0,0,0,Magic Item,LUSE353,Eucar Return Scroll,?
consumable_354,354,1717,313,12,1450,5,151,1,0,0,0,3154,0,0,0,140,548,0,0,0,Magic Item,LUSE354,Xita Refuge Return Scroll,Returns its user to the Xita Refuge.Current weight carried by its user affects MP that is consumed in using this item.
consumable_355,355,1750,313,12,5000,5,151,1,0,0,0,3155,0,0,0,140,548,0,0,0,Magic Item,LUSE355,Marsh of Ghost Scroll,Returns its user to Marsh. Current weight carried by its user affects MP that is consumed in using this item.
consumable_356,356,1750,313,10,5000,5,151,1,0,0,0,3156,0,0,0,140,548,0,0,0,Magic Item,LUSE356,Forbidden Return Scroll,Returns its user to Forbidden
consumable_357,357,1750,313,10,5000,5,151,1,0,0,0,3157,0,0,0,140,548,0,0,0,Magic Item,LUSE357,Oro Town Scroll,Returns its user to Oro Town. Current weight carried by its user affects MP that is consumed in using this item.
consumable_359,359,1750,313,10,5000,5,151,1,0,0,0,3170,0,0,0,140,548,0,0,0,Magic Item,LUSE348,Unholy Path Return Scroll,Returns its user to Unholy Path
consumable_360,360,1716,313,12,1350,5,151,1,0,0,0,3291,0,0,0,140,548,0,0,0,Magic Item,LUSE360,Goblin Cave Entrance Return Scroll,Return its user to the Goblin Cave Entrance.
consumable_361,361,1718,313,12,1450,5,151,1,0,0,0,3292,0,0,0,140,548,0,0,0,Magic Item,LUSE361,Desert of the Dead Entrance Return Scroll,Returns its user to the Desert of the Dead Entrance.
consumable_362,362,1723,313,12,1200,5,151,1,0,0,0,3293,0,0,0,140,548,0,0,0,Magic Item,LUSE362,El Verloon Desert Return Scroll,Returns its user to El Verloon Desert.
consumable_363,363,1720,313,12,1350,5,151,1,0,0,0,3294,0,0,0,140,548,0,0,0,Magic Item,LUSE363,Gorge of Silence Return Scroll,Returns its user to the Gorge of Silence.
consumable_364,364,1721,313,12,2500,5,151,1,0,0,0,3295,0,0,0,140,548,0,0,0,Magic Item,LUSE364,Shady Jungle Return Scroll,Returns its user to the Shady Jungle.
consumable_365,365,1779,313,12,2500,5,151,1,31,135,0,3296,0,0,0,140,548,0,0,0,Magic Item,LUSE365,Sikuku Prison Entrance Return Scroll,Returns its user near the Sikuku Underground Prison Entrance.
consumable_366,366,1750,313,10,5000,5,151,1,0,0,0,3159,0,0,0,140,548,0,0,0,Magic Item,LUSE366,Geb Desert Return Scroll,Returns its user to the Paradise of RA
consumable_367,367,1750,313,10,5000,5,151,1,0,0,0,3160,0,0,0,140,548,0,0,0,Magic Item,LUSE367,Paradise of RA Return Scroll,Returns its user to the Geb Desert
consumable_368,368,1750,313,10,5000,5,151,1,0,0,0,3167,0,0,0,140,548,0,0,0,Magic Item,LUSE368,TG Upper Spawn Return Scroll,Returns its user to the TG Upper Spawn
consumable_369,369,1750,313,10,5000,5,151,1,0,0,0,3168,0,0,0,140,548,0,0,0,Magic Item,LUSE369,TG Lower Spawn Return Scroll,Returns its user to the TG Lower Spawn
consumable_370,370,1750,313,10,5000,5,151,1,0,0,0,3169,0,0,0,140,548,0,0,0,Magic Item,LUSE349,Sea of Souls Return Scroll,Return its user to Sea of Soul
consumable_371,371,1693,313,10,180,5,151,1,0,0,0,3171,0,0,0,0,0,0,0,0,Magic Item,LUSE371,Para Dance [Basic],Guide book that teaches you to dance with your party members. Restores Stamina by 30.
consumable_372,372,1693,313,10,200,5,151,1,0,0,0,3172,0,0,0,0,0,0,0,0,Magic Item,LUSE372,Para Dance [Practical],Guide book that teaches you to dance with your party members. Restores Stamina by 35.
consumable_373,373,1693,313,10,220,5,151,1,0,0,0,3173,0,0,0,0,0,0,0,0,Magic Item,LUSE373,Para Dance [Intermediate],Guide book that teaches you to dance with your party members. Restores Stamina by 40.
consumable_374,374,1693,313,10,260,5,151,1,0,0,0,3174,0,0,0,0,0,0,0,0,Magic Item,LUSE374,Para Dance [Refined],Guide book that teaches you to dance with your party members. Restores Stamina by 50.
consumable_375,375,1693,313,10,300,5,151,1,0,0,0,3175,0,0,0,0,0,0,0,0,Magic Item,LUSE375,Funky Dance [Basic],Impress your party members with the funk in your dance. Restores Stamina by 60 points.
consumable_376,376,1693,313,10,340,5,151,1,0,0,0,3176,0,0,0,0,0,0,0,0,Magic Item,LUSE376,Funky Dance [Intermediate],Your party members will be dazzled by your funky fresh moves. Restores Stamina by 70 points.
consumable_377,377,1750,313,10,5000,5,151,1,0,0,0,3149,0,0,0,140,548,0,0,0,Magic Item,LUSE377,Sikuku Ruins Return Scroll,Returns its user to the Sikuku Ruins
consumable_378,378,1750,313,10,6500,5,151,1,31,245,0,3148,0,0,0,140,548,0,0,0,Magic Item,LUSE378,Wastleland Ruins,Returns its user to the Wasteland Ruins
consumable_381,381,1766,313,10,860,5,151,1,0,0,0,3181,0,0,0,0,0,0,0,0,Magic Item,LUSE381,Ice Charm,Inflict damage 30 meters around you and reduce the Attack Speed of enemies within range.
consumable_382,382,1778,313,10,900,5,151,1,0,0,0,3182,0,0,0,0,0,0,0,0,Magic Item,LUSE382,Spark Charm,Inflict damage to monsters 20 meters around you while stunning enemies in range.
consumable_383,383,1765,313,10,1000000,5,151,1,0,0,0,3183,0,0,0,0,0,0,0,0,Magic Item,LUSE383,Blood Charm,Inflict powerful damage to monsters 30 meters around you.
consumable_390,390,1693,313,10,400,5,151,1,0,0,0,3177,0,0,0,0,0,0,0,0,Magic Item,LUSE390,Rhumba (M),Dance Scroll that lets you do the hip shaking Rumba.
consumable_391,391,1693,313,10,420,5,151,1,0,0,0,3178,0,0,0,0,0,0,0,0,Magic Item,LUSE391,Waltz (M),Dance Scroll that lets you dance the elegant Waltz.
consumable_392,392,1693,313,10,440,5,151,1,0,0,0,3179,0,0,0,0,0,0,0,0,Magic Item,LUSE392,Jive (M),Dance Scroll that really lets you get down.
consumable_393,393,1693,313,10,460,5,151,1,0,0,0,3180,0,0,0,0,0,0,0,0,Magic Item,LUSE393,Cha-Cha (M),Dance Scroll that lets you dance the Cha-Cha.
consumable_394,394,1693,313,10,400,5,151,1,0,0,0,3184,0,0,0,0,0,0,0,0,Magic Item,LUSE394,Rhumba (F),Dance Scroll that lets you do the hip shaking Rumba.
consumable_395,395,1693,313,10,420,5,151,1,0,0,0,3185,0,0,0,0,0,0,0,0,Magic Item,LUSE395,Waltz (F),Dance Scroll that lets you dance the elegant Waltz.
consumable_396,396,1693,313,10,440,5,151,1,0,0,0,3186,0,0,0,0,0,0,0,0,Magic Item,LUSE396,Jive (F),Dance Scroll that really lets you get down.
consumable_397,397,1693,313,10,460,5,151,1,0,0,0,3187,0,0,0,0,0,0,0,0,Magic Item,LUSE397,Cha-Cha (F),Dance Scroll that lets you dance the Cha-Cha.
consumable_401,401,1696,313,27,50,5,184,8,31,3,0,2801,0,0,0,140,548,0,0,0,Magic Item,LUSE401,Jelly Bean,A capsule containing a monster that will fight for you once summoned.
consumable_402,402,1696,313,28,70,5,184,11,31,6,0,2802,0,0,0,140,548,0,0,0,Magic Item,LUSE402,Jelly Nut,A capsule containing a monster that will fight for you once summoned.
consumable_403,403,1696,313,27,50,5,184,9,31,4,0,2803,0,0,0,140,548,0,0,0,Magic Item,LUSE403,Choropy,A capsule containing a monster that will fight for you once summoned.
consumable_404,404,1696,313,28,90,5,184,12,31,8,0,2804,0,0,0,140,548,0,0,0,Magic Item,LUSE404,Pumpkin,A capsule containing a monster that will fight for you once summoned.
consumable_405,405,1696,313,30,300,5,184,23,31,23,0,2805,0,0,0,140,548,0,0,0,Magic Item,LUSE405,Dalping,A capsule containing a monster that will fight for you once summoned.
consumable_406,406,1696,313,28,120,5,184,14,31,10,0,2806,0,0,0,140,548,0,0,0,Magic Item,LUSE406,Honey Bee,A capsule containing a monster that will fight for you once summoned.
consumable_407,407,1696,313,29,210,5,184,19,31,17,0,2807,0,0,0,140,548,0,0,0,Magic Item,LUSE407,Hornet,A capsule containing a monster that will fight for you once summoned.
consumable_408,408,1696,313,29,150,5,184,16,31,13,0,2808,0,0,0,140,548,0,0,0,Magic Item,LUSE408,Pomic,A capsule containing a monster that will fight for you once summoned.
consumable_409,409,1696,313,29,180,5,184,18,31,15,0,2809,0,0,0,140,548,0,0,0,Magic Item,LUSE409,Pomic Soldier,A capsule containing a monster that will fight for you once summoned.
consumable_410,410,1696,313,30,270,5,184,22,31,21,0,2810,0,0,0,140,548,0,0,0,Magic Item,LUSE410,Beetle,A capsule containing a monster that will fight for you once summoned.
consumable_411,411,1696,313,30,380,5,184,26,31,27,0,2811,0,0,0,140,548,0,0,0,Magic Item,LUSE411,Turtle,A capsule containing a monster that will fight for you once summoned.
consumable_412,412,1696,313,29,240,5,184,20,31,19,0,2812,0,0,0,140,548,0,0,0,Magic Item,LUSE412,Crack,A capsule containing a monster that will fight for you once summoned.
consumable_413,413,1696,313,30,340,5,184,25,31,25,0,2813,0,0,0,140,548,0,0,0,Magic Item,LUSE413,Rackie,A capsule containing a monster that will fight for you once summoned.
consumable_414,414,1696,313,29,220,5,184,20,31,18,0,2814,0,0,0,140,548,0,0,0,Magic Item,LUSE414,Woopy,A capsule containing a monster that will fight for you once summoned.
consumable_415,415,1696,313,31,600,5,184,33,31,36,0,2815,0,0,0,140,548,0,0,0,Magic Item,LUSE415,Moldie,A capsule containing a monster that will fight for you once summoned.
consumable_416,416,1697,313,35,1440,5,184,52,31,62,0,2816,0,0,0,140,548,0,0,0,Magic Item,LUSE416,Krawfy,A capsule containing a monster that will fight for you once summoned.
consumable_417,417,1697,313,31,500,5,184,30,31,32,0,2817,0,0,0,140,548,0,0,0,Magic Item,LUSE417,Porkie,A capsule containing a monster that will fight for you once summoned.
consumable_418,418,1697,313,32,700,5,184,36,31,40,0,2818,0,0,0,140,548,0,0,0,Magic Item,LUSE418,Grunter,A capsule containing a monster that will fight for you once summoned.
consumable_419,419,1697,313,33,1020,5,184,43,31,50,0,2819,0,0,0,140,548,0,0,0,Magic Item,LUSE419,Grunter Leader,A capsule containing a monster that will fight for you once summoned.
consumable_420,420,1697,313,34,1260,5,184,48,31,57,0,2820,0,0,0,140,548,0,0,0,Magic Item,LUSE420,Kaiman,A capsule containing a monster that will fight for you once summoned.
consumable_421,421,1697,313,34,1120,5,184,46,31,53,0,2821,0,0,0,140,548,0,0,0,Magic Item,LUSE421,Doonga,A capsule containing a monster that will fight for you once summoned.
consumable_422,422,1697,313,34,1370,5,184,50,31,60,0,2822,0,0,0,140,548,0,0,0,Magic Item,LUSE422,Doonga Warrior,A capsule containing a monster that will fight for you once summoned.
consumable_423,423,1697,313,36,1720,5,184,57,31,68,0,2823,0,0,0,140,548,0,0,0,Magic Item,LUSE423,Doonga Captain,A capsule containing a monster that will fight for you once summoned.
consumable_424,424,1697,313,33,900,5,184,41,31,47,0,2824,0,0,0,140,548,0,0,0,Magic Item,LUSE424,Jewel Golem,A capsule containing a monster that will fight for you once summoned.
consumable_425,425,1697,313,31,440,5,184,28,31,29,0,2825,0,0,0,140,548,0,0,0,Magic Item,LUSE425,Aqua Guard,A capsule containing a monster that will fight for you once summoned.
consumable_426,426,1697,313,32,810,5,184,39,31,44,0,2826,0,0,0,140,548,0,0,0,Magic Item,LUSE426,Clown,A capsule containing a monster that will fight for you once summoned.
consumable_427,427,1697,313,33,930,5,184,41,31,48,0,2827,0,0,0,140,548,0,0,0,Magic Item,LUSE427,Candle Ghost,A capsule containing a monster that will fight for you once summoned.
consumable_428,428,1697,313,33,930,5,184,41,31,48,0,2828,0,0,0,140,548,0,0,0,Magic Item,LUSE428,Goblin Worker,A capsule containing a monster that will fight for you once summoned.
consumable_429,429,1697,313,35,1520,5,184,53,31,64,0,2829,0,0,0,140,548,0,0,0,Magic Item,LUSE429,Goblin Guard,A capsule containing a monster that will fight for you once summoned.
consumable_430,430,1697,313,35,1640,5,184,55,31,67,0,2830,0,0,0,140,548,0,0,0,Magic Item,LUSE430,Goblin Warrior,A capsule containing a monster that will fight for you once summoned.
consumable_431,431,1697,313,30,1780,5,184,28,75,2,0,2832,0,0,0,140,548,0,0,0,Magic Item,LUSE431,Slag,A capsule containing a monster that will fight for you once summoned.
consumable_432,432,1697,313,32,1990,5,184,29,75,2,0,2832,0,0,0,140,548,0,0,0,Magic Item,LUSE432,Lunar Wolf,A capsule containing a monster that will fight for you once summoned.
consumable_433,433,1697,313,35,2480,5,184,31,75,2,0,2833,0,0,0,140,548,0,0,0,Magic Item,LUSE433,Yeti,A capsule containing a monster that will fight for you once summoned.
consumable_434,434,1697,313,38,2860,5,184,32,75,2,0,2834,0,0,0,140,548,0,0,0,Magic Item,LUSE434,Yeti Hunter,A capsule containing a monster that will fight for you once summoned.
consumable_435,435,1697,313,41,3160,5,184,33,75,2,0,2835,0,0,0,140,548,0,0,0,Magic Item,LUSE435,Yeti Guard,A capsule containing a monster that will fight for you once summoned.
consumable_436,436,1697,313,45,3500,5,184,34,75,2,0,2836,0,0,0,140,548,0,0,0,Magic Item,LUSE436,Yeti Rider,A capsule containing a monster that will fight for you once summoned.
consumable_437,437,1697,313,45,3440,5,184,30,31,80,0,2837,0,0,0,140,548,0,0,0,Magic Item,LUSE437,Goblin King,A capsule containing a monster that will fight for you once summoned.
consumable_438,438,1697,313,45,1000,5,184,30,31,40,0,2838,0,0,0,140,548,0,0,0,Magic Item,LUSE438,Cherry Smouly,A capsule containing a monster that will fight for you once summoned.
consumable_440,440,1697,313,1,1,1,184,1,0,0,0,2840,0,0,0,140,548,0,0,0,Magic Item,LUSE438,Cherry Smouly,A capsule containing a monster that will fight for you once summoned.
consumable_442,442,1693,313,10,430,5,151,1,0,0,0,3682,0,0,0,0,0,0,0,0,Magic Item,LUSE442,ETC Dance 1,
consumable_443,443,1693,313,10,460,5,151,1,0,0,0,3683,0,0,0,0,0,0,0,0,Magic Item,LUSE443,ETC Dance 2,
consumable_444,444,1693,313,10,430,5,151,1,0,0,0,3684,0,0,0,0,0,0,0,0,Magic Item,LUSE444,ETC Dance 3,
consumable_445,445,1693,313,10,460,5,151,1,0,0,0,3685,0,0,0,0,0,0,0,0,Magic Item,LUSE445,ETC Dance 4,
consumable_446,446,1693,313,10,430,5,151,1,0,0,0,3686,0,0,0,0,0,0,0,0,Magic Item,LUSE446,ETC Dance 5,
consumable_448,448,1693,313,10,350,5,151,1,0,0,0,3320,0,0,0,0,0,0,0,0,Magic Item,LUSE448,70's Dance [Basic],
consumable_449,449,1693,313,10,365,5,151,1,0,0,0,3321,0,0,0,0,0,0,0,0,Magic Item,LUSE449,70's Dance [Practical],
consumable_450,450,1693,313,10,380,5,151,1,0,0,0,3322,0,0,0,0,0,0,0,0,Magic Item,LUSE450,70's Dance [Intermediate],
consumable_451,451,1693,313,10,440,5,151,1,0,0,0,3323,0,0,0,0,0,0,0,0,Magic Item,LUSE451,Pipo Dance [Intermediate],
consumable_452,452,1693,313,10,485,5,151,1,0,0,0,3324,0,0,0,0,0,0,0,0,Magic Item,LUSE452,Pipo Dance [Professional],
consumable_453,453,1693,313,10,470,5,151,1,0,0,0,3325,0,0,0,0,0,0,0,0,Magic Item,LUSE453,Pipo Dance [Complex],
consumable_454,454,1693,313,10,455,5,151,1,0,0,0,3326,0,0,0,0,0,0,0,0,Magic Item,LUSE454,Pipo Dance [Refined],
consumable_455,455,1693,313,10,425,5,151,1,0,0,0,3327,0,0,0,0,0,0,0,0,Magic Item,LUSE455,Pipo Dance [Amateur],
consumable_456,456,1693,313,10,410,5,151,1,0,0,0,3328,0,0,0,0,0,0,0,0,Magic Item,LUSE456,Pipo Dance [Practical],
consumable_457,457,1693,313,10,395,5,151,1,0,0,0,3329,0,0,0,0,0,0,0,0,Magic Item,LUSE457,Pipo Dance [Basic],Zuly StunSInflicat a great dama
consumable_458,458,1693,313,10,460,5,151,1,0,0,0,3678,0,0,0,0,0,0,0,0,Magic Item,LUSE458,Zombie Dance,
consumable_459,459,1693,313,10,460,5,151,1,0,0,0,3676,0,0,0,0,0,0,0,0,Magic Item,LUSE460,Side-Step Dance,
consumable_460,460,1693,313,10,430,5,151,1,0,0,0,3677,0,0,0,0,0,0,0,0,Magic Item,LUSE459,Sexy Dance,
consumable_461,461,1693,313,10,460,5,151,1,0,0,0,3687,0,0,0,0,0,0,0,0,Magic Item,LUSE461,ETC Dance 6,
consumable_462,462,1693,313,10,430,5,151,1,0,0,0,3688,0,0,0,0,0,0,0,0,Magic Item,LUSE462,ETC Dance 7,
consumable_463,463,1693,313,10,460,5,151,1,0,0,0,3689,0,0,0,0,0,0,0,0,Magic Item,LUSE463,ETC Dance 8,
