????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,8,,,101,31,,1,,Item Set,Dynamic Weapon,Prefix,Costume,Change Costume,Expire,
Elven Sword,weapon\onehand\osw18\osw18.txt,,,211,19750,0,15,65,917,308,577,,,,,,,,31,60,10,105,,,,,,,54,2,,,200,1,73,9,0,0,111,38,0,5,2,,,2,,,,LWEA008
Squid Sword,weapon\onehand\osw11\osw11.txt,,,211,28400,0,20,67,918,309,577,,,,,,,,31,65,10,118,,,,,,,55,2,,,200,1,83,10,0,0,111,38,0,5,2,,,6,,,,LWEA009
Shark Blade,weapon\onehand\osw9\osw9.txt,,,211,37600,0,25,71,919,310,577,,,,,,,,31,72,10,131,,,,,,,56,2,,,200,1,89,9,0,0,111,38,0,5,2,,,5,,,,LWEA010
Shark Blade,weapon\onehand\osw9\osw9.txt,,,211,37600,0,25,72,919,310,577,,,,,,,,31,75,10,131,,,,,,,56,2,,,200,1,89,8,0,0,111,38,0,5,2,,,3,,,,LWEA010
Viking Sword,weapon\onehand\osw19\osw19.txt,,,211,55950,0,30,75,920,311,577,,,,,,,,31,82,10,143,,,,,,,58,2,,,200,1,109,10,0,0,111,38,0,5,2,,,8,,,,LWEA011
Viking Sword,weapon\onehand\osw19\osw19.txt,,,211,55950,0,30,76,920,311,577,,,,,,,,31,84,10,143,,,,,,,58,2,,,200,1,112,10,0,0,111,38,0,5,2,,,2,,,,LWEA011
Blood Sword,weapon\onehand\osw10\osw10.txt,,,211,70850,0,35,78,921,312,577,,,,,,,,31,89,10,156,,,,,,,59,2,,,200,1,120,10,0,0,111,38,0,5,2,,,6,,,,LWEA012
Blood Sword,weapon\onehand\osw10\osw10.txt,,,211,70850,0,35,79,921,312,577,,,,,,,,31,91,10,156,,,,,,,59,2,,,200,1,118,9,0,0,111,38,0,5,2,,,3,,,,LWEA012
Katana,weapon\onehand\osw26\osw26.txt,,,211,93250,0,40,81,923,313,577,,,,,,,,31,95,10,167,,,,,,,60,2,,,200,1,131,10,0,0,111,38,0,5,2,,,5,,,,LWEA013
Katana,weapon\onehand\osw26\osw26.txt,,,211,93250,0,40,82,923,313,577,,,,,,,,31,97,10,167,,,,,,,60,2,,,200,1,128,9,0,0,111,38,0,5,2,,,8,,,,LWEA013
Ice Sword,weapon\onehand\osw25\osw25.txt,,,211,124500,0,45,84,924,314,577,,,,,,,,31,103,10,178,,,,,,,62,2,,,200,1,152,11,0,0,111,38,0,5,2,,,6,,,,LWEA014
Ice Sword,weapon\onehand\osw25\osw25.txt,,,211,124500,0,45,85,924,314,577,,,,,,,,31,105,10,178,,,,,,,62,2,,,200,1,149,10,0,0,111,38,0,5,2,,,3,,,,LWEA014
Flare Sword,weapon\onehand\osw24\osw24.txt,,,211,152800,0,45,88,925,315,577,,,,,,,,31,111,10,189,,,,,,,63,2,,,200,1,152,9,0,0,111,38,0,5,2,,,8,,,,LWEA015
Lord Black Sun Sword,weapon\onehand\osw33\osw33.txt,,,211,189700,0,50,90,926,316,577,,,,,,,,31,116,10,200,,,,,,,64,2,,,200,1,170,10,0,0,111,38,0,5,2,,,5,,,,LWEA016
Lord Black Sun Sword,weapon\onehand\osw33\osw33.txt,,,211,189700,0,50,92,926,316,577,,,,,,,,31,120,10,200,,,,,,,64,2,,,200,1,169,9,0,0,111,38,0,5,2,,,2,,,,LWEA016
Flamboyant,weapon\onehand\osw34\osw34.txt,,,211,246700,0,50,94,927,317,577,,,,,,,,31,125,10,211,,,,,,,66,2,,,200,1,188,10,0,0,111,38,0,5,2,,,8,,,,LWEA017
Flamboyant,weapon\onehand\osw34\osw34.txt,,,211,246700,0,50,93,927,317,577,,,,,,,,31,122,10,211,,,,,,,65,2,,,200,1,191,11,0,0,111,38,0,5,2,,,4,,,,LWEA017
Righteous Sword,weapon\onehand\osw35\osw35.txt,,,211,284850,0,50,96,928,318,577,,,,,,,,31,130,10,221,,,,,,,67,2,,,200,1,198,10,0,0,111,38,0,5,2,,,6,,,,LWEA018
Righteous Sword,weapon\onehand\osw35\osw35.txt,,,211,284850,0,50,97,928,318,577,,,,,,,,31,132,10,221,,,,,,,67,2,,,200,1,193,9,0,0,111,38,0,5,2,,,3,,,,LWEA018
Black Shamshir,weapon\onehand\osw36\osw36.txt,,,211,362500,0,50,97,929,319,577,,,,,,,,31,133,10,230,,,,,,,67,2,,,200,1,225,12,0,0,111,38,0,5,2,,,1,,,,LWEA019
Black Shamshir,weapon\onehand\osw36\osw36.txt,,,211,362500,0,50,99,929,319,577,,,,,,,,31,136,10,230,,,,,,,68,2,,,200,1,222,11,0,0,111,38,0,5,2,,,6,,,,LWEA019
Death Bringer,weapon\onehand\osw40\osw40.txt,,,211,407500,0,50,82,930,320,577,,11,,,,,,31,149,10,246,,,,,,,67,2,,,200,1,245,10,0,,111,38,,5,2,,,3,,,,LWEA020
Death Expeller,weapon\onehand\osw41\osw41.txt,,,211,457500,0,50,86,931,321,577,,11,,,,,,31,158,10,261,,,,,,,69,2,,,200,1,269,10,0,,111,38,,5,2,,,2,,,,LWEA021
Simplex Saber,WEAPON\ONEHAND\OSW44,,,211,475600,0,40,87,907,322,577,,13,,,,,,31,169,10,278,,,,,,,70,2,,,250,1,292,11,0,,111,38,,5,2,,,7,,,,LWEA022
Mythril Rapier,WEAPON\ONEHAND\OSW45,,,211,512000,0,50,88,908,323,577,,13,,,,,,31,177,10,286,,,,,,,71,2,,,250,1,308,9,0,,111,38,,5,2,,,8,,,,LWEA023
Dark Panther,weapon\onehand\osw51\osw51.txt,,,211,617150,0,50,90,932,324,577,,12,,,,,,31,186,10,297,,,,,,,72,2,,,250,1,321,11,0,,111,38,,5,2,,,1,,,,LWEA024
Saint Blade Kreuz,weapon\onehand\osw53\osw53.txt,,,211,711600,0,40,92,933,325,577,,12,,,,,,31,210,10,312,,,,,,,74,2,,,250,1,365,10,0,,111,38,,5,2,,,6,,,,LWEA025
Grand Slasher,weapon\onehand\onehand_career021\onehand_career021.txt,,,211,797500,,40,93,3658,1043,577,,,,,,,,31,218,10,326,,,,,,,75,2,,,250,1,405,9,0,,111,38,,5,2,,,7,,,,LWEA026
Ogre Mace,weapon\onehand\osw27\osw27.txt,,,212,4445,0,20,53,952,334,576,,,,,,,,31,31,10,69,,,,,,,49,2,,,200,3,49,11,0,0,121,47,0,15,2,,,6,,,,LWEA034
Onion Mace,weapon\onehand\osw21\osw21.txt,,,212,7920,0,25,57,953,335,576,,,,,,,,31,42,10,84,,,,,,,51,2,,,200,3,62,11,0,0,121,47,0,15,2,,,3,,,,LWEA035
Ghost Bat,weapon\onehand\osw7\osw7.txt,,,212,13905,0,30,60,954,336,576,,,,,,,,31,48,10,100,,,,,,,52,2,,,200,3,73,12,0,0,121,48,0,15,2,,,5,,,,LWEA036
Stone Hammer,weapon\onehand\osw8\osw8.txt,,,212,22400,0,35,65,955,337,576,,,,,,,,31,59,10,115,,,,,,,54,2,,,200,3,83,10,0,0,121,48,0,15,2,,,8,,,,LWEA037
Skeleton Hammer,weapon\onehand\osw30\osw30.txt,,,212,32050,0,40,68,956,338,576,,,,,,,,31,66,10,129,,,,,,,56,2,,,200,3,101,12,0,0,121,48,0,15,2,,,6,,,,LWEA038
Ice Hammer,weapon\onehand\osw31\osw31.txt,,,212,43600,0,50,72,957,339,576,,,,,,,,31,76,10,142,,,,,,,57,2,,,200,3,113,11,0,0,121,48,0,15,2,,,3,,,,LWEA039
Morning Star,weapon\onehand\osw13\osw13.txt,,,212,61250,0,50,75,958,340,576,,,,,,,,31,83,10,156,,,,,,,59,2,,,200,3,130,12,0,0,121,48,0,15,2,,,8,,,,LWEA040
Morning Star,weapon\onehand\osw13\osw13.txt,,,212,61250,0,50,75,958,340,576,,,,,,,,31,81,10,156,,,,,,,59,2,,,200,3,131,13,0,0,121,48,0,15,2,,,5,,,,LWEA040
Pony Hammer,weapon\onehand\osw6\osw6.txt,,,212,79650,0,50,80,959,341,576,,,,,,,,31,93,10,169,,,,,,,60,2,,,200,3,143,11,0,0,121,48,0,15,2,,,2,,,,LWEA041
Pony Hammer,weapon\onehand\osw6\osw6.txt,,,212,79650,0,50,79,959,341,576,,,,,,,,31,91,10,169,,,,,,,60,2,,,200,3,139,11,0,0,121,48,0,15,2,,,8,,,,LWEA041
Blood Mace,weapon\onehand\osw28\osw28.txt,,,212,103600,0,60,81,960,342,576,,,,,,,,31,95,10,181,,,,,,,61,2,,,200,3,153,12,0,0,121,48,0,15,2,,,4,,,,LWEA042
Blood Mace,weapon\onehand\osw28\osw28.txt,,,212,103600,0,60,82,960,342,576,,,,,,,,31,97,10,181,,,,,,,61,2,,,200,3,157,12,0,0,121,48,0,15,2,,,6,,,,LWEA042
Scorpion Club,weapon\onehand\osw29\osw29.txt,,,212,126250,0,60,85,962,343,576,,,,,,,,31,104,10,193,,,,,,,63,2,,,200,3,164,11,0,0,121,48,0,15,2,,,6,,,,LWEA043
Scorpion Club,weapon\onehand\osw29\osw29.txt,,,212,126250,0,60,86,962,343,576,,,,,,,,31,106,10,193,,,,,,,63,2,,,200,3,162,10,0,0,121,48,0,15,2,,,3,,,,LWEA043
Battle Mace,weapon\onehand\osw22\osw22.txt,,,212,165850,0,60,88,963,344,576,,,,,,,,31,112,10,205,,,,,,,64,2,,,200,3,181,11,0,0,121,48,0,15,2,,,8,,,,LWEA044
Great Hammer,weapon\onehand\osw32\osw32.txt,,,212,216900,0,70,90,964,345,576,,,,,,,,31,117,10,217,,,,,,,65,2,,,200,3,207,13,0,0,121,48,0,15,2,,,5,,,,LWEA045
Great Hammer,weapon\onehand\osw32\osw32.txt,,,212,216900,0,70,92,964,345,576,,,,,,,,31,121,10,217,,,,,,,66,2,,,200,3,208,12,0,0,121,48,0,15,2,,,2,,,,LWEA045
Forest Hammer,weapon\onehand\osw37\osw37.txt,,,212,262700,0,70,94,965,346,576,,,,,,,,31,126,10,228,,,,,,,67,2,,,250,3,211,11,0,0,121,48,0,15,2,,,8,,,,LWEA046
Forest Hammer,weapon\onehand\osw37\osw37.txt,,,212,262700,0,70,93,965,346,576,,,,,,,,31,124,10,228,,,,,,,67,2,,,250,3,215,12,0,0,121,48,0,15,2,,,5,,,,LWEA046
Labor Hammer,weapon\onehand\osw38\osw38.txt,,,212,315950,0,60,97,966,347,576,,,,,,,,31,131,10,238,,,,,,,68,2,,,250,3,231,12,0,0,121,48,0,15,2,,,6,,,,LWEA047
Labor Hammer,weapon\onehand\osw38\osw38.txt,,,212,315950,0,60,97,966,347,576,,,,,,,,31,133,10,238,,,,,,,68,2,,,250,3,227,11,0,0,121,48,0,15,2,,,3,,,,LWEA047
Nirvana Hammer,weapon\onehand\osw39\osw39.txt,,,212,376350,0,70,100,967,348,576,,,,,,,,31,140,10,248,,,,,,,69,2,,,250,3,244,11,0,0,121,48,0,15,2,,,2,,,,LWEA048
Doom Hammer,weapon\onehand\osw42\osw42.txt,,,212,421350,0,70,78,969,349,576,,11,,,,,,31,150,10,265,,,,,,,71,2,,,250,3,268,11,0,,121,48,,15,2,,,2,,,,LWEA049
Final Hammer,weapon\onehand\osw43\osw43.txt,,,212,471350,0,70,82,968,350,576,,11,,,,,,31,161,10,282,,,,,,,71,2,,,250,3,291,12,0,,121,48,,15,2,,,5,,,,LWEA050
Bone Club,WEAPON\ONEHAND\OSW46,,,212,500500,0,80,83,946,351,576,,13,,,,,,31,171,10,293,,,,,,,72,2,,,250,3,309,12,,,121,48,,15,2,,,7,,,,LWEA051
Heavy Bolt,WEAPON\ONEHAND\OSW47,,,212,540900,0,80,84,947,352,576,,13,,,,,,31,182,10,306,,,,,,,73,2,,,250,3,335,12,,,121,48,,15,2,,,6,,,,LWEA052
Northern Light,weapon\onehand\osw52\osw52.txt,,,212,659050,0,70,84,970,353,576,,12,,,,,,31,198,10,319,,,,,,,74,2,,,250,3,363,12,0,,121,48,,15,2,,,8,,,,LWEA053
Skull Breaker,weapon\onehand\osw54\osw54.txt,,,212,714500,0,80,86,971,354,576,,12,,,,,,31,210,10,332,,,,,,,76,2,,,250,3,389,11,0,,121,48,,15,2,,,2,,,,LWEA054
Eagle Slayer,WEAPON\twohand\twohand_career070\twohand_career070.txt,,,212,794320,0,80,87,3659,1036,576,,,,,,,,31,218,10,341,,,,,,,80,2,,,250,3,429,11,0,,121,48,,15,2,,,3,,,,LWEA057
Glacier Cutter,WEAPON\twohand\twohand_career031\twohand_career031.txt,,,212,1423000,0,90,90,3675,1037,576,,,,,,,,31,228,10,383,,,,,,,82,2,,,250,3,469,11,0,,121,48,,15,2,,,7,,,,LWEA058
Cutter Crossbow,WEAPON\far\bog5\bog5.txt,,,271,15240,0,10,62,989,362,578,,,,,,,,31,53,10,74,,,,,,,51,2,,,2300,11,78,9,0,151,0,0,71,0,1,,,3,,,,LWEA062
Quick Crossbow,WEAPON\far\bog1\bog1.txt,,,271,23130,0,15,66,990,363,578,,,,,,,,31,61,10,86,,,,,,,52,2,,,2300,11,82,7,0,151,0,0,71,0,1,,,8,,,,LWEA063
Crossbow Gun,WEAPON\far\bog4\bog4.txt,,,271,39400,0,20,71,991,364,578,,,,,,,,31,72,10,97,,,,,,,54,2,,,2400,11,102,8,0,151,0,0,71,0,1,,,2,,,,LWEA064
Dark Crossbow,WEAPON\far\bog6\bog6.txt,,,271,75050,0,20,77,993,366,578,,,,,,,,31,86,10,119,,,,,,,56,2,,,2400,11,136,10,0,151,0,0,71,0,1,,,6,,,,LWEA066
Elf Crossbow,WEAPON\far\bog7\bog7.txt,,,271,98500,0,25,81,994,367,578,,,,,,,,31,96,10,129,,,,,,,58,2,,,2400,11,141,8,0,151,0,0,71,0,1,,,3,,,,LWEA067
Anima Crossbow,WEAPON\far\bog8\bog8.txt,,,271,131900,0,25,83,995,368,578,,,,,,,,31,101,10,139,,,,,,,59,2,,,2400,11,164,10,0,151,0,0,71,0,1,,,5,,,,LWEA068
OverGear Crossbow,WEAPON\far\bog9\bog9.txt,,,271,171900,0,30,88,996,369,578,,,,,,,,31,111,10,149,,,,,,,60,2,,,2500,11,177,9,0,151,0,0,71,0,1,,,8,,,,LWEA069
OverGear Crossbow,WEAPON\far\bog9\bog9.txt,,,271,171900,0,30,87,996,369,578,,,,,,,,31,110,10,149,,,,,,,60,2,,,2500,11,183,10,0,151,0,0,71,0,1,,,6,,,,LWEA069
Steel Crossbow,WEAPON\onehand\bog10\bog10.txt,,,271,183098,0,30,92,997,370,578,,,,,,,,31,129,10,166,,,,,,,62,2,,,2500,11,211,10,0,151,0,0,71,0,1,,,2,,,,LWEA070
Mythril Crossbow,WEAPON\onehand\bog11\bog11.txt,,,271,209418,0,30,94,998,371,578,,,,,,,,31,140,10,181,,,,,,,63,2,,,2500,11,247,9,0,151,0,0,71,0,1,,,6,,,,LWEA071
Cyclone Crossbow,WEAPON\onehand\bog12\bog12.txt,,,271,254318,0,30,93,986,372,578,,,,,,,,31,152,10,203,,,,,,,62,2,,,2600,11,270,10,0,151,0,0,71,0,1,,,4,,,,LWEA072
Tribal Crossbow,WEAPON\onehand\bog12\bog13.txt,,,271,410750,0,30,85,984,374,578,,,,,,,,31,162,10,212,,,,,,,59,2,,,2600,11,286,9,0,151,,,71,,1,,,1,,,,LWEA073
Military Crossbow,WEAPON\onehand\bog12\bog14.txt,,,271,506550,0,35,88,983,375,578,,,,,,,,31,174,10,225,,,,,,,60,2,,,2600,11,318,10,0,151,,,71,,1,,,5,,,,LWEA074
Dragon Crossbow,WEAPON\onehand\bog12\bog15.txt,,,271,657600,0,35,91,982,376,578,,,,,,,,31,184,10,238,,,,,,,61,2,,,2600,11,339,9,0,151,,,71,,1,,,6,,,,LWEA075
Four Stick Crossbow,WEAPON\onehand\bog12\bog16.txt,,,271,759850,0,40,93,985,373,578,,,,,,,,31,210,10,251,,,,,,,62,2,,,2600,11,354,8,0,151,,,71,,1,,,8,,,,LWEA076
Hydra Crossbow,WEAPON\far\bog_career003\bog_career003.txt,,,271,741840,0,40,94,3672,1076,578,,,,,,,,31,218,10,263,,,,,,,73,2,,,2700,11,394,10,0,151,,,71,,1,,,6,,,,LWEA079
Nepheramun Crossbow,WEAPON\far\bog_career002\bog_career002.txt,,,271,1384620,,40,95,3660,1075,578,,,,,,,,31,228,10,291,,,,,,,75,2,,,2700,11,434,10,0,151,,,71,,1,,,1,,,,LWEA080
Requiem of Souls Crossbow,WEAPON\far\glitter_crossbow.txt,,,271,1098740,0,40,97,8700,1166,578,,,,,,,,140,20,10,309,,147,5,,,,76,2,,,2800,11,489,9,0,151,,,71,,1,35,,7,,,,LWEA081
,,,,,405195,,40,113,1019,378,578,,,,,,,,31,169,10,224,,,,,,,70,2,,,2800,11,326,10,0,151,0,0,71,0,1,,,5,,,,
,,,,,435162,,45,117,1020,379,578,,,,,,,,31,178,10,232,,,,,,,71,2,,,2800,11,336,9,0,151,0,0,71,0,1,,,3,,,,
Cutter Edge,WEAPON\twohand\tsw43\tsw43.txt,,,221,8640,0,25,57,1043,404,576,,,,,,,,31,41,10,80,,,,,,,50,2,,,250,5,67,9,0,0,131,39,0,5,2,,,3,,,,LWEA104
Bull Sword,WEAPON\twohand\tsw3\tsw3.txt,,,221,24950,0,25,64,1045,406,576,,,,,,,,31,58,10,110,,,,,,,54,2,,,250,5,95,10,0,0,131,39,0,5,2,,,8,,,,LWEA106
Two-Handed Sword,WEAPON\twohand\tsw13\tsw13.txt,,,221,34900,0,30,69,1046,407,576,,,,,,,,31,68,10,123,,,,,,,55,2,,,250,5,112,10,0,0,131,39,0,5,2,,,2,,,,LWEA107
After Blade,WEAPON\twohand\tsw15\tsw15.txt,,,221,47300,0,30,71,1047,408,576,,,,,,,,31,73,10,136,,,,,,,57,2,,,250,5,125,11,0,0,131,39,0,5,2,,,6,,,,LWEA108
Executioner ,WEAPON\twohand\tsw14\tsw14.txt,,,221,67600,0,30,74,1048,409,576,,,,,,,,31,80,10,149,,,,,,,58,2,,,250,5,144,12,0,0,131,39,0,5,2,,,5,,,,LWEA109
Claymore,WEAPON\twohand\tsw2\tsw2.txt,,,221,108100,0,40,82,1050,411,576,,,,,,,,31,98,10,174,,,,,,,61,2,,,250,5,168,10,0,0,131,39,0,5,2,,,3,,,,LWEA111
Flamberge,WEAPON\twohand\tsw16\tsw16.txt,,,221,137650,0,50,85,1051,412,576,,,,,,,,31,104,10,185,,,,,,,62,2,,,250,5,181,10,0,0,131,39,0,5,2,,,8,,,,LWEA112
Flamberge,WEAPON\twohand\tsw16\tsw16.txt,,,221,137650,0,50,86,1051,412,576,,,,,,,,31,106,10,185,,,,,,,62,2,,,250,5,185,10,0,0,131,39,0,5,2,,,2,,,,LWEA112
Dragon Sword,WEAPON\twohand\tsw23\tsw23.txt,,,221,162800,0,50,87,1053,413,576,,,,,,,,31,110,10,197,,,,,,,63,2,,,250,5,194,10,0,0,131,39,0,5,2,,,6,,,,LWEA113
Great Sword,WEAPON\twohand\tsw32\tsw32.txt,,,221,277200,0,60,94,1055,415,576,,,,,,,,31,126,10,219,,,,,,,66,2,,,250,5,240,11,0,0,131,39,0,5,2,,,3,,,,LWEA115
Giant Sword,WEAPON\twohand\tsw33\tsw33.txt,,,221,332200,0,60,96,1056,416,576,,,,,,,,31,129,10,229,,,,,,,67,2,,,250,5,258,12,0,0,131,39,0,5,2,,,5,,,,LWEA116
Giant Sword,WEAPON\twohand\tsw33\tsw33.txt,,,221,332200,0,60,97,1056,416,576,,,,,,,,31,131,10,229,,,,,,,67,2,,,250,5,253,11,0,0,131,39,0,5,2,,,8,,,,LWEA116
Shion's Guardian,WEAPON\twohand\tsw48\tsw48.txt,,,221,375000,0,70,99,1057,417,576,,,,,,,,31,136,10,239,,,,,,,68,2,,,250,5,266,11,0,0,131,39,0,5,2,,,6,,,,LWEA117
Shion's Guardian,WEAPON\twohand\tsw48\tsw48.txt,,,221,375000,0,70,100,1057,417,576,,,,,,,,31,138,10,239,,,,,,,68,2,,,250,5,260,10,0,0,131,39,0,5,2,,,3,,,,LWEA117
Sacred Hander,WEAPON\twohand\tsw55\tsw55.txt,,,221,420000,0,70,88,1059,418,576,,11,,,,,,31,148,10,255,,,,,,,68,2,,,250,5,286,11,0,,131,39,,5,2,,,3,,,,LWEA118
Explosion Hander,WEAPON\twohand\tsw56\tsw56.txt,,,221,470000,0,70,89,1058,419,576,,12,,,,,,31,159,10,271,,,,,,,70,2,,,250,5,300,10,0,,131,39,,5,2,,,7,,,,LWEA119
Sword,WEAPON\TWOHAND\TSW61,,,221,500400,0,70,90,1066,420,576,,13,,,,,,31,170,10,284,,,,,,,71,2,,,250,5,313,10,0,,131,39,,5,2,,,7,,,,LWEA120
Rookie Sword,WEAPON\TWOHAND\TSW62,,,221,553000,0,70,91,1067,421,576,,14,,,,,,31,185,10,292,,,,,,,72,2,,,250,5,341,10,0,,131,39,,5,2,,,8,,,,LWEA121
Moon Sword,WEAPON\twohand\tsw69\tsw69.txt,,,221,617750,0,80,92,1062,422,576,,12,,,,,,31,197,10,304,,,,,,,73,2,,,250,5,366,11,0,,131,39,,5,2,,,3,,,,LWEA122
Caliburn,WEAPON\twohand\tsw72\tsw72.txt,,,221,666700,0,80,93,1063,423,576,,13,,,,,,31,210,10,317,,,,,,,76,2,,,250,5,401,10,0,,131,39,,5,2,,,7,,,,LWEA123
Asmodeus Ritual Blade,WEAPON\twohand\twohand_career082\twohand_career082.txt,,,221,704300,,90,94,3661,1040,577,,,,,,,,31,218,10,330,,,,,,,77,2,,,250,5,441,10,0,,131,39,,5,2,,,2,,,,LWEA127
Warmaster Sword,WEAPON\twohand\twohand_career082\twohand_career038.txt,,,221,1421000,0,90,95,3676,1038,577,,,,,,,,31,228,10,366,,,,,,,75,2,,,250,5,481,10,0,,131,39,,5,2,,,2,,,,LWEA128
Requiem of Souls Claymore,WEAPON\twohand_glittler_twohandsword.txt,,,221,1254156,0,100,102,8701,1167,576,,,,,,,,140,20,10,388,,147,5,,,,76,2,,,250,5,536,10,0,,131,39,,5,2,35,,7,,,,LWEA129
?????? ??????????,0,,,221,428570,0,80,113,1063,423,576,,,,,,,,31,168,10,292,,,,,,,74,2,,,250,5,356,11,0,0,131,39,0,5,2,,,5,,,,
???? ??????????,0,,,221,428570,0,80,114,1063,423,576,,,,,,,,31,171,10,292,,,,,,,74,2,,,250,5,350,10,0,0,131,39,0,5,2,,,3,,,,
???? ?????? ??,0,,,221,435380,0,80,117,1064,424,576,,,,,,,,31,177,10,300,,,,,,,75,2,,,250,5,351,9,0,0,131,39,0,5,2,,,2,,,,
???? ??????????,0,,,221,483985,0,100,119,1066,425,576,,,,,,,,31,181,10,308,,,,,,,76,2,,,250,5,379,10,0,0,131,39,0,5,2,,,3,,,,
?????? ??????????,0,,,221,483985,0,100,118,1066,425,576,,,,,,,,31,180,10,308,,,,,,,76,2,,,250,5,376,10,0,0,131,39,0,5,2,,,8,,,,
???? ??????????????,0,,,221,479218,0,120,119,1067,426,576,,,,,,,,31,182,10,316,,,,,,,77,2,,,250,5,382,10,0,0,131,39,0,5,2,,,4,,,,
?????? ??????????????,0,,,221,479218,0,120,119,1067,426,576,,,,,,,,31,183,10,316,,,,,,,77,2,,,250,5,385,10,0,0,131,39,0,5,2,,,5,,,,
Small Axe,WEAPON\twohand\tsw6\tsw6.txt,,,223,5840,0,20,53,1120,432,576,,,,,,,,31,33,10,73,,,,,,,49,2,,,150,8,59,10,0,0,141,63,0,20,2,,,3,,,,LWEA132
Battle Axe,WEAPON\twohand\tsw5\tsw5.txt,,,223,10485,0,20,56,1119,433,576,,,,,,,,31,39,10,90,,,,,,,51,2,,,200,8,73,12,0,0,141,63,0,20,2,,,5,,,,LWEA133
Tomahawk,WEAPON\twohand\tsw7\tsw7.txt,,,223,17450,0,25,61,1121,434,576,,,,,,,,31,50,10,106,,,,,,,53,2,,,200,8,87,11,0,0,141,63,0,20,2,,,8,,,,LWEA134
Orc Axe,WEAPON\twohand\tsw18\tsw18.txt,,,223,24850,0,30,64,1122,435,576,,,,,,,,31,58,10,122,,,,,,,55,2,,,200,8,100,11,0,0,141,63,0,20,2,,,6,,,,LWEA135
Tower Axe,WEAPON\twohand\tsw19\tsw19.txt,,,223,35650,0,30,69,1123,436,576,,,,,,,,31,68,10,136,,,,,,,56,2,,,200,8,117,11,0,0,141,63,0,20,2,,,3,,,,LWEA136
Silver Axe,WEAPON\twohand\tsw29\tsw29.txt,,,223,62950,0,35,75,1125,438,576,,,,,,,,31,83,10,164,,,,,,,59,2,,,200,8,139,10,0,0,141,63,0,20,2,,,8,,,,LWEA138
Golden Axe,WEAPON\twohand\tsw30\tsw30.txt,,,223,83100,0,30,78,1126,439,576,,,,,,,,31,89,10,178,,,,,,,61,2,,,200,8,157,11,0,0,141,63,0,20,2,,,5,,,,LWEA139
Golden Axe,WEAPON\twohand\tsw30\tsw30.txt,,,223,83100,0,30,80,1126,439,576,,,,,,,,31,93,10,178,,,,,,,61,2,,,200,8,159,10,0,0,141,63,0,20,2,,,2,,,,LWEA139
Great Axe,WEAPON\twohand\tsw34\tsw34.txt,,,223,109800,0,30,82,1127,440,576,,,,,,,,31,98,10,190,,,,,,,62,2,,,200,8,176,11,0,0,141,63,0,20,2,,,8,,,,LWEA140
Flame Axe,WEAPON\twohand\tsw31\tsw31.txt,,,223,169500,0,40,87,1129,442,576,,,,,,,,31,109,10,214,,,,,,,65,2,,,200,8,201,11,0,0,141,63,0,20,2,,,4,,,,LWEA142
Earthquake,WEAPON\twohand\tsw36\tsw36.txt,,,223,224350,0,40,91,1131,443,576,,,,,,,,31,118,10,227,,,,,,,66,2,,,250,8,231,12,0,0,141,63,0,20,2,,,6,,,,LWEA143
Earthquake,WEAPON\twohand\tsw36\tsw36.txt,,,223,224350,0,40,92,1131,443,576,,,,,,,,31,120,10,227,,,,,,,66,2,,,250,8,227,11,0,0,141,63,0,20,2,,,3,,,,LWEA143
Bloody Axe,WEAPON\twohand\tsw49\tsw49.txt,,,223,275950,0,45,95,1132,444,576,,,,,,,,31,128,10,239,,,,,,,68,2,,,250,8,246,11,0,0,141,63,0,20,2,,,2,,,,LWEA144
Bloody Axe,WEAPON\twohand\tsw49\tsw49.txt,,,223,275950,0,45,94,1132,444,576,,,,,,,,31,125,10,239,,,,,,,67,2,,,250,8,249,12,0,0,141,63,0,20,2,,,6,,,,LWEA144
Collapse Axe,WEAPON\twohand\tsw50\tsw50.txt,,,223,312900,0,50,96,1133,445,576,,,,,,,,31,130,10,249,,,,,,,69,2,,,250,8,251,11,0,0,141,63,0,20,2,,,5,,,,LWEA145
Adamantium Axe,WEAPON\twohand\tsw51\tsw51.txt,,,223,396550,0,60,100,1134,446,576,,,,,,,,31,139,10,259,,,,,,,70,2,,,250,8,275,11,0,0,141,63,0,20,2,,,3,,,,LWEA146
Adamantium Axe,WEAPON\twohand\tsw51\tsw51.txt,,,223,396550,0,60,100,1134,446,576,,,,,,,,31,140,10,259,,,,,,,70,2,,,250,8,278,11,0,0,141,63,0,20,2,,,2,,,,LWEA146
Titan Axe,WEAPON\twohand\tsw57\tsw57.txt,,,223,441550,0,60,93,1135,447,576,,11,,,,,,31,151,10,277,,,,,,,70,2,,,250,8,300,12,0,,141,63,,20,2,,,1,,,,LWEA147
Behead Axe,WEAPON\twohand\tsw58\tsw58.txt,,,223,491550,0,60,94,1136,448,576,,11,,,,,,31,165,10,284,,,,,,,71,2,,,250,8,319,11,0,,141,63,,20,2,,,7,,,,LWEA148
Nail Hatchet,WEAPON\twohand\tsw63\tsw63.txt,,,223,645200,0,60,95,1115,449,576,,12,,,,,,31,173,10,292,,,,,,,72,2,,,250,8,333,12,0,,141,63,,20,,,,3,,,,LWEA149
