Name,Id,IconIdx,Subtype,Quality,BasePrice,PriceRate,FieldItemId,Weight,NeedAbility,NeedValue,AddAbility,AddValue,StatusId,StatusType,StatusPerSec,UseEffect,UseSound,CooldownType,CooldownSec,ScriptIdx,TypeName,StlKey,DisplayName,Description
gem_491,491,3220,411,60,10500,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM491,Quartz [1],Jewel of Strength and Sensibility.
gem_492,492,3233,411,70,25000,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM492,Quartz [2],Jewel of Strength and Sensibility.
gem_493,493,3246,411,80,44400,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM493,Quartz [3],Jewel of Strength and Sensibility.
gem_494,494,3259,411,90,44400,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM494,Quartz [4],Jewel of Strength and Sensibility.
gem_495,495,3272,411,100,105250,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM495,Quartz [5],Jewel of Strength and Sensibility.
gem_496,496,3285,411,110,161200,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM496,Quartz [6],Jewel of Strength and Sensibility.
gem_497,497,3298,411,120,161200,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM497,Quartz [7],Jewel of Strength and Sensibility.
gem_498,498,3311,411,140,497050,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM498,Quartz [8],Jewel of Strength and Sensibility.
gem_499,499,3324,411,160,161200,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM499,Quartz [9],Jewel of Strength and Sensibility.
gem_501,501,3354,411,60,10500,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM501,Zircon [1],Jewel of Concentration and Intelligence.
gem_502,502,3355,411,70,25000,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM502,Zircon [2],Jewel of Concentration and Intelligence.
gem_503,503,3356,411,80,44400,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM503,Zircon [3],Jewel of Concentration and Intelligence.
gem_504,504,3357,411,90,44400,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM504,Zircon [4],Jewel of Concentration and Intelligence.
gem_505,505,3358,411,100,105250,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM505,Zircon [5],Jewel of Concentration and Intelligence.
gem_506,506,3359,411,110,248800,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM506,Zircon [6],Jewel of Concentration and Intelligence.
gem_507,507,3360,411,120,248800,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM507,Zircon [7],Jewel of Concentration and Intelligence.
gem_508,508,3361,411,140,497050,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM508,Zircon [8],Jewel of Concentration and Intelligence.
gem_509,509,3362,411,160,497050,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM509,Zircon [9],Jewel of Concentration and Intelligence.
gem_510,510,3362,411,160,497050,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM310,Wolf Fang,Jewel enchanted with the fang of a wolf.
gem_511,511,3362,411,160,497050,10,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Jewel,LJEM320,Dragon Breath,Jewel enchanted with the breath of a dragon.
