Name,Id,IconIdx,Subtype,Quality,BasePrice,PriceRate,FieldItemId,Weight,NeedAbility,NeedValue,AddAbility,AddValue,StatusId,StatusType,StatusPerSec,UseEffect,UseSound,CooldownType,CooldownSec,ScriptIdx,TypeName,StlKey,DisplayName,Description
material_174,174,1972,429,16,100,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT174,Sticky Husk,"Husk coated in sticky, disgusting mucus."
material_175,175,1973,429,14,80,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT175,Insect Feeler,An insect's sensory organ.
material_176,176,1974,429,15,90,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT176,Insect Leg,An insect's leg.
material_177,177,1976,429,17,110,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT177,Insect Wing,A wing ripped off an insect.
material_178,178,1977,429,16,100,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT178,Sticky Liquid,A generically sticky fluid.
material_179,179,1978,429,14,80,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT179,Weed Root,The tangled root of some weed.
material_180,180,1979,429,15,90,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT180,Weed Stem,A dried up stem from some weed.
material_181,181,1980,429,18,120,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT181,Pollen,Pollen that causes sneezing and wheezing to those with allergies.
material_182,182,1981,429,16,100,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT182,Thin Leaf,"A thin, delicate leaf."
material_183,183,1982,429,18,120,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT183,Thick Leaf,"A thick, stout leaf."
material_184,184,1983,429,20,150,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT184,Plant Seed,A seed from a plant.
material_185,185,1984,429,19,135,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT185,White Animal Tail Fur,White fur taken from the tail of an animal.
material_186,186,1985,429,21,165,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT186,Red Animal Tail Fur,Red fur taken from the tail of an animal.
material_187,187,1986,429,22,180,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT187,Black Animal Tail Fur,Black fur taken from the tail of an animal.
material_188,188,1987,429,24,215,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT188,Animal Tail Fur,Fur taken from the tail of an animal.
material_189,189,1989,429,26,255,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT189,Predator Claw,A very sharp claw taken from a predatory animal.
material_190,190,1990,429,23,200,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT190,Bark,It's a dried up piece of bark.
material_191,191,1991,429,27,280,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT191,Animal Leg Bone,A sturdy bone taken from an animal's leg that looks like it could be used as a weapon.
material_192,192,1992,429,30,350,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT192,Animal Backbone,Hard and pointed bones taken from an animal's spine.
material_193,193,2122,429,38,600,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT193,Frozen Animal Fur,Frozen fur taken from an animal.
material_194,194,2123,429,40,675,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT194,Ice Shard,A shard of ice that sparkles in the light.
material_195,195,2124,429,43,800,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT195,Broken Horn,A broken animal's horn that tapers at the ends.
material_196,196,1968,429,40,675,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT196,Bird Feather,Feather from a bird's wing.
material_197,197,1993,429,45,895,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT197,Nymph Powder,Powder taken from a nymph.
material_198,198,1994,429,47,995,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT198,Little Angel Feather,Feather taken from a baby angel.
material_199,199,2012,429,48,1045,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT199,Little Devil Feather,Feather taken from a baby devil.
material_200,200,2013,429,50,1155,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT200,Dragon Scale,A tough scale from a dragon.
material_201,201,1940,429,15,45,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT201,Steam Oil,PAT material
material_202,202,1941,429,20,75,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT202,Steam Heat,PAT material
material_203,203,1942,429,25,120,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT203,Steam Viper,PAT material
material_204,204,1943,429,30,175,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT204,Mana Metal,PAT material
material_205,205,1944,429,35,250,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT205,Mana Oil,PAT material
material_206,206,1945,429,40,340,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT206,Mana Heat,PAT material
material_207,207,1946,429,45,445,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT207,Mana Generator,PAT material
material_208,208,1947,429,50,580,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT208,Mana Crystal,PAT material
material_209,209,1948,429,55,730,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT209,Mana Article,PAT material
material_210,210,1951,429,60,910,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT210,Mana Load,PAT material
material_211,211,1952,430,30,1750,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT211,Wooden Cart Schematic,Intricate construction plans for a Wooden Cart.
material_212,212,1953,430,32,2020,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT212,Sporty Cart Schematic,Intricate construction plans for a Sporty Cart.
material_221,221,1954,430,30,1750,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT221,Cart Engine Schematic,Intricate construction plans for a Cart Engine.
material_226,226,1955,430,30,2625,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT226,Woodstock Schematic,Intricate construction plans for a Woodstock Class Castle Gear.
material_227,227,1956,430,32,3030,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT227,Lifman Schematic,Intricate construction plans for a Lifman Class Castle Gear.
material_231,231,1957,430,30,2625,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT231,Castle Gear Engine Schematic,Intricate construction plans for a Castle Gear Engine.
material_232,232,0,430,32,3030,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,,0,
material_235,235,1958,430,30,2625,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT235,Castle Gear Arm Schematic,Intricate construction plans for Castle Gear Arms.
material_241,241,1901,429,53,1300,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT241,Tirwin Feather,Feather taken from a Tirwin.
material_242,242,1902,429,42,1250,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT242,Fairy Dust,This bottle contains the remains of a fairy who has passed away.
material_243,243,1903,429,56,1450,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT243,Heavygear Scrap,A piece of metal which makes up the outer shell of a Heavygear.
material_244,244,2114,429,38,1150,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT244,Moss Dew,"Found in the marshes of Eldeon, where sunlight does not penetrate."
material_245,245,2115,429,58,2150,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT245,Hook Feather,Feather taken from a Hook.
material_246,246,2116,429,44,875,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT246,Tiger Tail Fur,Fur taken from the tail of a Tiger.
material_247,247,2142,429,64,2475,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT247,Ikaness Jewels,Beautiful and precious jewels unearthed by Ikaness Miners.
material_248,248,2148,430,48,1050,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT248,Ancient Book of the Eldeon Tribe,Book which has been passed down by generations. The true power of this book is unknown.
material_249,249,2143,429,62,2355,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT249,Sikuku Feather,A fine feather taken from a Sikuku warrior.
material_250,250,2145,429,40,865,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT250,Ikaness Headband,Worn by Ikaness workers to help keep their hair out of their face during work.
material_251,251,2146,429,57,1240,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT251,Vagabond Leaf,A thick leaf which is usually found within the deep forests of Eldeon.
material_252,252,2147,429,52,1450,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT252,Sikuku Chin Mask,A hard wooden mask crafted to be placed on the chin of Sikuku warriors.
material_253,253,2149,430,40,870,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT253,Prisoner Chains,Metal chains tied to a weight to prevent prisoners from running.
material_254,254,2150,430,44,895,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT254,Rusty Prisoner Lock,A rusty prisoner lock.
material_255,255,2151,430,45,905,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT255,Rusty Prisoner Key,A rusty prisoner key which can open some lock.
material_256,256,2152,429,52,925,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT256,Infiltrator Fur,Fur taken from a Sikuku Infiltrator.
material_257,257,2153,429,53,1055,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT257,Sikuku Mushroom,A strange mushroom which normally grows within the depths of the Underground Prison.
material_258,258,2108,429,50,1000000,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT258,Sun Stone,A mysterious stone that is said to have fallen from the sun.
material_259,259,2109,429,60,1000000,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT259,Moon Stone,A mysterious stone that is said to have fallen from the moon.
material_260,260,2148,429,68,1000000,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT260,Soul Stone,A mysterious stone that is said to exist within visitor's souls.
material_261,261,2125,429,34,465,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT261,Wolf Claw,A giant wolf's claw that's widely used to make accessories.
material_262,262,2126,429,36,530,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT262,Yeti Charm,A charm that certifies one as a warrior of the Yeti tribe.
material_263,263,2127,429,38,600,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT263,Ruper Crest,The special symbol of the Ruper Clan.
material_264,264,2128,429,40,675,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT264,Giant's Heart,A giant's heart that is hard as stone and emits a red light.
material_265,265,2129,429,42,760,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT265,Frozen Scales,Scales that have endured great cold until they've become frozen.
material_266,266,2130,429,44,845,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,,,
material_267,267,2132,429,46,940,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT266,Huge Horn,"A giant horn that can be used as a wind instrument, or to decorate one's living space."
material_268,268,2133,429,48,1045,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,,,
material_269,269,2134,429,50,1155,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,,,
material_270,270,2135,429,52,1270,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT267,Behemoth Tendon,A really tough tendon that can be used in various ways.
material_271,271,2139,429,37,845,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT268,Sharp Thorn,"A thorn with a tip so sharp, it can be used as a nail or even a drill."
material_272,272,2137,429,38,900,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT269,Noctilucent Leaf,"Easily found in the Shadow Jungle, this leaf gleams at night and can be used as a candle."
material_276,276,1972,429,16,100,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT174,Sticky Husk,"Husk coated in sticky, disgusting mucus."
material_278,278,2138,429,38,900,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT275,Spider Web,A sticky and durable material obtained from spider monsters.
material_279,279,2136,429,37,915,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT276,Killer Leaf,Leaf with a carnivorous mouth used for consuming prey.
material_280,280,2134,429,38,975,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT277,Paper Wing Pieces,Part of an insect wing which is as soft and translucent as tracing paper.
material_281,281,2133,429,37,915,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT278,Plasma,"This plasma, necessary for spiritual beings to manifest in the mortal world, is all that remains of defeated spirits."
material_282,282,2140,429,35,1175,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT279,Sikuku Costume,Even the brazen may feel bashful when wearing this revealing costume.
material_284,284,2315,429,53,100,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT281,Luna Spirit,Item Used to craft Equipments.
material_288,288,3916,434,70,1200000,10,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT288,P2P Reset Stat/Skill Coupon,Speak to NPC Richard Steel in order to visit Donator Island map.
material_289,289,2347,429,40,1200,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT289,Oro Shard,A shard of oro orcks that sparkles gold in the light.
material_290,290,3916,434,70,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT290,Territorial War Coupon Team 1,Used to enter the donator map and reset stats thru npc.
material_291,291,3916,434,70,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT291,Territorial War Coupon Team 1x,A shard of oro orcks that sparkles gold in the light.
material_292,292,3916,434,70,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT292,Territorial War Coupon Team 2,Used to enter the donator map and reset stats thru npc.
material_293,293,3916,434,70,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT293,Territorial War Coupon Team 2x,A shard of oro orcks that sparkles gold in the light.
material_301,301,1872,431,50,1,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT301,Wooden Arrow,An arrow made out of wood.
material_302,302,1873,431,50,2,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT302,Bone Arrow,An arrow fashioned out of bone.
material_303,303,1874,431,50,3,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT303,Stone Arrow,An arrow tipped with a stone head.
material_304,304,1875,431,50,4,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT304,Claw Arrow,An arrow tipped with a claw.
material_305,305,1876,431,50,5,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT305,Metal Arrow,An arrow constructed out of metal.
material_306,306,1877,431,50,7,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT306,Gilded Arrow,An arrow gilded with metal.
material_307,307,2106,431,50,13,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT307,Platinum Arrow,An arrow made of Platinum.
material_311,311,1878,431,50,3,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT311,Fire Arrow,An arrow with a flaming arrowhead.
material_312,312,1879,431,50,6,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT312,White Night Arrow,An arrow that burns with white fire.
material_313,313,1880,431,50,9,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT313,Demon Arrow,An arrow that glows blue with demonic light.
material_314,314,1881,431,50,13,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT314,Nymph Arrow,An arrow strengthened with the magic of the nymphs.
material_315,315,1882,431,50,18,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT315,Elven Arrow,An arrow strengthened with the magic of the elves.
material_316,316,1883,431,50,22,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT316,Lightning Arrow,An arrow infused with the power of lightning.
material_317,317,2107,431,50,29,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT317,Storm Arrow,An arrow that is said to create a storm once it strikes its target.
material_318,318,1831,431,50,50,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT318,Cherry Blossom Arrow,A arrow made up of flowers
material_319,319,1830,431,50,60,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Arrow,LNAT319,Crystal Arrow,A arrow made up of Crystal
material_321,321,1885,432,50,2,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT321,Bean Bullet,"A small, bean caliber bullet."
material_322,322,1886,432,50,3,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT322,Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_323,323,1887,432,50,4,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT323,Lead Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_324,324,1888,432,50,6,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT324,Plated Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_325,325,1889,432,50,10,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT325,Silver-Plated Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_326,326,1890,432,50,12,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT326,Gold-Plated Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_327,327,2110,432,50,18,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT327,Platinum Bullet,A bullet made out of Platinum.
material_328,328,2111,432,50,26,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT328,Chromium Bullet,A bullet made out of Chromium.
material_329,329,1818,432,50,50,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT329,Zuly Bullet,A bullet made up of Zuly
material_331,331,1891,432,50,2,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT331,Fire Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_332,332,1892,432,50,3,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT332,Cold Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_333,333,1893,432,50,4,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullet,LNAT333,Poison Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_341,341,1898,433,50,2,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT341,Cannon,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_342,342,1899,433,50,5,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT342,Lead Cannon,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_343,343,1900,433,50,6,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT343,Track Cannon,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_344,344,1900,433,50,10,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT344,Bomber Cannon,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_345,345,1900,433,50,15,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT345,Fire Cannon,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_346,346,1843,433,50,30,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT346,Rock Cannon,A Cannon Bullet made up of Rocks
material_347,347,1844,433,50,50,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT347,Skull Cannon,A Cannon Bullet made up of Skull
material_351,351,1904,433,50,4,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT351,Poison Bubble,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_352,352,1905,433,50,6,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT352,Blaze Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_353,353,1905,433,50,6,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,Shell,LNAT352,Blaze Bullet,"A bullet. Each time you fire a Gun weapon, 1 bullet is consumed."
material_363,363,1972,429,16,100,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT174,Sticky Husk,"Husk coated in sticky, disgusting mucus."
material_366,366,2156,429,46,1375,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT366,Ancient Gold Coin,An ancient coin covered in strange symbols.
material_368,368,2159,429,52,1322,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT368,Scarab Shell,A shell taken from a desert scarab.
material_369,369,2162,429,38,230,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT369,Rock Fragments,All what remains of an Orogorudo Rock.
material_370,370,2160,429,62,1200,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT370,Golden Draenite,A beautiful gold crystal mined from Orogorudo Rock.
material_373,373,2097,429,60,1275,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT373,Orogorudo Bronze Ore,A bronze ore used for Bronze Bars.
material_374,374,2098,429,60,1375,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT374,Orogorudo Silver Ore,A silver ore used for Silver Bars.
material_375,375,2155,429,41,1475,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT365,Orogorudo Gold Ore,A bright golden ore used for Gold Bars.
material_377,377,2096,429,20,2275,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT377,Bronze Bar,A smelted bar made out of bronze ore.
material_378,378,2163,429,25,3275,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT378,Silver Bar,A smelted bar made out of silver ore.
material_379,379,2158,429,30,4275,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT367,Gold Bar,A smelted bar made out of pure Gold.
material_381,381,2099,430,40,5625,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT381,Neo Schematic,Intricate constuction plans for a Neo Class Castle Gear.
material_382,382,2100,430,40,5625,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT382,Neo Arm Schematic,Intricate constuction plans for a Neo Castle Gear Arms.
material_401,401,1612,430,10,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT401,Rose,"A rose that expresses love and passion during events. It makes you feel good, doesn't it?"
material_402,402,2060,430,10,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT402,MP3 Player,Awesome! It's an event prize!
material_403,403,2074,430,10,1000,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT403,Santa Lottery,"You can use it during the Christmas season. If you're lucky, you'll win a free gift!"
material_404,404,2075,430,10,1667,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT404,,
material_405,405,2072,430,10,200,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT405,La Reine,"Just like a French Queen, you can proudly display your beauty with this mysterious necklace."
material_407,407,2141,430,10,250,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT407,Trash,The lingering remains of trash monsters after they've been defeated: useless garbage.
material_408,408,1691,430,10,250,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT408,Testimony of Boldness,It's a testimonial that serves as an attestation of boldness.
material_410,410,1527,430,10,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT414,QQiROSE Coupon,Coupon Made to Craft Items
material_411,411,1526,430,10,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT415,QQiROSE Coupon #2,#2 Based Coupon Made to Craft Items
material_451,451,2093,430,10,35000,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT451,Hair Coupon,Redeem this coupon by giving it to Junon Fields' Designer NPC to change your hairstyle.
material_452,452,2094,430,10,40000,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT452,Face Coupon,Redeem this coupon by giving it to Junon Fields' Designer NPC to change your face.
material_453,453,2095,430,10,85000,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT453,Gender Coupon,Redeem this coupon by giving it to Junon Fields' Designer NPC to change your gender.
material_455,455,2154,429,15,1250,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,Material,LNAT455,Silver Undead Coin,A strange silver coin dropped from Hebarn's monsters.
material_456,456,275,430,35,5,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT456,Stolen Santa Suit,Santa's uniform that was stolen by Rudolph (quest item).
material_457,457,1674,430,32,5,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT457,Children's Present,Children's Present that was stolen by Adult Rudolph. (Christmas Quest)
material_458,458,1675,430,50,5,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT458,Snow Crystal,"A beautiful crystal, used by Santa's Elfs on Santa Planetoid. (Christmas Quest)"
material_459,459,2331,430,44,5,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT459,Elifedora,Fuel used to power the Santa Factory. (Christmas Quest)
material_465,465,2073,430,50,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT465,Santa Hat Craft Coupon,This coupon is required to craft Santa Hat.
material_466,466,2073,430,55,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT466,Snowboard Hat Craft Coupon,This coupon is required to craft Snowboard Hat.
material_467,467,2073,430,60,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT467,Pink Santa Hat Craft Coupon,This coupon is required to craft Pink Santa Hat.
material_468,468,2073,430,60,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT468,Black Santa Hat Craft Coupon,This coupon is required to craft Black Santa Hat.
material_469,469,2073,430,65,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT469,Rudolph Hat Craft Coupon,This coupon is required to craft Rudolph Hat.
material_470,470,2073,430,65,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT470,Green Rudolph Hat Craft Coupon,This coupon is required to craft Green Rudolph Hat.
material_471,471,2074,430,50,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT471,Santa Sweater Craft Coupon,This coupon is required to craft Santa Sweater.
material_472,472,2074,430,55,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT472,Snowboard Gear Craft Coupon,This coupon is required to craft Snowboard Gear.
