Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,MoveSpeed,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
back_94,94,163,50,50,5135,117,150000,0,,31,131,,,19,150,10,10,120,0,248,/Game/Characters/Modular/Female/back_94/back_94/SkeletalMeshes/back_94,/Game/Characters/Modular/Male/back_94/back_94/SkeletalMeshes/back_94,LBAC094,Magestic Wings,
back_95,95,163,50,50,5136,117,150000,0,,31,131,,,21,150,12,10,120,0,248,/Game/Characters/Modular/Female/back_95/back_95/SkeletalMeshes/back_95,/Game/Characters/Modular/Male/back_95/back_95/SkeletalMeshes/back_95,LBAC095,Pink Arch-Phoenix Wings,
back_96,96,163,50,50,5137,117,150000,0,,31,131,,,19,150,13,10,120,0,248,/Game/Characters/Modular/Female/back_96/back_96/SkeletalMeshes/back_96,/Game/Characters/Modular/Male/back_96/back_96/SkeletalMeshes/back_96,LBAC096,Blue Arch-Phoenix Wings,
back_97,97,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_97/back_97/SkeletalMeshes/back_97,/Game/Characters/Modular/Male/back_97/back_97/SkeletalMeshes/back_97,,,
back_98,98,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_98/back_98/SkeletalMeshes/back_98,/Game/Characters/Modular/Male/back_98/back_98/SkeletalMeshes/back_98,,,
back_99,99,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_99/back_99/SkeletalMeshes/back_99,/Game/Characters/Modular/Male/back_99/back_99/SkeletalMeshes/back_99,,,
back_100,100,163,50,50,3947,16,150000,0,,31,150,,,20,50,23,10,100,0,248,/Game/Characters/Modular/Female/back_100/back_100/SkeletalMeshes/back_100,/Game/Characters/Modular/Male/back_100/back_100/SkeletalMeshes/back_100,LBAC100,Righteous Angel Wings,
back_101,101,161,50,50,3948,16,150000,0,,31,150,,,18,50,26,5,100,0,248,/Game/Characters/Modular/Female/back_101/back_101/SkeletalMeshes/back_101,/Game/Characters/Modular/Male/back_101/back_101/SkeletalMeshes/back_101,LBAC101,Jiggly Puff Backpack,
back_102,102,161,50,50,3949,16,150000,0,,31,150,,,20,50,18,10,100,0,248,/Game/Characters/Modular/Female/back_102/back_102/SkeletalMeshes/back_102,/Game/Characters/Modular/Male/back_102/back_102/SkeletalMeshes/back_102,LBAC102,Stone Domo Backpack,
back_103,103,161,50,50,3959,16,150000,0,,31,150,,,18,50,11,5,100,0,248,/Game/Characters/Modular/Female/back_103/back_103/SkeletalMeshes/back_103,/Game/Characters/Modular/Male/back_103/back_103/SkeletalMeshes/back_103,LBAC103,White Cupid Backpack,
back_104,104,161,50,50,5138,16,150000,0,,31,131,,,20,100,18,50,120,0,248,/Game/Characters/Modular/Female/back_104/back_104/SkeletalMeshes/back_104,/Game/Characters/Modular/Male/back_104/back_104/SkeletalMeshes/back_104,LBAC104,Crystal Backshield,
back_105,105,161,50,50,3558,16,150000,0,,31,150,,,20,50,10,5,100,0,248,/Game/Characters/Modular/Female/back_105/back_105/SkeletalMeshes/back_105,/Game/Characters/Modular/Male/back_105/back_105/SkeletalMeshes/back_105,LBAC105,Dragon Backshield,
back_106,106,161,50,50,5139,16,150000,0,,31,131,,,22,100,11,10,120,0,248,/Game/Characters/Modular/Female/back_106/back_106/SkeletalMeshes/back_106,/Game/Characters/Modular/Male/back_106/back_106/SkeletalMeshes/back_106,LBAC106,Tribal Blade Backshield,
back_107,107,161,50,50,3570,16,150000,0,,31,150,,,18,50,12,5,100,0,248,/Game/Characters/Modular/Female/back_107/back_107/SkeletalMeshes/back_107,/Game/Characters/Modular/Male/back_107/back_107/SkeletalMeshes/back_107,LBAC107,Guitar Backshield,
back_108,108,161,50,50,5140,16,150000,0,,31,131,,,19,100,10,10,120,0,248,/Game/Characters/Modular/Female/back_108/back_108/SkeletalMeshes/back_108,/Game/Characters/Modular/Male/back_108/back_108/SkeletalMeshes/back_108,LBAC108,Wind-up Backshield,
back_109,109,161,50,50,5141,16,150000,0,,31,131,,,18,50,26,50,120,0,248,/Game/Characters/Modular/Female/back_109/back_109/SkeletalMeshes/back_109,/Game/Characters/Modular/Male/back_109/back_109/SkeletalMeshes/back_109,LBAC109,Roronoa Zoro Swords,Sharkfin
back_110,110,161,50,50,5142,16,150000,0,,31,131,,,20,100,26,50,120,0,248,/Game/Characters/Modular/Female/back_110/back_110/SkeletalMeshes/back_110,/Game/Characters/Modular/Male/back_110/back_110/SkeletalMeshes/back_110,LBAC110,Sharkfin,
back_111,111,163,50,50,3635,16,150000,0,,31,150,,,20,50,13,5,120,0,248,/Game/Characters/Modular/Female/back_111/back_111/SkeletalMeshes/back_111,/Game/Characters/Modular/Male/back_111/back_111/SkeletalMeshes/back_111,LBAC111,Blue Butterfly Wing,
back_112,112,163,50,50,3633,16,150000,0,,31,150,,,18,50,22,5,100,0,248,/Game/Characters/Modular/Female/back_112/back_112/SkeletalMeshes/back_112,/Game/Characters/Modular/Male/back_112/back_112/SkeletalMeshes/back_112,LBAC112,Booster Wing,Doll bag
back_113,113,161,50,50,3638,16,150000,0,,31,150,,,20,50,10,5,100,0,248,/Game/Characters/Modular/Female/back_113/back_113/SkeletalMeshes/back_113,/Game/Characters/Modular/Male/back_113/back_113/SkeletalMeshes/back_113,LBAC113,Doll bag,
back_114,114,161,50,50,3634,16,150000,0,,31,150,,,18,50,11,5,100,0,248,/Game/Characters/Modular/Female/back_114/back_114/SkeletalMeshes/back_114,/Game/Characters/Modular/Male/back_114/back_114/SkeletalMeshes/back_114,LBAC114,Porky Backpack,
back_115,115,161,50,50,3636,16,150000,0,,31,150,,,20,50,10,5,100,0,248,/Game/Characters/Modular/Female/back_115/back_115/SkeletalMeshes/back_115,/Game/Characters/Modular/Male/back_115/back_115/SkeletalMeshes/back_115,LBAC115,Stinger bear Backpack,
back_116,116,161,50,50,3637,16,150000,0,,31,150,,,18,50,11,5,100,0,248,/Game/Characters/Modular/Female/back_116/back_116/SkeletalMeshes/back_116,/Game/Characters/Modular/Male/back_116/back_116/SkeletalMeshes/back_116,LBAC116,Honey Jar Backpack,
back_117,117,161,50,50,4073,16,150000,0,,31,150,,,20,50,12,5,100,0,248,/Game/Characters/Modular/Female/back_117/back_117/SkeletalMeshes/back_117,/Game/Characters/Modular/Male/back_117/back_117/SkeletalMeshes/back_117,LBAC117,Black Japanese schoolbag,
back_118,118,161,50,50,4073,16,150000,0,,31,150,,,18,50,13,5,100,0,248,/Game/Characters/Modular/Female/back_118/back_118/SkeletalMeshes/back_118,/Game/Characters/Modular/Male/back_118/back_118/SkeletalMeshes/back_118,LBAC118,Red Japanese schoolbag,
back_119,119,161,50,50,4110,16,150000,0,,31,150,,,20,50,15,5,100,0,248,/Game/Characters/Modular/Female/back_119/back_119/SkeletalMeshes/back_119,/Game/Characters/Modular/Male/back_119/back_119/SkeletalMeshes/back_119,LBAC119,Pink Chopsticks ,
back_120,120,161,50,50,4151,16,150000,0,,31,150,,,20,50,19,10,100,0,248,/Game/Characters/Modular/Female/back_120/back_120/SkeletalMeshes/back_120,/Game/Characters/Modular/Male/back_120/back_120/SkeletalMeshes/back_120,LBAC120,Pink Teddy Backpack,
back_121,121,161,50,50,4152,16,150000,0,,31,150,,,18,50,26,5,100,0,248,/Game/Characters/Modular/Female/back_121/back_121/SkeletalMeshes/back_121,/Game/Characters/Modular/Male/back_121/back_121/SkeletalMeshes/back_121,LBAC121,Pink Bunny Backpack,
back_122,122,161,50,50,4153,16,150000,0,,31,150,,,20,50,18,10,100,0,248,/Game/Characters/Modular/Female/back_122/back_122/SkeletalMeshes/back_122,/Game/Characters/Modular/Male/back_122/back_122/SkeletalMeshes/back_122,LBAC122,kittykat Backpack,
back_123,123,163,50,50,4154,16,150000,0,,31,150,,,18,50,22,5,100,0,248,/Game/Characters/Modular/Female/back_123/back_123/SkeletalMeshes/back_123,/Game/Characters/Modular/Male/back_123/back_123/SkeletalMeshes/back_123,LBAC123,Green tribal butterflyWing,Cow Bag
back_124,124,161,50,50,4155,16,150000,0,,31,150,,,20,50,15,5,100,0,248,/Game/Characters/Modular/Female/back_124/back_124/SkeletalMeshes/back_124,/Game/Characters/Modular/Male/back_124/back_124/SkeletalMeshes/back_124,LBAC124,Cow Bag,
back_125,125,162,50,50,4156,16,150000,0,,31,150,,,18,50,13,5,100,0,248,/Game/Characters/Modular/Female/back_125/back_125/SkeletalMeshes/back_125,/Game/Characters/Modular/Male/back_125/back_125/SkeletalMeshes/back_125,LBAC125,Leopard elephant bag,
back_126,126,162,50,50,4157,16,150000,0,,31,150,,,20,50,12,5,100,0,248,/Game/Characters/Modular/Female/back_126/back_126/SkeletalMeshes/back_126,/Game/Characters/Modular/Male/back_126/back_126/SkeletalMeshes/back_126,LBAC126,Leopard rakoon bag,
back_127,127,161,50,50,4076,16,150000,0,,31,150,,,20,50,10,5,100,0,248,/Game/Characters/Modular/Female/back_127/back_127/SkeletalMeshes/back_127,/Game/Characters/Modular/Male/back_127/back_127/SkeletalMeshes/back_127,LBAC127,Flag Backshield,
back_128,128,161,50,50,4148,16,150000,0,,31,150,,,18,50,11,5,120,0,248,/Game/Characters/Modular/Female/back_128/back_128/SkeletalMeshes/back_128,/Game/Characters/Modular/Male/back_128/back_128/SkeletalMeshes/back_128,LBAC128,Car Backpack,
back_129,129,161,50,50,4149,16,150000,0,,31,150,,,18,50,12,5,100,0,248,/Game/Characters/Modular/Female/back_129/back_129/SkeletalMeshes/back_129,/Game/Characters/Modular/Male/back_129/back_129/SkeletalMeshes/back_129,LBAC129,White Cabrio Backpack,
back_130,130,161,50,50,4148,16,150000,0,,31,150,,,20,50,26,5,120,0,248,/Game/Characters/Modular/Female/back_130/back_130/SkeletalMeshes/back_130,/Game/Characters/Modular/Male/back_130/back_130/SkeletalMeshes/back_130,LBAC130,Red Cabrio Backpack,
back_131,131,161,50,50,4147,16,150000,0,,31,150,,,18,50,22,5,100,0,248,/Game/Characters/Modular/Female/back_131/back_131/SkeletalMeshes/back_131,/Game/Characters/Modular/Male/back_131/back_131/SkeletalMeshes/back_131,LBAC131,Tomato Man Backpack ,
back_132,132,163,50,50,4145,16,150000,0,,31,150,,,20,50,12,5,100,0,248,/Game/Characters/Modular/Female/back_132/back_132/SkeletalMeshes/back_132,/Game/Characters/Modular/Male/back_132/back_132/SkeletalMeshes/back_132,LBAC132,Yellow littleWing,
back_133,133,163,50,50,4144,16,150000,0,,31,150,,,18,50,13,5,100,0,248,/Game/Characters/Modular/Female/back_133/back_133/SkeletalMeshes/back_133,/Game/Characters/Modular/Male/back_133/back_133/SkeletalMeshes/back_133,LBAC133,Grey littleWing,
back_134,134,163,50,50,4066,16,150000,0,,31,150,,,20,50,18,10,100,0,248,/Game/Characters/Modular/Female/back_134/back_134/SkeletalMeshes/back_134,/Game/Characters/Modular/Male/back_134/back_134/SkeletalMeshes/back_134,LBAC134,Bubbly fairyWing,
back_135,135,161,50,50,5143,16,150000,0,,31,131,,,20,100,18,50,120,0,248,/Game/Characters/Modular/Female/back_135/back_135/SkeletalMeshes/back_135,/Game/Characters/Modular/Male/back_135/back_135/SkeletalMeshes/back_135,LBAC135,Mini - Nephthyst Wing,
back_136,136,161,50,50,4143,16,150000,0,,31,150,,,20,50,10,5,100,0,248,/Game/Characters/Modular/Female/back_136/back_136/SkeletalMeshes/back_136,/Game/Characters/Modular/Male/back_136/back_136/SkeletalMeshes/back_136,LBAC136,Orang utan Backpack,
back_137,137,163,50,50,5089,16,150000,0,,31,131,,,19,150,10,10,100,0,248,/Game/Characters/Modular/Female/back_137/back_137/SkeletalMeshes/back_137,/Game/Characters/Modular/Male/back_137/back_137/SkeletalMeshes/back_137,LBAC137,Little grey AstarotWing,
back_138,138,163,50,50,5090,16,150000,0,,31,131,,,22,100,11,10,100,0,248,/Game/Characters/Modular/Female/back_138/back_138/SkeletalMeshes/back_138,/Game/Characters/Modular/Male/back_138/back_138/SkeletalMeshes/back_138,LBAC138,Little white AstarotWing,
back_139,139,163,50,50,5087,16,150000,0,,31,131,,,21,150,12,10,100,0,248,/Game/Characters/Modular/Female/back_139/back_139/SkeletalMeshes/back_139,/Game/Characters/Modular/Male/back_139/back_139/SkeletalMeshes/back_139,LBAC139,Little black AstarotWing,
back_140,140,163,50,50,4139,16,150000,0,,31,150,,,20,50,15,5,100,0,248,/Game/Characters/Modular/Female/back_140/back_140/SkeletalMeshes/back_140,/Game/Characters/Modular/Male/back_140/back_140/SkeletalMeshes/back_140,LBAC140,Little red AstarotWing,
back_141,141,163,50,50,4138,16,150000,0,,31,150,,,18,50,22,5,100,0,248,/Game/Characters/Modular/Female/back_141/back_141/SkeletalMeshes/back_141,/Game/Characters/Modular/Male/back_141/back_141/SkeletalMeshes/back_141,LBAC141,Little purple AstarotWing,
back_142,142,163,50,50,4137,16,150000,0,,31,150,,,20,50,26,5,100,0,248,/Game/Characters/Modular/Female/back_142/back_142/SkeletalMeshes/back_142,/Game/Characters/Modular/Male/back_142/back_142/SkeletalMeshes/back_142,LBAC142,Little brown AstarotWing,
back_143,143,163,50,50,4136,16,150000,0,,31,150,,,18,50,12,5,100,0,248,/Game/Characters/Modular/Female/back_143/back_143/SkeletalMeshes/back_143,/Game/Characters/Modular/Male/back_143/back_143/SkeletalMeshes/back_143,LBAC143,Little green AstarotWing,
back_144,144,161,50,50,4135,16,150000,0,,31,150,,,20,50,11,5,100,0,248,/Game/Characters/Modular/Female/back_144/back_144/SkeletalMeshes/back_144,/Game/Characters/Modular/Male/back_144/back_144/SkeletalMeshes/back_144,LBAC144,Golden Cupid Backpack,
back_145,145,161,50,50,4134,16,150000,0,,31,150,,,18,50,10,5,100,0,248,/Game/Characters/Modular/Female/back_145/back_145/SkeletalMeshes/back_145,/Game/Characters/Modular/Male/back_145/back_145/SkeletalMeshes/back_145,LBAC145,Beat-Box Guitar Backpack,
back_146,146,161,50,50,4093,16,150000,0,,31,150,,,20,50,12,5,100,0,248,/Game/Characters/Modular/Female/back_146/back_146/SkeletalMeshes/back_146,/Game/Characters/Modular/Male/back_146/back_146/SkeletalMeshes/back_146,LBAC146,Booze Backpack,
back_147,147,161,50,50,4092,16,150000,0,,31,150,,,20,50,13,5,120,0,248,/Game/Characters/Modular/Female/back_147/back_147/SkeletalMeshes/back_147,/Game/Characters/Modular/Male/back_147/back_147/SkeletalMeshes/back_147,LBAC147,Turbo Backshield,
back_148,148,161,50,50,4091,16,150000,0,,31,150,,,18,50,11,5,120,0,248,/Game/Characters/Modular/Female/back_148/back_148/SkeletalMeshes/back_148,/Game/Characters/Modular/Male/back_148/back_148/SkeletalMeshes/back_148,LBAC148,Elesi Backpack,
back_149,149,163,50,50,5144,16,150000,0,,31,131,,,20,80,11,30,120,0,248,/Game/Characters/Modular/Female/back_149/back_149/SkeletalMeshes/back_149,/Game/Characters/Modular/Male/back_149/back_149/SkeletalMeshes/back_149,LBAC149,Akela Backshield HR,
back_150,150,163,50,50,5145,16,150000,0,,31,131,,,18,50,11,30,120,0,248,/Game/Characters/Modular/Female/back_150/back_150/SkeletalMeshes/back_150,/Game/Characters/Modular/Male/back_150/back_150/SkeletalMeshes/back_150,LBAC150,Akela Backshield AP,
back_151,151,163,50,50,5146,16,150000,0,,31,131,,,20,80,12,30,120,0,248,/Game/Characters/Modular/Female/back_151/back_151/SkeletalMeshes/back_151,/Game/Characters/Modular/Male/back_151/back_151/SkeletalMeshes/back_151,LBAC151,Oasis Wing HR,
back_152,152,163,50,50,5148,16,150000,0,,31,131,,,18,80,12,30,120,0,248,/Game/Characters/Modular/Female/back_152/back_152/SkeletalMeshes/back_152,/Game/Characters/Modular/Male/back_152/back_152/SkeletalMeshes/back_152,LBAC152,Oasis Wing AP,
back_153,153,163,50,50,5149,16,150000,0,,31,131,,,20,80,10,30,120,0,248,/Game/Characters/Modular/Female/back_153/back_153/SkeletalMeshes/back_153,/Game/Characters/Modular/Male/back_153/back_153/SkeletalMeshes/back_153,LBAC153,Viper Backshield HR,
back_154,154,163,50,50,5150,16,150000,0,,31,131,,,18,80,10,30,120,0,248,/Game/Characters/Modular/Female/back_154/back_154/SkeletalMeshes/back_154,/Game/Characters/Modular/Male/back_154/back_154/SkeletalMeshes/back_154,LBAC154,Viper Backshield AP,
back_155,155,163,50,50,3523,16,150000,0,,31,235,,,20,50,11,10,100,0,248,/Game/Characters/Modular/Female/back_155/back_155/SkeletalMeshes/back_155,/Game/Characters/Modular/Male/back_155/back_155/SkeletalMeshes/back_155,LBAC155,Infiltrator Backshield,
back_156,156,163,50,50,3527,16,150000,0,,31,235,,,18,80,12,10,100,0,248,/Game/Characters/Modular/Female/back_156/back_156/SkeletalMeshes/back_156,/Game/Characters/Modular/Male/back_156/back_156/SkeletalMeshes/back_156,LBAC156,Raven Wings Red,
back_157,157,163,50,50,5151,16,150000,0,,31,131,,,20,100,19,100,120,0,248,/Game/Characters/Modular/Female/back_157/back_157/SkeletalMeshes/back_157,/Game/Characters/Modular/Male/back_157/back_157/SkeletalMeshes/back_157,LBAC157,Raven Wings Blue,
back_158,158,163,50,50,3529,16,150000,0,,31,235,,,18,50,13,10,120,0,248,/Game/Characters/Modular/Female/back_158/back_158/SkeletalMeshes/back_158,/Game/Characters/Modular/Male/back_158/back_158/SkeletalMeshes/back_158,LBAC158,Raven Wings Gray,
back_159,159,163,50,50,5152,16,150000,0,,31,131,,,20,100,22,50,120,0,248,/Game/Characters/Modular/Female/back_159/back_159/SkeletalMeshes/back_159,/Game/Characters/Modular/Male/back_159/back_159/SkeletalMeshes/back_159,LBAC159,Raven Wings Orange,
back_160,160,163,50,50,3525,16,150000,0,,31,235,,,18,50,26,10,120,0,248,/Game/Characters/Modular/Female/back_160/back_160/SkeletalMeshes/back_160,/Game/Characters/Modular/Male/back_160/back_160/SkeletalMeshes/back_160,LBAC160,Relic Backshield,
back_161,161,161,50,50,4175,16,150000,0,,31,150,,,18,50,13,5,120,0,248,/Game/Characters/Modular/Female/back_161/back_161/SkeletalMeshes/back_161,/Game/Characters/Modular/Male/back_161/back_161/SkeletalMeshes/back_161,LBAC161,Cock Roach Backshield,
back_162,162,161,50,50,4176,16,150000,0,,31,150,,,19,50,13,5,120,0,248,/Game/Characters/Modular/Female/back_162/back_162/SkeletalMeshes/back_162,/Game/Characters/Modular/Male/back_162/back_162/SkeletalMeshes/back_162,LBAC162,Crystal Shield,
back_163,163,161,50,50,5153,16,150000,0,,31,131,,,20,100,18,50,120,0,248,/Game/Characters/Modular/Female/back_163/back_163/SkeletalMeshes/back_163,/Game/Characters/Modular/Male/back_163/back_163/SkeletalMeshes/back_163,LBAC163,Demonic Wings Blue,
back_164,164,161,50,50,5154,16,150000,0,,31,131,,,21,100,18,50,120,0,248,/Game/Characters/Modular/Female/back_164/back_164/SkeletalMeshes/back_164,/Game/Characters/Modular/Male/back_164/back_164/SkeletalMeshes/back_164,LBAC164,Demonic Wings Red,
back_165,165,161,50,50,4177,16,150000,0,,31,150,,,18,50,10,5,100,0,248,/Game/Characters/Modular/Female/back_165/back_165/SkeletalMeshes/back_165,/Game/Characters/Modular/Male/back_165/back_165/SkeletalMeshes/back_165,LBAC165,Explorer Back Pack,
back_166,166,161,50,50,4178,16,150000,0,,31,150,,,19,100,22,50,100,0,248,/Game/Characters/Modular/Female/back_166/back_166/SkeletalMeshes/back_166,/Game/Characters/Modular/Male/back_166/back_166/SkeletalMeshes/back_166,LBAC166,Kon of Bleach ,
back_167,167,161,50,50,5155,16,150000,0,,31,131,,,20,100,18,50,120,0,248,/Game/Characters/Modular/Female/back_167/back_167/SkeletalMeshes/back_167,/Game/Characters/Modular/Male/back_167/back_167/SkeletalMeshes/back_167,LBAC167,Scarecrow Wing,
back_168,168,161,50,50,5156,16,150000,0,,31,131,,,21,100,19,100,120,0,248,/Game/Characters/Modular/Female/back_168/back_168/SkeletalMeshes/back_168,/Game/Characters/Modular/Male/back_168/back_168/SkeletalMeshes/back_168,LBAC168,Venom Wings Blue,
back_169,169,161,50,50,5157,16,150000,0,,31,131,,,22,50,18,50,120,0,248,/Game/Characters/Modular/Female/back_169/back_169/SkeletalMeshes/back_169,/Game/Characters/Modular/Male/back_169/back_169/SkeletalMeshes/back_169,LBAC169,Venom Wings Green,
back_170,170,161,50,50,5158,16,150000,0,,31,131,,,18,50,26,50,120,0,248,/Game/Characters/Modular/Female/back_170/back_170/SkeletalMeshes/back_170,/Game/Characters/Modular/Male/back_170/back_170/SkeletalMeshes/back_170,LBAC170,Venom Wings Pink,
back_171,171,161,50,50,5159,16,150000,0,,31,131,,,19,100,21,100,120,0,248,/Game/Characters/Modular/Female/back_171/back_171/SkeletalMeshes/back_171,/Game/Characters/Modular/Male/back_171/back_171/SkeletalMeshes/back_171,LBAC171,Venom Wings Red,
back_172,172,161,50,50,5161,16,150000,0,,31,131,,,20,100,18,50,120,0,248,/Game/Characters/Modular/Female/back_172/back_172/SkeletalMeshes/back_172,/Game/Characters/Modular/Male/back_172/back_172/SkeletalMeshes/back_172,LBAC172,Mini Dragon Wing Blue,
back_173,173,161,50,50,5162,16,150000,0,,31,131,,,22,50,21,100,120,0,248,/Game/Characters/Modular/Female/back_173/back_173/SkeletalMeshes/back_173,/Game/Characters/Modular/Male/back_173/back_173/SkeletalMeshes/back_173,LBAC173,Mini Dragon Wing Red,
back_174,174,161,80,60,4516,100,150000,0,,31,255,,,18,50,11,20,70,,248,/Game/Characters/Modular/Female/back_174/back_174/SkeletalMeshes/back_174,/Game/Characters/Modular/Male/back_174/back_174/SkeletalMeshes/back_174,LBAC174,Mummy Wizard BackShield,
back_175,175,161,50,50,5218,100,150000,0,,31,200,,,20,100,26,50,120,,248,/Game/Characters/Modular/Female/back_175/back_175/SkeletalMeshes/back_175,/Game/Characters/Modular/Male/back_175/back_175/SkeletalMeshes/back_175,LBAC175,Twin Sai Backshield,
back_176,176,161,80,60,4519,100,150000,0,,31,255,,,18,50,10,20,70,,248,/Game/Characters/Modular/Female/back_176/back_176/SkeletalMeshes/back_176,/Game/Characters/Modular/Male/back_176/back_176/SkeletalMeshes/back_176,LBAC176,Fury Wings,
back_177,177,161,80,60,4517,100,150000,0,,31,255,,,18,50,13,20,70,,248,/Game/Characters/Modular/Female/back_177/back_177/SkeletalMeshes/back_177,/Game/Characters/Modular/Male/back_177/back_177/SkeletalMeshes/back_177,LBAC177,Insane Shaman Backshield,
back_178,178,163,50,50,5163,30,150000,0,,31,131,,,18,50,21,100,70,0,248,/Game/Characters/Modular/Female/back_178/back_178/SkeletalMeshes/back_178,/Game/Characters/Modular/Male/back_178/back_178/SkeletalMeshes/back_178,LBAC178,Brown Cape,
back_179,179,161,80,60,4521,100,150000,0,,31,255,,,21,50,26,20,70,,248,/Game/Characters/Modular/Female/back_179/back_179/SkeletalMeshes/back_179,/Game/Characters/Modular/Male/back_179/back_179/SkeletalMeshes/back_179,LBAC179,Crying Easter Egg,
back_180,180,161,80,60,4522,100,150000,0,,31,255,,,20,50,18,30,70,,248,/Game/Characters/Modular/Female/back_180/back_180/SkeletalMeshes/back_180,/Game/Characters/Modular/Male/back_180/back_180/SkeletalMeshes/back_180,LBAC180,Hopeful Easter Egg,
back_181,181,161,80,60,4524,100,150000,0,,31,255,,,20,50,22,20,70,,248,/Game/Characters/Modular/Female/back_181/back_181/SkeletalMeshes/back_181,/Game/Characters/Modular/Male/back_181/back_181/SkeletalMeshes/back_181,LBAC181,Happy Easter Egg,
back_182,182,161,80,60,4525,100,150000,0,,31,255,,,20,50,12,20,70,,248,/Game/Characters/Modular/Female/back_182/back_182/SkeletalMeshes/back_182,/Game/Characters/Modular/Male/back_182/back_182/SkeletalMeshes/back_182,LBAC182,Angry Easter Egg,
back_183,183,163,50,50,4511,16,150000,0,,31,150,,,20,50,18,30,70,0,248,/Game/Characters/Modular/Female/back_183/back_183/SkeletalMeshes/back_183,/Game/Characters/Modular/Male/back_183/back_183/SkeletalMeshes/back_183,LBAC183,Maroon FairyWinkle Wings,
back_184,184,163,50,50,4512,16,150000,0,,31,150,,,19,50,18,30,70,0,248,/Game/Characters/Modular/Female/back_184/back_184/SkeletalMeshes/back_184,/Game/Characters/Modular/Male/back_184/back_184/SkeletalMeshes/back_184,LBAC184,Green FairyWinkle Wings,
back_185,185,162,50,50,3493,100,150000,0,,31,200,,,25,2000,18,50,80,,248,/Game/Characters/Modular/Female/back_185/back_185/SkeletalMeshes/back_185,/Game/Characters/Modular/Male/back_185/back_185/SkeletalMeshes/back_185,LBAC185,Bomber Backpack,A backpack that is said to have enough capacity to hold a month's worth of ammo.
back_186,186,163,50,50,3495,100,150000,0,,31,200,,,21,150,20,50,80,,248,/Game/Characters/Modular/Female/back_186/back_186/SkeletalMeshes/back_186,/Game/Characters/Modular/Male/back_186/back_186/SkeletalMeshes/back_186,LBAC186,Ghost Wing,Wings that are said to be possessed by the souls of a thousand dead.
back_187,187,161,50,50,3494,100,150000,0,,31,200,,,19,50,21,50,70,,248,/Game/Characters/Modular/Female/back_187/back_187/SkeletalMeshes/back_187,/Game/Characters/Modular/Male/back_187/back_187/SkeletalMeshes/back_187,LBAC187,Jabberwock Backshield,"A backshield crafted from the remains of the mighty titan, Jabberwock."
back_188,188,161,50,50,5164,100,150000,0,,31,131,,,21,300,12,10,125,,248,/Game/Characters/Modular/Female/back_188/back_188/SkeletalMeshes/back_188,/Game/Characters/Modular/Male/back_188/back_188/SkeletalMeshes/back_188,LBAC188,Aqua Forcefield,The ultimate defense against magic.
back_189,189,161,50,50,5165,100,150000,0,,31,131,,,22,100,11,10,125,,248,/Game/Characters/Modular/Female/back_189/back_189/SkeletalMeshes/back_189,/Game/Characters/Modular/Male/back_189/back_189/SkeletalMeshes/back_189,LBAC189,Flame Forcefield,The ultimate defense against accuracy.
back_190,190,161,50,50,5166,100,150000,0,,31,131,,,19,200,13,10,125,,248,/Game/Characters/Modular/Female/back_190/back_190/SkeletalMeshes/back_190,/Game/Characters/Modular/Male/back_190/back_190/SkeletalMeshes/back_190,LBAC190,Heart Forcefield,The ultimate defense against attack.
back_191,191,161,50,50,5167,100,150000,0,,31,131,,,19,200,10,10,125,,248,/Game/Characters/Modular/Female/back_191/back_191/SkeletalMeshes/back_191,/Game/Characters/Modular/Male/back_191/back_191/SkeletalMeshes/back_191,LBAC191,Earth Forcefield,The ultimate defense against attack.
back_192,192,161,40,40,3484,30,1250,0,,31,5,,,20,30,12,10,50,,248,/Game/Characters/Modular/Female/back_192/back_192/SkeletalMeshes/back_192,/Game/Characters/Modular/Male/back_192/back_192/SkeletalMeshes/back_192,LBAC192,Blue Hula Hoop,Celebrate the comming of summer with this blue hula hoop!
back_193,193,161,40,40,3487,30,1250,0,,31,5,,,20,30,11,10,50,,248,/Game/Characters/Modular/Female/back_193/back_193/SkeletalMeshes/back_193,/Game/Characters/Modular/Male/back_193/back_193/SkeletalMeshes/back_193,LBAC193,Red Hula Hoop,Celebrate the comming of summer with this red hula hoop!
back_194,194,161,40,40,3485,30,1250,0,,31,5,,,20,30,10,10,50,,248,/Game/Characters/Modular/Female/back_194/back_194/SkeletalMeshes/back_194,/Game/Characters/Modular/Male/back_194/back_194/SkeletalMeshes/back_194,LBAC194,Green Hula Hoop,Celebrate the comming of summer with this green hula hoop!
back_195,195,161,40,40,3486,30,1250,0,,31,5,,,20,30,13,10,50,,248,/Game/Characters/Modular/Female/back_195/back_195/SkeletalMeshes/back_195,/Game/Characters/Modular/Male/back_195/back_195/SkeletalMeshes/back_195,LBAC195,Pink Hula Hoop,Celebrate the comming of summer with this pink hula hoop!
