,PROD_NUM,PROD_LEV,PROD_MP,PROD_SEC1,PROD_MAT1,PROD_QNT1,PROD_SEC2,PROD_MAT2,PROD_QNT2,PROD_SEC3,PROD_MAT3,PROD_QNT3,PROD_SEC4,PROD_MAT4,PROD_QNT4,PROD_DIF,,INDEX
Á¾ÀÌ¹è,551,0,0,,50,,,,,,,,,,,0,,551
°¡Á×¸ðÀÚ,552,0,0,424,50,3,427,87,1,,,,,,,0,,552
»ç³É¸ðÀÚ,553,0,0,424,50,3,427,87,1,,,,,,,0,,553
Áý½Ã¸ðÀÚ,554,0,0,,50,,,,,,,,,,,0,,554
²¿±ò¸ðÀÚ,555,0,0,,50,,,,,,,,,,,0,,555
·Îµ¥¿À¸ðÀÚ,556,0,0,,50,,,,,,,,,,,0,,556
ÀÌ½½¶÷¸ðÀÚ,557,0,0,,50,,,,,,,,,,,0,,557
º´»çÅõ±¸,558,0,0,,50,,,,,,,,,,,0,,558
°æ°©Åõ±¸,559,0,0,,50,,,,,,,,,,,0,,559
°øÀÛ±êÅÐ,560,0,0,,50,,,,,,,,,,,0,,560
Æ©¿ï¸³¸®º»,561,0,0,,50,,,,,,,,,,,0,,561
¿Õ±Ã½ÅÇÏ°ü,562,0,0,,50,,,,,,,,,,,0,,562
»è¹ß°¡¹ß,563,0,0,,50,,,,,,,,,,,0,,563
¶ôÄ¿°¡¹ß,564,0,0,,50,,,,,,,,,,,0,,564
±Í°øÀÚ°¡¹ß,565,0,0,,50,,,,,,,,,,,0,,565
°øÁÖ°¡¹ß,566,0,0,,50,,,,,,,,,,,0,,566
¼¼¹Ù½ºÂù°¡¹ß,567,0,0,,50,,,,,,,,,,,0,,567
Å©¶ó¿î,568,0,0,,50,,,,,,,,,,,0,,568
Çì¾î·¹ÀÌ½º,569,0,0,,50,,,,,,,,,,,0,,569
¶Ñ²±°¡¹ß,570,0,0,,50,,,,,,,,,,,0,,570
´ßº­½½,571,0,0,,50,,,,,,,,,,,0,,571
³¯°³ Åõ±¸,572,0,0,,50,,,,,,,,,,,0,,572
µ¶¼ö¸® Åõ±¸,573,0,0,,50,,,,,,,,,,,0,,573
»Ô Åõ±¸,574,0,0,,50,,,,,,,,,,,0,,574
,,,,,,,,,,,,,,,,0,,575
,,,,,,,,,,,,,,,,0,,576
,,,,,,,,,,,,,,,,0,,577
,,,,,,,,,,,,,,,,0,,578
,,,,,,,,,,,,,,,,0,,579
,,,,,,,,,,,,,,,,0,,580
,,,,,,,,,,,,,,,,0,,581
,,,,,,,,,,,,,,,,0,,582
,,,,,,,,,,,,,,,,0,,583
,,,,,,,,,,,,,,,,0,,584
,,,,,,,,,,,,,,,,0,,585
,,,,,,,,,,,,,,,,0,,586
,,,,,,,,,,,,,,,,0,,587
,,,,,,,,,,,,,,,,0,,588
,,,,,,,,,,,,,,,,0,,589
,,,,,,,,,,,,,,,,0,,590
,,,,,,,,,,,,,,,,0,,591
,,,,,,,,,,,,,,,,0,,592
,,,,,,,,,,,,,,,,0,,593
,,,,,,,,,,,,,,,,0,,594
,,,,,,,,,,,,,,,,0,,595
,,,,,,,,,,,,,,,,0,,596
,,,,,,,,,,,,,,,,0,,597
,,,,,,,,,,,,,,,,0,,598
,,,,,,,,,,,,,,,,0,,599
,,,,,,,,,,,,,,,,0,,600
¸é¿Ê,601,0,0,425,60,10,427,90,1,,,,,,,0,,601
°¡Á×¿Ê,602,0,0,424,50,10,427,87,1,,,,,,,0,,602
¾ß»ýº¹,603,0,0,424,50,15,,,,,,,,,,0,,603
¹«»ç¼ö·Ãº¹,604,0,0,,60,,,,,,,,,,,0,,604
¼ö»ç¼öÇàº¹,605,0,0,,60,,,,,,,,,,,0,,605
³¶ÀÎ¼ö·Ãº¹,606,0,0,,60,,,,,,,,,,,0,,606
Áý½ÃÀüÅõº¹,607,0,0,,60,,,,,,,,,,,0,,607
Áý½ÃÆòº¹,608,0,0,,60,,,,,,,,,,,0,,608
¸¶±³ÀüÅõº¹,609,0,0,,60,,,,,,,,,,,0,,609
¸¶±³´Üº¹,610,0,0,,60,,,,,,,,,,,0,,610
¿Õ±Ãº´»çº¹,611,0,0,,60,,,,,,,,,,,0,,611
¿Õ±ÃÆòº¹,612,0,0,,60,,,,,,,,,,,0,,612
½Å¼ºÀüÅõº¹,613,0,0,,60,,,,,,,,,,,0,,613
»çÁ¦º¹,614,0,0,,60,,,,,,,,,,,0,,614
°æ°©¿Ê,615,0,0,,60,,,,,,,,,,,0,,615
ÀÌ½½¶÷¿¹º¹,616,0,0,,60,,,,,,,,,,,0,,616
Å½Çèº¹,617,0,0,,60,,,,,,,,,,,0,,617
º§ºªÄÚÆ®,618,0,0,,60,,,,,,,,,,,0,,618
Àå½Ä Á¦º¹,619,0,0,,60,,,,,,,,,,,0,,619
¹Ð¶ø °¡Á×¿Ê,620,0,0,,60,,,,,,,,,,,0,,620
Ã¼ÀÎ °©¿Ê,621,0,0,,60,,,,,,,,,,,0,,621
·Îºê,622,0,0,,60,,,,,,,,,,,0,,622
,,,,,,,,,,,,,,,,0,,623
·Îµ¥¿Àº¹,624,0,0,,60,,,,,,,,,,,0,,624
·Îµ¥¿Àº¹,625,0,0,,60,,,,,,,,,,,0,,625
·Îµ¥¿Àº¹,626,0,0,,60,,,,,,,,,,,0,,626
·Îµ¥¿Àº¹,627,0,0,,60,,,,,,,,,,,0,,627
,,,,,,,,,,,,,,,,0,,628
,,,,,,,,,,,,,,,,0,,629
,,,,,,,,,,,,,,,,0,,630
,,,,,,,,,,,,,,,,0,,631
,,,,,,,,,,,,,,,,0,,632
,,,,,,,,,,,,,,,,0,,633
,,,,,,,,,,,,,,,,0,,634
,,,,,,,,,,,,,,,,0,,635
,,,,,,,,,,,,,,,,0,,636
,,,,,,,,,,,,,,,,0,,637
,,,,,,,,,,,,,,,,0,,638
,,,,,,,,,,,,,,,,0,,639
,,,,,,,,,,,,,,,,0,,640
,,,,,,,,,,,,,,,,0,,641
,,,,,,,,,,,,,,,,0,,642
,,,,,,,,,,,,,,,,0,,643
,,,,,,,,,,,,,,,,0,,644
,,,,,,,,,,,,,,,,0,,645
,,,,,,,,,,,,,,,,0,,646
,,,,,,,,,,,,,,,,0,,647
,,,,,,,,,,,,,,,,0,,648
,,,,,,,,,,,,,,,,0,,649
,,,,,,,,,,,,,,,,0,,650
ÃµÀå°©,651,0,0,425,60,3,,,,,,,,,,0,,651
º¡¾î¸®Àå°©,652,0,0,425,60,3,,,,,,,,,,0,,652
°¡Á×Àå°©,653,0,0,424,60,3,,,,,,,,,,0,,653
°ËÁ¤Àå°©,654,0,0,424,60,3,,,,,,,,,,0,,654
º´»çÀå°©,655,0,0,,60,,,,,,,,,,,0,,655
ÈòÀå°©,656,0,0,,60,,,,,,,,,,,0,,656
¸éÀå°©,657,0,0,,60,,,,,,,,,,,0,,657
Ã¼ÀÎÀå°©,658,0,0,,60,,,,,,,,,,,0,,658
¹Ì´ÃÀå°©,659,0,0,,60,,,,,,,,,,,0,,659
Ã¼ÀÎÀå°©,660,0,0,,60,,,,,,,,,,,0,,660
Ã¶°©°ÇÆ²·¿,661,0,0,,60,,,,,,,,,,,0,,661
µ¶°Å¹Ì °Çµé·¿,662,0,0,,60,,,,,,,,,,,0,,662
,,,,,,,,,,,,,,,,0,,663
,,,,,,,,,,,,,,,,0,,664
,,,,,,,,,,,,,,,,0,,665
,,,,,,,,,,,,,,,,0,,666
,,,,,,,,,,,,,,,,0,,667
,,,,,,,,,,,,,,,,0,,668
,,,,,,,,,,,,,,,,0,,669
,,,,,,,,,,,,,,,,0,,670
,,,,,,,,,,,,,,,,0,,671
,,,,,,,,,,,,,,,,0,,672
,,,,,,,,,,,,,,,,0,,673
,,,,,,,,,,,,,,,,0,,674
,,,,,,,,,,,,,,,,0,,675
,,,,,,,,,,,,,,,,0,,676
,,,,,,,,,,,,,,,,0,,677
,,,,,,,,,,,,,,,,0,,678
,,,,,,,,,,,,,,,,0,,679
,,,,,,,,,,,,,,,,0,,680
,,,,,,,,,,,,,,,,0,,681
,,,,,,,,,,,,,,,,0,,682
,,,,,,,,,,,,,,,,0,,683
,,,,,,,,,,,,,,,,0,,684
,,,,,,,,,,,,,,,,0,,685
,,,,,,,,,,,,,,,,0,,686
,,,,,,,,,,,,,,,,0,,687
,,,,,,,,,,,,,,,,0,,688
,,,,,,,,,,,,,,,,0,,689
,,,,,,,,,,,,,,,,0,,690
,,,,,,,,,,,,,,,,0,,691
,,,,,,,,,,,,,,,,0,,692
,,,,,,,,,,,,,,,,0,,693
,,,,,,,,,,,,,,,,0,,694
,,,,,,,,,,,,,,,,0,,695
,,,,,,,,,,,,,,,,0,,696
,,,,,,,,,,,,,,,,0,,697
,,,,,,,,,,,,,,,,0,,698
,,,,,,,,,,,,,,,,0,,699
,,,,,,,,,,,,,,,,0,,700
»÷µé,701,0,0,424,50,3,,,,,,,,,,0,,701
°¡Á×´ÜÈ­,702,0,0,424,50,3,,,,,,,,,,0,,702
°¡Á×ºÎÃ÷,703,0,0,424,50,3,,,,,,,,,,0,,703
º´»çÀåÈ­,704,0,0,,60,,,,,,,,,,,0,,704
ÄÚÆÃ°¡Á×±¸µÎ,705,0,0,,60,,,,,,,,,,,0,,705
ÀüÅõÈ­,706,0,0,,60,,,,,,,,,,,0,,706
ÀÌ½½¶÷±¸µÎ,707,0,0,,60,,,,,,,,,,,0,,707
¸¶¼®ºÎÃ÷,708,0,0,,60,,,,,,,,,,,0,,708
·Î¿ï·¯½´Áî,709,0,0,,60,,,,,,,,,,,0,,709
ÆÎÆÎ½´Áî,710,0,0,,60,,,,,,,,,,,0,,710
°í¹«ÀåÈ­,711,0,0,,60,,,,,,,,,,,0,,711
Ã¶°©ºÎÃ÷,712,0,0,,60,,,,,,,,,,,0,,712
¹Ì´ÃºÎÃ÷,713,0,0,,60,,,,,,,,,,,0,,713
ÇÏÀÌÈú,714,0,0,,60,,,,,,,,,,,0,,714
,,,,,,,,,,,,,,,,0,,715
,,,,,,,,,,,,,,,,0,,716
,,,,,,,,,,,,,,,,0,,717
,,,,,,,,,,,,,,,,0,,718
,,,,,,,,,,,,,,,,0,,719
,,,,,,,,,,,,,,,,0,,720
,,,,,,,,,,,,,,,,0,,721
,,,,,,,,,,,,,,,,0,,722
,,,,,,,,,,,,,,,,0,,723
,,,,,,,,,,,,,,,,0,,724
,,,,,,,,,,,,,,,,0,,725
,,,,,,,,,,,,,,,,0,,726
,,,,,,,,,,,,,,,,0,,727
,,,,,,,,,,,,,,,,0,,728
,,,,,,,,,,,,,,,,0,,729
,,,,,,,,,,,,,,,,0,,730
,,,,,,,,,,,,,,,,0,,731
,,,,,,,,,,,,,,,,0,,732
,,,,,,,,,,,,,,,,0,,733
,,,,,,,,,,,,,,,,0,,734
,,,,,,,,,,,,,,,,0,,735
,,,,,,,,,,,,,,,,0,,736
,,,,,,,,,,,,,,,,0,,737
,,,,,,,,,,,,,,,,0,,738
,,,,,,,,,,,,,,,,0,,739
,,,,,,,,,,,,,,,,0,,740
,,,,,,,,,,,,,,,,0,,741
,,,,,,,,,,,,,,,,0,,742
,,,,,,,,,,,,,,,,0,,743
,,,,,,,,,,,,,,,,0,,744
,,,,,,,,,,,,,,,,0,,745
,,,,,,,,,,,,,,,,0,,746
,,,,,,,,,,,,,,,,0,,747
,,,,,,,,,,,,,,,,0,,748
,,,,,,,,,,,,,,,,0,,749
,,,,,,,,,,,,,,,,0,,750
°¡Á×¹è³¶,751,0,0,424,50,10,421,20,3,,,,,,,0,,751
³ª¹«ÇÔ,752,0,0,423,40,10,421,20,3,,,,,,,0,,752
º¸µû¸®,753,0,0,425,60,10,,,,,,,,,,0,,753
³ªºñ³¯°³,754,0,0,,60,,,,,,,,,,,0,,754
Ãµ»ç³¯°³,755,0,0,,60,,,,,,,,,,,0,,755
¾Ç¸¶³¯°³,756,0,0,,60,,,,,,,,,,,0,,756
¾Ë¹ÙÆ®·Î½º,757,0,0,,60,,,,,,,,,,,0,,757
µî¹æÆÐ,758,0,0,,60,,,,,,,,,,,0,,758
Àç·¡½ÄÆ÷,759,0,0,,60,,,,,,,,,,,0,,759
¹°´ëÆ÷,760,0,0,,60,,,,,,,,,,,0,,760
,,,,,,,,,,,,,,,,0,,761
,,,,,,,,,,,,,,,,0,,762
,,,,,,,,,,,,,,,,0,,763
,,,,,,,,,,,,,,,,0,,764
,,,,,,,,,,,,,,,,0,,765
,,,,,,,,,,,,,,,,0,,766
,,,,,,,,,,,,,,,,0,,767
,,,,,,,,,,,,,,,,0,,768
,,,,,,,,,,,,,,,,0,,769
,,,,,,,,,,,,,,,,0,,770
,,,,,,,,,,,,,,,,0,,771
,,,,,,,,,,,,,,,,0,,772
,,,,,,,,,,,,,,,,0,,773
,,,,,,,,,,,,,,,,0,,774
,,,,,,,,,,,,,,,,0,,775
,,,,,,,,,,,,,,,,0,,776
,,,,,,,,,,,,,,,,0,,777
,,,,,,,,,,,,,,,,0,,778
,,,,,,,,,,,,,,,,0,,779
,,,,,,,,,,,,,,,,0,,780
,,,,,,,,,,,,,,,,0,,781
,,,,,,,,,,,,,,,,0,,782
,,,,,,,,,,,,,,,,0,,783
,,,,,,,,,,,,,,,,0,,784
,,,,,,,,,,,,,,,,0,,785
,,,,,,,,,,,,,,,,0,,786
,,,,,,,,,,,,,,,,0,,787
,,,,,,,,,,,,,,,,0,,788
,,,,,,,,,,,,,,,,0,,789
,,,,,,,,,,,,,,,,0,,790
,,,,,,,,,,,,,,,,0,,791
,,,,,,,,,,,,,,,,0,,792
,,,,,,,,,,,,,,,,0,,793
,,,,,,,,,,,,,,,,0,,794
,,,,,,,,,,,,,,,,0,,795
,,,,,,,,,,,,,,,,0,,796
,,,,,,,,,,,,,,,,0,,797
,,,,,,,,,,,,,,,,0,,798
,,,,,,,,,,,,,,,,0,,799
,,,,,,,,,,,,,,,,0,,800
Á¹¾÷¹ÝÁö,801,0,0,428,124,1,,,,,,,,,,0,,801
Á¤·É»çÀÇ¹ÝÁö,802,0,0,428,124,1,427,78,1,,,,,,,0,,802
¿µ¿õÀÇ¹ÝÁö,803,0,0,,20,,,,,,,,,,,0,,803
¹«ÈñÀÇ¹ÝÁö,804,0,0,,20,,,,,,,,,,,0,,804
Á¦¿ÕÀÇ¹ÝÁö,805,0,0,,20,,,,,,,,,,,0,,805
·°¼Å¸®¹ÝÁö,806,0,0,,20,,,,,,,,,,,0,,806
Çà¿îÀÇ¹ÝÁö,807,0,0,,20,,,,,,,,,,,0,,807
ÈûÀÇ¹ÝÁö,808,0,0,,20,,,,,,,,,,,0,,808
ºûÀÇ¹ÝÁö,809,0,0,,20,,,,,,,,,,,0,,809
ÁöÇýÀÇ¹ÝÁö,810,0,0,,20,,,,,,,,,,,0,,810
ÁýÁßÀÇ¹ÝÁö,811,0,0,,20,,,,,,,,,,,0,,811
¸ÅÈ¤ÀÇ¹ÝÁö,812,0,0,,20,,,,,,,,,,,0,,812
Àç´ÉÀÇ¹ÝÁö,813,0,0,,20,,,,,,,,,,,0,,813
Ä¿ÇÃ¸µ,814,0,0,,20,,,,,,,,,,,0,,814
±ÍºÎÀÎÀÇ¸ñ°ÉÀÌ,815,0,0,,20,,,,,,,,,,,0,,815
Çà¿îÀÇ¸ñ°ÉÀÌ,816,0,0,,20,,,,,,,,,,,0,,816
¿¡½ºÆÛÀÇ¸ñ°ÉÀÌ,817,0,0,,20,,,,,,,,,,,0,,817
½Å±ÃÀÇ¸ñ°ÉÀÌ,818,0,0,,20,,,,,,,,,,,0,,818
°ÉÀÛ¸ñ°ÉÀÌ,819,0,0,,20,,,,,,,,,,,0,,819
´ë¸¶¹ý»çÀÇ¸ñ°ÉÀÌ,820,0,0,,20,,,,,,,,,,,0,,820
ÈûÀÇ¸ñ°ÉÀÌ,821,0,0,,20,,,,,,,,,,,0,,821
ºûÀÇ¸ñ°ÉÀÌ,822,0,0,,20,,,,,,,,,,,0,,822
ÁöÇýÀÇ¸ñ°ÉÀÌ,823,0,0,,20,,,,,,,,,,,0,,823
ÁýÁßÀÇ¸ñ°ÉÀÌ,824,0,0,,20,,,,,,,,,,,0,,824
¸ÅÈ¤ÀÇ¸ñ°ÉÀÌ,825,0,0,,20,,,,,,,,,,,0,,825
Àç´ÉÀÇ¸ñ°ÉÀÌ,826,0,0,,20,,,,,,,,,,,0,,826
¹«ÈñÀÇ¸ñ°ÉÀÌ,827,0,0,,20,,,,,,,,,,,0,,827
ÀåÀÎÀÇ¹ÝÁö,828,0,0,,20,,,,,,,,,,,0,,828
¼ºÁ÷ÀÚÀÇ¸ñ°ÉÀÌ,829,0,0,,20,,,,,,,,,,,0,,829
±â»çÀÇ¹ÝÁö,830,0,0,,20,,,,,,,,,,,0,,830
,,,,,,,,,,,,,,,,0,,831
,,,,,,,,,,,,,,,,0,,832
,,,,,,,,,,,,,,,,0,,833
,,,,,,,,,,,,,,,,0,,834
,,,,,,,,,,,,,,,,0,,835
,,,,,,,,,,,,,,,,0,,836
,,,,,,,,,,,,,,,,0,,837
,,,,,,,,,,,,,,,,0,,838
,,,,,,,,,,,,,,,,0,,839
,,,,,,,,,,,,,,,,0,,840
,,,,,,,,,,,,,,,,0,,841
,,,,,,,,,,,,,,,,0,,842
,,,,,,,,,,,,,,,,0,,843
,,,,,,,,,,,,,,,,0,,844
,,,,,,,,,,,,,,,,0,,845
,,,,,,,,,,,,,,,,0,,846
,,,,,,,,,,,,,,,,0,,847
,,,,,,,,,,,,,,,,0,,848
,,,,,,,,,,,,,,,,0,,849
,,,,,,,,,,,,,,,,0,,850
»¡°£¹°¾à(¼Ò),851,0,0,426,61,1,,,,,,,,,,0,,851
»¡°£¹°¾à(Áß),852,0,0,426,62,1,,,,,,,,,,0,,852
»¡°£¹°¾à(´ë),853,0,0,426,63,1,,,,,,,,,,0,,853
»¡°£°¡·ç¾à(¼Ò),854,0,0,426,61,1,,,,,,,,,,0,,854
»¡°£°¡·ç¾à(Áß),855,0,0,426,62,1,,,,,,,,,,0,,855
»¡°£°¡·ç¾à(´ë),856,0,0,426,63,1,,,,,,,,,,0,,856
»¡°£Ä¸½¶(¼Ò),857,0,0,426,61,1,,,,,,,,,,0,,857
»¡°£Ä¸½¶(Áß),858,0,0,426,62,1,,,,,,,,,,0,,858
»¡°£Ä¸½¶(´ë),859,0,0,426,63,1,,,,,,,,,,0,,859
»¡°£È¥ÇÕ¾×,860,0,0,426,63,1,,,,,,,,,,0,,860
ÆÄ¶õ¹°¾à(¼Ò),861,0,0,426,61,1,,,,,,,,,,0,,861
ÆÄ¶õ¹°¾à(Áß),862,0,0,426,62,1,,,,,,,,,,0,,862
ÆÄ¶õ¹°¾à(´ë),863,0,0,426,63,1,,,,,,,,,,0,,863
ÆÄ¶õÄ¸½¶(¼Ò),864,0,0,426,61,1,,,,,,,,,,0,,864
ÆÄ¶õÄ¸½¶(Áß),865,0,0,426,62,1,,,,,,,,,,0,,865
ÆÄ¶õÄ¸½¶(´ë),866,0,0,426,63,1,,,,,,,,,,0,,866
ÆÄ¶õ°¡·ç¾à(¼Ò),867,0,0,426,61,1,,,,,,,,,,0,,867
ÆÄ¶õ°¡·ç¾à(Áß),868,0,0,426,62,1,,,,,,,,,,0,,868
ÆÄ¶õ°¡·ç¾à(´ë),869,0,0,426,63,1,,,,,,,,,,0,,869
ÆÄ¶õÈ¥ÇÕ¾×,870,0,0,426,63,1,,,,,,,,,,0,,870
±Ù·Â°­È­Á¦,871,0,0,426,64,1,,,,,,,,,,0,,871
¹ÎÃ¸°­È­Á¦,872,0,0,426,64,1,,,,,,,,,,0,,872
ÁýÁß°­È­Á¦,873,0,0,426,64,1,,,,,,,,,,0,,873
ÇØµ¶Á¦,874,0,0,426,64,1,,,,,,,,,,0,,874
¸ÅÈ¤ÀÇÇâ¼ö,875,0,0,426,65,1,,,,,,,,,,0,,875
¸Ó¸®¸¦ ¸¼°ÔÇÏ´Â¾à,876,0,0,426,65,1,,,,,,,,,,0,,876
±âºÐÀÌÁÁ¾ÆÁö´Â¾à,877,0,0,426,65,1,,,,,,,,,,0,,877
Ãàº¹ÀÇ¼º¼ö,878,0,0,426,66,1,,,,,,,,,,0,,878
¸¸´É¹°¾à,879,0,0,426,66,1,,,,,,,,,,0,,879
¸¸´ÉÄ¸½¶,880,0,0,426,66,1,,,,,,,,,,0,,880
»ç°úÁê½º,881,0,0,,,,,,,,,,,,,0,,881
¹Ù³ª³ª»§,882,0,0,,,,,,,,,,,,,0,,882
¸Á°íÁê½º,883,0,0,,,,,,,,,,,,,0,,883
µþ±âÁê½º,884,0,0,,,,,,,,,,,,,0,,884
º¹¼þ¾ÆÁê½º,885,0,0,,,,,,,,,,,,,0,,885
Æ÷µµÁê½º,886,0,0,,,,,,,,,,,,,0,,886
Åä¸¶ÅäÁê½º,887,0,0,,,,,,,,,,,,,0,,887
¿À·»ÁöÁê½º,888,0,0,,,,,,,,,,,,,0,,888
Å°À§Áê½º,889,0,0,,,,,,,,,,,,,0,,889
Èò¿ìÀ¯,890,0,0,,,,,,,,,,,,,0,,890
¹Ù³ª³ª¿ìÀ¯,891,0,0,,,,,,,,,,,,,0,,891
µþ±â¿ìÀ¯,892,0,0,,,,,,,,,,,,,0,,892
»îÀº´Þ°¿,893,0,0,,,,,,,,,,,,,0,,893
»÷µåÀ§Ä¡,894,0,0,,,,,,,,,,,,,0,,894
ÇÜ¹ö°Å,895,0,0,,,,,,,,,,,,,0,,895
ÇÖ¹Ù,896,0,0,,,,,,,,,,,,,0,,896
À°Æ÷,897,0,0,,,,,,,,,,,,,0,,897
¹Ù´Ò¶ó¾ÆÀÌ½ºÅ©¸²,898,0,0,,,,,,,,,,,,,0,,898
µþ±â¾ÆÀÌ½ºÅ©¸²,899,0,0,,,,,,,,,,,,,0,,899
ºØ¾î»§,900,0,0,,,,,,,,,,,,,0,,900
ºÎÀû,901,0,0,,,,,,,,,,,,,0,,901
½ºÅ©·Ñ,902,0,0,,,,,,,,,,,,,0,,902
4Â÷¿øÀÇ ³¯°³,903,0,0,,,,,,,,,,,,,0,,903
,,,,,,,,,,,,,,,,0,,904
,,,,,,,,,,,,,,,,0,,905
,,,,,,,,,,,,,,,,0,,906
,,,,,,,,,,,,,,,,0,,907
,,,,,,,,,,,,,,,,0,,908
,,,,,,,,,,,,,,,,0,,909
,,,,,,,,,,,,,,,,0,,910
,,,,,,,,,,,,,,,,0,,911
,,,,,,,,,,,,,,,,0,,912
,,,,,,,,,,,,,,,,0,,913
,,,,,,,,,,,,,,,,0,,914
,,,,,,,,,,,,,,,,0,,915
,,,,,,,,,,,,,,,,0,,916
,,,,,,,,,,,,,,,,0,,917
,,,,,,,,,,,,,,,,0,,918
,,,,,,,,,,,,,,,,0,,919
,,,,,,,,,,,,,,,,0,,920
,,,,,,,,,,,,,,,,0,,921
,,,,,,,,,,,,,,,,0,,922
,,,,,,,,,,,,,,,,0,,923
,,,,,,,,,,,,,,,,0,,924
,,,,,,,,,,,,,,,,0,,925
,,,,,,,,,,,,,,,,0,,926
,,,,,,,,,,,,,,,,0,,927
,,,,,,,,,,,,,,,,0,,928
,,,,,,,,,,,,,,,,0,,929
,,,,,,,,,,,,,,,,0,,930
,,,,,,,,,,,,,,,,0,,931
,,,,,,,,,,,,,,,,0,,932
,,,,,,,,,,,,,,,,0,,933
,,,,,,,,,,,,,,,,0,,934
,,,,,,,,,,,,,,,,0,,935
,,,,,,,,,,,,,,,,0,,936
,,,,,,,,,,,,,,,,0,,937
,,,,,,,,,,,,,,,,0,,938
,,,,,,,,,,,,,,,,0,,939
,,,,,,,,,,,,,,,,0,,940
,,,,,,,,,,,,,,,,0,,941
,,,,,,,,,,,,,,,,0,,942
,,,,,,,,,,,,,,,,0,,943
,,,,,,,,,,,,,,,,0,,944
,,,,,,,,,,,,,,,,0,,945
,,,,,,,,,,,,,,,,0,,946
,,,,,,,,,,,,,,,,0,,947
,,,,,,,,,,,,,,,,0,,948
,,,,,,,,,,,,,,,,0,,949
,,,,,,,,,,,,,,,,0,,950
°¡³Ý +1,951,0,0,,,,,,,,,,,,,0,,951
°¡³Ý +2,952,0,0,,,,,,,,,,,,,0,,952
°¡³Ý +3,953,0,0,,,,,,,,,,,,,0,,953
°¡³Ý +4,954,0,0,,,,,,,,,,,,,0,,954
°¡³Ý +5,955,0,0,,,,,,,,,,,,,0,,955
°¡³Ý +6,956,0,0,,,,,,,,,,,,,0,,956
°¡³Ý +7,957,0,0,,,,,,,,,,,,,0,,957
,,,,,,,,,,,,,,,,0,,958
,,,,,,,,,,,,,,,,0,,959
,,,,,,,,,,,,,,,,0,,960
ÀÚ¼öÁ¤ +1,961,0,0,,,,,,,,,,,,,0,,961
ÀÚ¼öÁ¤ +2,962,0,0,,,,,,,,,,,,,0,,962
ÀÚ¼öÁ¤ +3,963,0,0,,,,,,,,,,,,,0,,963
ÀÚ¼öÁ¤ +4,964,0,0,,,,,,,,,,,,,0,,964
ÀÚ¼öÁ¤ +5,965,0,0,,,,,,,,,,,,,0,,965
ÀÚ¼öÁ¤ +6,966,0,0,,,,,,,,,,,,,0,,966
ÀÚ¼öÁ¤ +7,967,0,0,,,,,,,,,,,,,0,,967
,,,,,,,,,,,,,,,,0,,968
,,,,,,,,,,,,,,,,0,,969
,,,,,,,,,,,,,,,,0,,970
¾ÆÄí¾Æ¸¶¸° +1,971,0,0,,,,,,,,,,,,,0,,971
¾ÆÄí¾Æ¸¶¸° +2,972,0,0,,,,,,,,,,,,,0,,972
¾ÆÄí¾Æ¸¶¸° +3,973,0,0,,,,,,,,,,,,,0,,973
¾ÆÄí¾Æ¸¶¸° +4,974,0,0,,,,,,,,,,,,,0,,974
¾ÆÄí¾Æ¸¶¸° +5,975,0,0,,,,,,,,,,,,,0,,975
¾ÆÄí¾Æ¸¶¸° +6,976,0,0,,,,,,,,,,,,,0,,976
¾ÆÄí¾Æ¸¶¸° +7,977,0,0,,,,,,,,,,,,,0,,977
,,,,,,,,,,,,,,,,0,,978
,,,,,,,,,,,,,,,,0,,979
,,,,,,,,,,,,,,,,0,,980
´ÙÀÌ¾Æ¸óµå +1,981,0,0,,,,,,,,,,,,,0,,981
´ÙÀÌ¾Æ¸óµå +2,982,0,0,,,,,,,,,,,,,0,,982
´ÙÀÌ¾Æ¸óµå +3,983,0,0,,,,,,,,,,,,,0,,983
´ÙÀÌ¾Æ¸óµå +4,984,0,0,,,,,,,,,,,,,0,,984
´ÙÀÌ¾Æ¸óµå +5,985,0,0,,,,,,,,,,,,,0,,985
´ÙÀÌ¾Æ¸óµå +6,986,0,0,,,,,,,,,,,,,0,,986
´ÙÀÌ¾Æ¸óµå +7,987,0,0,,,,,,,,,,,,,0,,987
,,,,,,,,,,,,,,,,0,,988
,,,,,,,,,,,,,,,,0,,989
,,,,,,,,,,,,,,,,0,,990
¿¡¸Þ¶öµå +1,991,0,0,,,,,,,,,,,,,0,,991
¿¡¸Þ¶öµå +2,992,0,0,,,,,,,,,,,,,0,,992
¿¡¸Þ¶öµå +3,993,0,0,,,,,,,,,,,,,0,,993
¿¡¸Þ¶öµå +4,994,0,0,,,,,,,,,,,,,0,,994
¿¡¸Þ¶öµå +5,995,0,0,,,,,,,,,,,,,0,,995
¿¡¸Þ¶öµå +6,996,0,0,,,,,,,,,,,,,0,,996
¿¡¸Þ¶öµå +7,997,0,0,,,,,,,,,,,,,0,,997
,,,,,,,,,,,,,,,,0,,998
,,,,,,,,,,,,,,,,0,,999
,,,,,,,,,,,,,,,,0,,1000
¹®½ºÅæ +1,1001,0,0,,,,,,,,,,,,,0,,1001
¹®½ºÅæ +1,1002,0,0,,,,,,,,,,,,,0,,1002
¹®½ºÅæ +1,1003,0,0,,,,,,,,,,,,,0,,1003
