,,,
3DDATA\MOTION\AVATAR\AVATAR_ARUADANCE_20.ZMO,,,
3DDATA\MOTION\AVATAR\AVATAR_ARUADANCE_21.ZMO,,,
3DDATA\MOTION\AVATAR\AVATAR_ARUADANCE_22.ZMO,,,
3DDATA\MOTION\AVATAR\AVATAR_NYANYAN01.ZMO,,,
3DDATA\MOTION\AVATAR\CMON_BABY_AMERICA.ZMO,,,
3DDATA\MOTION\AVATAR\MEGUMINOHITO_MOTION.ZMO,,,
,,,
,,,
,,,
,,,
3Ddata\MOTION\AVATAR\hawker_u_skill_bow01.ZMO,,,
3Ddata\MOTION\AVATAR\hawker_u_skill_bow02.ZMO,,,
3Ddata\MOTION\AVATAR\hawker_u_skill_bow03.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\near_casting01_m1.zmo,,,
3DDATA\MOTION\AVATAR\pay_casting01_m1.zmo,,,
3DDATA\MOTION\AVATAR\handicap_casting01_m1.zmo,,,
3DDATA\MOTION\AVATAR\self_casting01_m1.zmo,,,
3DDATA\MOTION\AVATAR\scope_casting01_m1.zmo,,,
3DDATA\MOTION\AVATAR\target_casting01_m1.zmo,,,
3DDATA\MOTION\AVATAR\extent_casting01_m1.zmo,,,
3DDATA\MOTION\AVATAR\recall_casting01_m1.zmo,,,
,,,
,,,
3DDATA\MOTION\AVATAR\near_rotate01_m1.zmo,,,
3DDATA\MOTION\AVATAR\pay_rotate01_m1.zmo,,,
3DDATA\MOTION\AVATAR\handicap_rotate01_m1.zmo,,,
3DDATA\MOTION\AVATAR\self_rotate01_m1.zmo,,,
3DDATA\MOTION\AVATAR\scope_rotate01_m1.zmo,,,
3DDATA\MOTION\AVATAR\target_rotate01_m1.zmo,,,
3DDATA\MOTION\AVATAR\extent_rotate01_m1.zmo,,,
3DDATA\MOTION\AVATAR\recall_rotate01_m1.zmo,,,
,,,
,,,
3DDATA\MOTION\AVATAR\pay_skill01_m1.zmo,,,
3DDATA\MOTION\AVATAR\handicap_skill01_m1.zmo,,,
3DDATA\MOTION\AVATAR\self_skill01_m1.zmo,,,
3DDATA\MOTION\AVATAR\extent_skill01_m1.zmo,,,
3DDATA\MOTION\AVATAR\recall_skill01_m1.zmo,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\s_spinattack01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\s_twistattack01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\s_holysword01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\s_ridicule01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\s_blood01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\s_bloodshower01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\s_rightingcration_m1.ZMO,,,
3DDATA\MOTION\AVATAR\s_shielda_m1.ZMO,,,
3DDATA\MOTION\AVATAR\s_blindblade_m1.ZMO,,,
3DDATA\MOTION\AVATAR\skill_Prick_01.ZMO,,,
3DDATA\MOTION\AVATAR\skill_Slice_01.ZMO,,,
3DDATA\MOTION\AVATAR\skill_ThrowAxe_01.ZMO,,,
3DDATA\MOTION\AVATAR\skill_ThirdStab_01.ZMO,,,
3DDATA\MOTION\AVATAR\skill_Longinus_01.ZMO,,,
3DDATA\MOTION\AVATAR\emotle_casting_01.ZMO,,,
3DDATA\MOTION\AVATAR\emotle_rotation_01.ZMO,,,
3DDATA\MOTION\AVATAR\emotle_skill_01.ZMO,,,
3DDATA\MOTION\AVATAR\s_twistattack01_m2.ZMO,,,
,,,
,,,
3DDATA\MOTION\AVATAR\lighting_casting01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\lighting_rotate01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\lighting_skill01_m1.zmo,,,
3DDATA\MOTION\AVATAR\revive_casting_m1.ZMO,,,
3DDATA\MOTION\AVATAR\revive_skill01_m1.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\h_dart01_m1.zmo,,,
3DDATA\MOTION\AVATAR\h_kicattack_m1.zmo,,,
3DDATA\MOTION\AVATAR\hoke_casting01_m1.zmo,,,
3DDATA\MOTION\AVATAR\hoke_rotate01_m1.zmo,,,
3DDATA\MOTION\AVATAR\hoke_firing01_m1.zmo,,,
3DDATA\MOTION\AVATAR\h_sprithart01_m1.zmo,,,
3DDATA\MOTION\AVATAR\skill_Uppercut_01.ZMO,,,
3DDATA\MOTION\AVATAR\bliding_01.ZMO,,,
3DDATA\MOTION\AVATAR\h_divaid01_m1.zmo,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\d_smashluncher01_m1.ZMO,,,
3DDATA\MOTION\AVATAR\d_smashluncher02_m1.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\snow_firing_m1.ZMO,,,
3Ddata\NPC\etc\gacha_muku_dance01\gacha_muku_mon01.ZMO,,,
3DDATA\MOTION\AVATAR\ET_FLYING_STOP.ZMO,,,
3DDATA\MOTION\AVATAR\ET_FLYING_MOVE.ZMO,,,
3DDATA\MOTION\AVATAR\ET_FLYING_SPIN.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3Ddata\MOTION\AVATAR\car_vsp_motion02_1021_cr.ZMO,,,
3Ddata\MOTION\AVATAR\car_vsp_charapose_1019_cr.ZMO,,,
3Ddata\MOTION\AVATAR\car_vsp_motion01_1019_cr.ZMO,,,
3DDATA\MOTION\AVATAR\car_sit_m1.ZMO,,,
,,,
3DDATA\MOTION\AVATAR\broomride_motion.ZMO,,,
,,,
3Ddata\MOTION\AVATAR\magic_carpet_warnning.ZMO,,,
,,,
3DDATA\MOTION\AVATAR\carpet_siting_m01.ZMO,,,
3DDATA\MOTION\AVATAR\carpet_siting_v2.ZMO,3DDATA\MOTION\AVATAR\carpet_siting_v2_2.ZMO,,
,,,
,,,
3DDATA\MOTION\AVATAR\sleep_motion_0607_cr.ZMO,,,
,,,
,,,
3DDATA\MOTION\AVATAR\flying_board_stand_0805_cr.ZMO,,,
3DDATA\MOTION\AVATAR\flying_pumpkin_warning_0909_cr.ZMO,,,
3Ddata\MOTION\AVATAR\toy_sheep_cart_warning_0115_cr.zmo,,,
3Ddata\MOTION\AVATAR\flying_star_warning_1202_cr.ZMO,,,
3Ddata\MOTION\AVATAR\sheep_cart_warning_1218_cr.zmo,,,
3Ddata\MOTION\AVATAR\iruka_boat_warning_0728_cr.ZMO,,,
3Ddata\MOTION\AVATAR\takarabune_car_ridemotion_0121_cr.ZMO,,,
3DDATA\MOTION\AVATAR\car_stop_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_move_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_attack_01.ZMO,,,
,,,
3Ddata\MOTION\AVATAR\car_vsp_motion02_1021_cr.ZMO,,,
3Ddata\MOTION\AVATAR\car_vsp_motion01_1019_cr.ZMO,,,
3Ddata\MOTION\AVATAR\flying_tsumiki_warning_1202_cr.ZMO,,,
3DDATA\MOTION\AVATAR\flying_pumpkin_warning_0909_cr_2.ZMO,,,
,,,
,,,
3DDATA\MOTION\AVATAR\car_attack_stonhemmer01.ZMO,,,
,,,
3DDATA\MOTION\AVATAR\car_attack_bow01.ZMO,,,
,,,
3DDATA\MOTION\AVATAR\car_attack_catar01.ZMO,,,
3DDATA\MOTION\AVATAR\car_attack_nucle01.ZMO,,,
3DDATA\MOTION\AVATAR\car_attack_mirror01.ZMO,,,
,,,
3DDATA\MOTION\AVATAR\car_attack_luncher01.ZMO,,,
3DDATA\MOTION\AVATAR\CAR_ATTACK_MACHINEGUN01.ZMO,,,
,,,
,,,
,,,
,,,
3Ddata\MOTION\AVATAR\bike_stop.ZMO,,,
3Ddata\MOTION\AVATAR\bike_move.ZMO,,,
3Ddata\MOTION\AVATAR\avater_bike_stop_front.ZMO,,,
3Ddata\MOTION\AVATAR\avater_bike_move_front.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\castlegear01_stop.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_walk.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_attack.ZMO,,,
,,,
,,,
3DDATA\MOTION\AVATAR\castlegear01_screw_stop.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_screw_walk.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_screw_attack.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_wheel_stop.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_wheel_walk.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_wheel_attack.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_cannon_stop.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_cannon_walk.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_cannon_attack.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_spear_stop.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_spear_walk.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_spear_attack.ZMO,,,
3DDATA\MOTION\AVATAR\IKANESSGEAR_STOP.ZMO,,,
3DDATA\MOTION\AVATAR\IKANESSGEAR_WALK.ZMO,,,
3DDATA\MOTION\AVATAR\IKANESSGEAR_ATTACK.ZMO,,,
3DDATA\MOTION\AVATAR\IKANESSGEAR_PLAYER.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\castlegear01_attack02.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_attack03.ZMO,,,
,,,
,,,
3DDATA\MOTION\AVATAR\castlegear01_wheel_attack02.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_wheel_attack03.ZMO,,,
,,,
,,,
3DDATA\MOTION\AVATAR\castlegear01_spear_attack02.ZMO,,,
3DDATA\MOTION\AVATAR\castlegear01_spear_attack03.ZMO,,,
3DDATA\MOTION\AVATAR\ ,,,
3DDATA\MOTION\AVATAR\car_lightattack_cs_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_lightattack_rp_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_lightattack_sk_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_millidouble_cs_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_millidouble_rp_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_millidouble_sk_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_s_castingp_01.ZMO,,,"932, 934 ?? ???? ???? ???????? ????????."
3DDATA\MOTION\AVATAR\car_spinattack_sk_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_s_casting_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_crasher_sk_01.ZMO,,,
,,,
3DDATA\MOTION\AVATAR\car_silencearea_sk_01.ZMO,,,
,,,
3DDATA\MOTION\AVATAR\car_battlescream_av_01.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\ ,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\EMOTE_ARUA_M_CRY.ZMO,3DDATA\MOTION\AVATAR\EMOTE_ARUA_F_CRY.ZMO,,
3DDATA\MOTION\AVATAR\EMOTE_ARUA_M_FLIP.ZMO,3DDATA\MOTION\AVATAR\EMOTE_ARUA_F_FLIP.ZMO,,
3DDATA\MOTION\AVATAR\EMOTE_ARUA_M_LOSE.ZMO,3DDATA\MOTION\AVATAR\EMOTE_ARUA_F_LOSE.ZMO,,
3DDATA\MOTION\AVATAR\EMOTE_ARUA_M_REST.ZMO,3DDATA\MOTION\AVATAR\EMOTE_ARUA_F_REST.ZMO,,
3DDATA\MOTION\AVATAR\EMOTE_ARUA_M_SLEEP.ZMO,3DDATA\MOTION\AVATAR\EMOTE_ARUA_F_SLEEP.ZMO,,
3DDATA\MOTION\AVATAR\EMOTE_ARUA_M_WORKOUT.ZMO,3DDATA\MOTION\AVATAR\EMOTE_ARUA_F_WORKOUT.ZMO,,
3DDATA\MOTION\AVATAR\EMOTE_ARUA_MIME.ZMO,,,
3DDATA\MOTION\AVATAR\EMOTE_ARUA_BIGWAVE.ZMO,,,
3Ddata\MOTION\AVATAR\EMOTE\lightning_bolt_0810_cr.ZMO,,,
3Ddata\MOTION\AVATAR\EMOTE\triple_axel_jump_0301_cr.ZMO,,,
3Ddata\MOTION\AVATAR\EMOTE\AVATAR_3COUNT.ZMO,,,
3Ddata\MOTION\AVATAR\EMOTE\EMOTION_SYUWACCHI.ZMO,3Ddata\MOTION\AVATAR\EMOTE\EMOTION_SYUWACCHI_F.ZMO,,
3Ddata\MOTION\AVATAR\EMOTION_HEADBANGING01.ZMO,,,
3Ddata\MOTION\AVATAR\VENDING_M.ZMO,3Ddata\MOTION\AVATAR\VENDING_F.ZMO,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\ ,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\ ,,,
3DDATA\MOTION\AVATAR\car_twinshot_cs_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_twinshot_rp_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_twinshot_sk_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_sniping_cs_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_sniping_rp_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_sniping_sk_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_d_casting_01.ZMO,,,
3DDATA\MOTION\AVATAR\car_invisible_sk_01.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\Avatar\AVATAR_LIE_DIED.ZMO,,,
3DDATA\MOTION\Avatar\AVATAR_LIE_DIED02.ZMO,,,
3DDATA\MOTION\Avatar\AVATAR_LIE_DIED03.ZMO,,,
,,,
,,,
,,,
3DDATA\MOTION\Avatar\Mining.ZMO,,,
3DDATA\MOTION\Avatar\Harvesting_Gloves.ZMO,,,
3DDATA\MOTION\Avatar\Harvesting_Shovel.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\car_ride_cs01.zmo,,,
3DDATA\MOTION\AVATAR\CRAFTING_M1.zmo,,,
3DDATA\MOTION\AVATAR\car_ride_sk01.zmo,,,
3DDATA\MOTION\AVATAR\car_ride_refusal01.zmo,,,
3DDATA\MOTION\AVATAR\car_leave_01.zmo ,,,
3DDATA\MOTION\AVATAR\car_ride_sk02.zmo,,,
3DDATA\MOTION\AVATAR\car_ride_rp01.zmo,,,
,,,
,,,
,,,
,,,
3DDATA\MOTION\AVATAR\event_01.ZMO,,,
3DDATA\MOTION\AVATAR\event_02.ZMO,,,
3DDATA\MOTION\AVATAR\event_03.ZMO,,,
3DDATA\MOTION\AVATAR\event_04.ZMO,,,
3DDATA\MOTION\AVATAR\event_05.ZMO,,,
3DDATA\MOTION\AVATAR\EVENT_REBORN.ZMO,,,
3DDATA\MOTION\AVATAR\X_MAS_GLASS.ZMO,,,
3DDATA\MOTION\AVATAR\EMOTION_SELECT_M1.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,???????????? ???????? ?????????? ?????? ????(???? ?? ???? ????)
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3Ddata\MOTION\NPC\cow\cow_walk001.ZMO,,,
3Ddata\MOTION\NPC\cow\cow_stand001.ZMO,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
