1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durability,Rare Type,Defence,Magic Resistence,,Item Sets,Dynamic EQ,Trade Key,Expire,Prefix,
Bunny Eyepatch,FACEITEM\face_F01760.txt,,,113,10000,1,1,43,2383,247,579,19,7,60,25,,,,,,,,,14,13,,,,23,,3,3,,,,,,,LFAC176
,FACEITEM\face_F0177.txt,,6,112,10000,1,3,40,2383,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,
Junon Mask,FACEITEM\faceitem_mask04.txt,,6,111,1000,10,1,30,2,247,579,,,,,,,,,,,,,14,7,,18,5,22,,3,3,,,,,,,LFAC181
3D Glasses,FACEITEM\glasses_3d.txt,,6,112,1000,10,1,10,2390,247,579,,,,,,,,,,,,,14,20,,,,22,,3,3,,,,,,,LFAC182
Green Plastic Glasses,FACEITEM\blind_glasses.txt,,6,112,1000,10,1,10,2408,247,579,,,,,,,,,,,,,14,9,,,,22,,3,3,,,,,,,LFAC183
Heart Shaped Earrings,FACEITEM\hu_can_piass.txt,,6,113,1000,10,1,10,2402,247,579,,,,,,,,,,,,,,,,,,22,,3,3,,,,,,,LFAC184
Crescent Earrings,FACEITEM\hu_marurin_piass.txt,,6,113,1000,10,1,10,3979,247,579,,,,,,,,,,,,,,,,,,22,,3,3,,,,,,,LFAC185
Star Power Earrings,FACEITEM\hu_piro_piass.txt,,7,113,1000,10,1,10,2403,247,579,,,,,,,,,,,,,26,3,,15,3,22,,3,3,,,,,,,LFAC186
Blue Heart Earrings,FACEITEM\hu_ura_piass.txt,,7,113,1000,10,1,10,2405,247,579,,,,,,,,,,,,,26,3,,24,6,22,,3,3,,,,,,,LFAC187
Diamond Earrings,FACEITEM\piercing_Dia.txt,,7,113,1000,10,1,10,2406,247,579,,,,,,,,,,,,,26,3,,10,3,22,,3,3,,,,,,,LFAC188
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,
Cute Fake Mole,FACEITEM\face_F01910.txt,,7,111,1000,10,1,40,39,247,,,,,,,,,,,,,,11,6,0,14,15,25,,3,3,,,,,,,LFAC191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,
Silver Tiara,FACEITEM\face_F01940.txt,,7,113,1000,1,2,40,10,247,579,,,,,,,,,,,,,12,6,0,14,10,25,,3,3,,,,,,,LFAC194
Eagle Beak,FACEITEM\face_F01950.txt,,,111,1000,10,3,40,13,247,579,,,,,,,,,,,,,23,25,0,0,0,22,,3,3,,,,,,,LFAC195
Old Man Mustache,FACEITEM\face_F01960.txt,,,113,1000,1,3,40,42,247,579,19,7,67,29,,,,,,,,,14,5,,21,5,22,,3,3,,,,,,,LFAC196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,
Yellow Framed Charming Sunglasses,FACEITEM\face_F01980.txt,,,112,1860,1,1,34,2819,247,579,19,4,63,29,,,,,,,,,14,7,,,,22,,3,3,,,,,,,LFAC198
Scissors Glasses,FACEITEM\face_F01990.txt,,,112,1976,1,1,44,2384,247,579,19,7,68,31,,,,,,,,,14,14,,,,25,,3,3,,,,,,,LFAC199
Gold Tinted Sunglasses,FACEITEM\face_F02000.txt,,6,112,0,0,1,40,2713,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC200
Grandad Beard,FACEITEM\face_F02010.txt,,,113,1000,1,1,40,44,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC201
Blue Tribal Mask,FACEITEM\face_F02020.txt,,,111,1000,1,1,40,3048,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC202
White Santa Beard,FACEITEM\face_F02010.txt,,,113,1000,1,1,40,7731,247,579,,,,,,,,,,,,,,,,,,25,,,,,,,,,,LFAC203
Fake Spectacles,FACEITEM\face_F02040.txt,,6,112,10000,1,1,40,2386,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC204
Iron Googles,FACEITEM\face_F02050.txt,,6,112,10000,1,3,40,2385,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC205
Censorship Mask,FACEITEM\face_F0206.txt,,6,112,10000,1,1,40,3086,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC206
Einstein Spectacles,FACEITEM\face_F0207.txt,,6,112,10000,1,1,40,3089,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC207
Rose Spectacles,FACEITEM\face_F0208.txt,,6,112,10000,1,1,40,2386,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skeleton Mask,FACEITEM\faceitem_halloween_monster_light_green.txt,FACEITEM\faceitem_halloween_monster_light_green.txt,,111,0,0,2,0,6510,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC210
Devil Mask,FACEITEM\faceitem_halloween_monster_red.txt,FACEITEM\faceitem_halloween_monster_red.txt,,111,0,0,2,0,6523,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC211
Frankenstein Mask,FACEITEM\faceitem_halloween_monster_green.txt,FACEITEM\faceitem_halloween_monster_green.txt,,111,0,0,2,0,6536,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC212
Voodoo Mask,FACEITEM\faceitem_halloween_monster_black.txt,FACEITEM\faceitem_halloween_monster_black.txt,,111,0,0,2,0,6549,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC213
Purple Magician Mask,FACEITEM\faceitem1_dark_magician.txt,FACEITEM\faceitem2_dark_magician.txt,7,111,0,0,2,0,6493,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC214
Red Magician Mask,FACEITEM\faceitem1_dark_magician_red.txt,FACEITEM\faceitem2_dark_magician_red.txt,7,111,0,0,2,0,6494,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC215
Good Disguise,FACEITEM\face1_grouchoMask.txt,FACEITEM\face2_grouchoMask.txt,7,111,0,0,2,0,6511,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC216
Rojo Luchador Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,2,0,6539,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC217
Verde Luchador Mask,FACEITEM\faceitem1_wrestlers_green.txt,FACEITEM\faceitem2_wrestlers_green.txt,7,111,0,0,2,0,6540,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC218
Azul Luchador Mask,FACEITEM\faceitem1_wrestlers_blue.txt,FACEITEM\faceitem2_wrestlers_blue.txt,7,111,0,0,2,0,6541,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC219
Red Jester Mask,FACEITEM\masquerade_jokermask_0422_cr.txt,,7,111,0,0,2,0,5770,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC220
Blue Jester Mask,FACEITEM\masquerade_jokermask_parple_0422_cr.txt,,7,111,0,0,2,0,5770,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC221
Lala Power Mask,FACEITEM\masquerade_jokermask_parple_0422_cr.txt,,6,111,0,0,2,0,7235,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC222
Lala Tech Glasses,FACEITEM\masquerade_jokermask_parple_0422_cr.txt,,6,111,0,0,2,0,7239,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC223
Frog Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,2,0,7394,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC224
Pet Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,2,0,7400,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC225
Masquerade Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,2,0,7401,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC226
Rose Glasses,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,112,0,0,1,0,7402,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC227
Rose Veil,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,2,0,7403,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC228
Skull Bandana,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,1,0,2605,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC229
Plague Doctor Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,3,0,2637,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC230
Purple Veil,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,2,0,3515,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC231
Mummy Mask,FACEITEM\faceitem_halloween_monster_red.txt,FACEITEM\faceitem_halloween_monster_red.txt,,111,0,0,2,0,5148,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC232
Witch's Nose & Chin,FACEITEM\faceitem_halloween_monster_red.txt,FACEITEM\faceitem_halloween_monster_red.txt,,111,0,0,2,0,5150,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC233
Chinese Beard,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,1,0,5171,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC234
Black Plague Doctor Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,3,0,5172,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC235
Face Scars,FACEITEM\triple_scar_m_red_1124_cr.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,1,0,7787,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC236
Kissed Cheeks,FACEITEM\faceitem_halloween_monster_red.txt,FACEITEM\faceitem_halloween_monster_red.txt,,113,0,0,1,0,7837,247,579,,,,,,,,,,,,,,,,,,25,,1,1,,,,,,,LFAC237
Baby Soother,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,1,0,7902,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC238
fake mouth,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,1,0,7904,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC239
4-Leaf Clover,FACEITEM\fourcloverOrsomething.txt,FACEITEM\fourcloverOrsomething.txt,6,111,0,5,1,40,3420,247,579,,,,,,,,,,,,,15,10,,,,75,,3,3,,,,,,,LFAC240
Fake Eye Glasses,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,112,0,0,1,0,7905,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC241
Teiwez Mask,,,,111,146626,5,3,50,2444,247,579,19,10,445,35,,,,31,163,,,,20,7,,24,10,40,,3,3,,,,,,,LFAC242
Googly Eye Glasses,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,112,0,0,1,0,7908,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC243
Black Pirate Cloth,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,7,113,0,0,1,0,8006,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC244
Red Pirate Cloth,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,7,113,0,0,1,0,8036,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC245
Spooky Scarecrow Mask,FACEITEM\faceitem_halloween_monster_red.txt,FACEITEM\faceitem_halloween_monster_red.txt,,111,0,0,1,0,8084,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC246
Gold Wolf Mask,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,7,111,0,0,2,0,8144,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC247
Silver Wolf Mask,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,7,111,0,0,2,0,8145,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC248
Black Wolf Mask,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,FACEITEM\pirates_dress_face_f_black_0824_cr.txt,7,111,0,0,2,0,8146,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC249
Blue Masquerade Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,2,0,8160,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC250
Pink Masquerade Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,2,0,8161,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC251
Red Beard,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,1,0,8162,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC252
Toast,FACEITEM\face_toast.txt,FACEITEM\face_toast.txt,7,113,0,0,1,0,8294,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC253
Toast (Egg),FACEITEM\face_toast_egg.txt,FACEITEM\face_toast_egg.txt,7,113,0,0,1,0,8295,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC254
Toast (Jam),FACEITEM\face_toast_jam.txt,FACEITEM\face_toast_jam.txt,7,113,0,0,1,0,8296,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC255
Toast (Butter),FACEITEM\face_toast_butter.txt,FACEITEM\face_toast_butter.txt,7,113,0,0,1,0,8297,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC256
Blushing Marks,FACEITEM\face_marks_blush.txt,FACEITEM\face_marks_blush.txt,7,113,0,0,1,0,1,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC257
Shy Marks,FACEITEM\face_marks_shy.txt,FACEITEM\face_marks_shy.txt,7,113,0,0,1,0,1,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC258
Kissing Marks,FACEITEM\face_marks_kiss.txt,FACEITEM\face_marks_kiss.txt,7,113,0,0,1,0,1,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC259
Star Marks,FACEITEM\face_marks_star.txt,FACEITEM\face_marks_star.txt,7,113,0,0,1,0,1,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC260
Soccer Ball Nose,FACEITEM\faceitem_halloween_monster_red.txt,FACEITEM\faceitem_halloween_monster_red.txt,,113,0,0,1,0,8302,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC261
Black Skull Bandana,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,1,0,8359,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC262
White Skull Bandana,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,113,0,0,1,0,8360,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC263
Black Cat Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,1,0,8368,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC264
Tiger Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,1,0,8369,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC265
Phantom Thief Mask,FACEITEM\faceitem1_wrestlers_red.txt,FACEITEM\faceitem2_wrestlers_red.txt,7,111,0,0,1,0,8420,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC266
White Rose Earrings,,,7,113,0,0,1,0,8479,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC267
Silver Monocle,,,7,113,0,0,1,0,8480,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC268
Gold Pirate Cloth,,,7,113,0,0,1,0,8538,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC269
Rose Earrings,,,7,113,0,0,1,0,2780,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC270
Phantom Burglar Mask,,,7,111,0,0,1,0,3582,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC271
Forest Dweller Frame,,,7,111,0,0,1,0,3598,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC272
Forest Dweller Frame,,,7,111,0,0,1,0,3598,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC273
Blindfold,,,7,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC274
Black Clan Gowl,,,6,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC275
Blue Clan Gowl,,,6,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC276
Green Clan Gowl,,,6,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC277
Pink Clan Gowl,,,6,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC278
Purple Clan Gowl,,,6,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC279
Red Clan Gowl,,,6,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC280
White Clan Gowl,,,6,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC281
Yellow Clan Gowl,,,6,111,0,0,1,0,3586,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC282
Jolly Santa Beard,,,,113,1000,1,1,40,9032,247,579,,,,,,,,,,,,,,,,,,25,,,,,,,,,,LFAC283
Death Reaper Mask,,,7,111,1000,1,1,40,9249,247,579,,,,,,,,,,,,,,,,,,25,,,,,,,,,,LFAC284
Saint's Gift,FACEITEM\arua_face_f_0621_wa.txt,,,113,332010,1,1,47,9447,247,579,,,,,,,,31,210,,,,14,10,,18,10,35,,3,3,,,,,,,LFAC285
Black Hannya Mask,FACEITEM\hannya_black_0818_cr.txt,,,111,0,0,1,0,9448,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC286
White Devil's Mask,FACEITEM\heavymetal_mask_face_0325_cr.txt,,,111,1115400,1,1,48,9449,247,579,19,10,197,80,,,,140,5,,,,38,170,,27,10,35,,3,3,,,,,,,LFAC287
Black Devil's Mask,FACEITEM\heavymetal_mask_face_kha_1222_cr.txt,,,111,1115400,1,1,48,9464,247,579,19,10,198,80,,,,140,5,,,,23,100,,24,10,35,,3,3,,,,,,,LFAC288
Detective Glasses,FACEITEM\conan_faceitem_f_1105.txt,,,112,0,0,1,0,9465,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC289
Zulie Coin Glasses,,,6,112,0,0,1,0,9566,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC290
Skull Mask,,,,111,0,0,2,0,9595,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC291
Discovery Circlet,FACEITEM\ELVES_FACEITEM_M_0409.txt,FACEITEM\ELVES_FACEITEM_M_0409.txt,,113,150000,10,3,35,9828,247,579,,,,,,,,31,140,,,,148,5,,18,5,30,,3,3,,,,,,,LFAC292
Agitation Circlet,FACEITEM\ELVES_FACEITEM_M_0409.txt,FACEITEM\ELVES_FACEITEM_M_0409.txt,,113,150000,10,3,35,9829,247,579,,,,,,,,31,140,,,,148,5,,24,5,30,,3,3,,,,,,,LFAC293
Wishing Circlet,FACEITEM\ELVES_FACEITEM_M_0409.txt,FACEITEM\ELVES_FACEITEM_M_0409.txt,,113,150000,10,3,35,9830,247,579,,,,,,,,31,140,,,,149,5,,18,5,30,,3,3,,,,,,,LFAC294
Freedom Circlet,FACEITEM\ELVES_FACEITEM_M_0409.txt,FACEITEM\ELVES_FACEITEM_M_0409.txt,,113,150000,10,3,35,9831,247,579,,,,,,,,31,140,,,,149,5,,24,5,30,,3,3,,,,,,,LFAC295
Astonish Circlet,FACEITEM\ELVES_FACEITEM_M_0409.txt,FACEITEM\ELVES_FACEITEM_M_0409.txt,,113,220000,10,3,35,9832,247,579,19,10,184,35,,,,31,150,,,,148,10,,18,10,30,,3,3,,,,,,,LFAC296
Dream Circlet,FACEITEM\ELVES_FACEITEM_M_0409.txt,FACEITEM\ELVES_FACEITEM_M_0409.txt,,113,220000,10,3,35,9833,247,579,19,10,185,35,,,,31,150,,,,149,10,,24,10,30,,3,3,,,,,,,LFAC297
Sovereign's Circlet,FACEITEM\ELVES_FACEITEM_M_0409.txt,FACEITEM\ELVES_FACEITEM_M_0409.txt,,113,400000,10,3,35,9834,247,579,19,10,186,30,,,,31,160,,,,148,15,,18,20,30,,3,3,,,,,,,LFAC298
Blue Mechanical Punk Mask,,,7,111,0,0,1,0,10013,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC299
Red Mechanical Punk Mask,,,7,111,0,0,1,0,10018,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC300
Black Crow Masquerade Mask,,,7,111,0,0,1,0,10177,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC301
Red Crow Masquerade Mask,,,7,111,0,0,1,0,10179,247,579,,,,,,,,,,,,,,,,,,25,,3,3,,,,,,,LFAC302
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibster's Mask,FACEITEM\faceitem_mask05.txt,FACEITEM\faceitem_mask05.txt,6,111,1000,10,10,40,9932,247,579,,,,,,,,,,,,,,,,,,10,,3,3,,,,,,33,LFAC318
Organization X Mask,FACEITEM\faceitem_warlock_koh.txt,FACEITEM\faceitem_warlock_koh.txt,6,113,1000,0,10,10,3934,247,579,,,,,,,,,,,,,,,,,,70,,50,50,,,,,,,LFAC319
Good Disguise,FACEITEM\face1_grouchoMask.txt,FACEITEM\face2_grouchoMask.txt,10,111,0,0,0,0,7150,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC320
Red Samurai Mask,FACEITEM\faceitem1_samurai.txt,FACEITEM\faceitem2_samurai.txt,10,111,0,0,0,0,7151,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC321
Blue Samurai Mask,FACEITEM\faceitem1_samurai_blue.txt,FACEITEM\faceitem2_samurai_blue.txt,10,111,0,0,0,0,7152,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC322
White Samurai Mask,FACEITEM\faceitem1_samurai_white.txt,FACEITEM\faceitem2_samurai_white.txt,10,111,0,0,0,0,7153,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC323
Black Samurai Mask,FACEITEM\faceitem1_samurai_black.txt,FACEITEM\faceitem2_samurai_black.txt,10,111,0,0,0,0,7154,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC324
Gold Samurai Mask,FACEITEM\faceitem1_samurai_gold.txt,FACEITEM\faceitem2_samurai_gold.txt,10,111,0,0,0,0,7155,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC325
Mana Goggle,FACEITEM\faceitem1_machine_glasses.txt,FACEITEM\faceitem2_machine_glasses.txt,10,113,0,0,1,100,7156,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC326
Sight Altering Bifocals,faceitem\faceitem1_steampunk_alchemist.txt,faceitem\faceitem2_steampunk_alchemist.txt,10,112,0,0,0,0,7157,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC327
Ocular Safety Goggles,faceitem\faceitem1_steampunk_inventor.txt,faceitem\faceitem2_steampunk_inventor.txt,10,112,0,0,0,0,7158,247,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,LFAC328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
