Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
subwpn_97,97,261,20,37,2504,40,5500,0,11,114,,,22,15,11,10,30,12,246,/Game/Characters/Modular/Female/subwpn_97/subwpn_97/SkeletalMeshes/subwpn_97,/Game/Characters/Modular/Male/subwpn_97/subwpn_97/SkeletalMeshes/subwpn_97,LSUB097,Fire Orb,This orb contains the power of fire.
subwpn_98,98,261,23,42,2505,45,12000,0,11,128,,,22,20,11,10,32,12,246,/Game/Characters/Modular/Female/subwpn_98/subwpn_98/SkeletalMeshes/subwpn_98,/Game/Characters/Modular/Male/subwpn_98/subwpn_98/SkeletalMeshes/subwpn_98,LSUB098,Aqua Orb,This orb contains the myst of water.
subwpn_99,99,261,25,46,2509,50,24000,0,11,140,,,22,20,11,10,33,12,246,/Game/Characters/Modular/Female/subwpn_99/subwpn_99/SkeletalMeshes/subwpn_99,/Game/Characters/Modular/Male/subwpn_99/subwpn_99/SkeletalMeshes/subwpn_99,LSUB099,Thunder Orb,This orb contains the power of thunder.
subwpn_100,100,261,28,50,2510,55,35000,0,11,152,,,22,20,11,10,35,12,246,/Game/Characters/Modular/Female/subwpn_100/subwpn_100/SkeletalMeshes/subwpn_100,/Game/Characters/Modular/Male/subwpn_100/subwpn_100/SkeletalMeshes/subwpn_100,LSUB100,Aero Orb,This orb contains the agility of wind.
subwpn_101,101,261,30,54,2511,60,48000,0,11,164,,,22,25,11,10,36,12,246,/Game/Characters/Modular/Female/subwpn_101/subwpn_101/SkeletalMeshes/subwpn_101,/Game/Characters/Modular/Male/subwpn_101/subwpn_101/SkeletalMeshes/subwpn_101,LSUB101,Arctic Orb,This orb contains the power of the cold arctic air.
subwpn_102,102,261,32,58,2502,65,75000,0,11,180,,,22,25,11,15,38,12,246,/Game/Characters/Modular/Female/subwpn_102/subwpn_102/SkeletalMeshes/subwpn_102,/Game/Characters/Modular/Male/subwpn_102/subwpn_102/SkeletalMeshes/subwpn_102,LSUB102,Master Orb,Orb that may only be used by master crossbow archers.
subwpn_103,103,261,34,62,2506,70,126000,0,11,198,,,22,25,11,15,40,12,246,/Game/Characters/Modular/Female/subwpn_103/subwpn_103/SkeletalMeshes/subwpn_103,/Game/Characters/Modular/Male/subwpn_103/subwpn_103/SkeletalMeshes/subwpn_103,LSUB103,Legendary Orb,"An orb that is said to be only a folk tail, who's power can give it's user infinate agility."
subwpn_104,104,261,36,66,2512,75,142000,0,11,218,,,22,30,11,15,42,12,246,/Game/Characters/Modular/Female/subwpn_104/subwpn_104/SkeletalMeshes/subwpn_104,/Game/Characters/Modular/Male/subwpn_104/subwpn_104/SkeletalMeshes/subwpn_104,LSUB104,Zephyr Orb,A dex orb which contains the spirit of Zephyr.
subwpn_105,105,261,38,69,2513,80,175000,0,11,240,,,22,30,11,15,44,12,246,/Game/Characters/Modular/Female/subwpn_105/subwpn_105/SkeletalMeshes/subwpn_105,/Game/Characters/Modular/Male/subwpn_105/subwpn_105/SkeletalMeshes/subwpn_105,LSUB105,Shadow Orb,"An orb which contains the evil power of the shadow, master of all agility."
subwpn_106,106,261,40,73,2514,85,225000,0,11,264,,,22,30,11,15,47,12,246,/Game/Characters/Modular/Female/subwpn_106/subwpn_106/SkeletalMeshes/subwpn_106,/Game/Characters/Modular/Male/subwpn_106/subwpn_106/SkeletalMeshes/subwpn_106,LSUB106,Life Orb,An orb which is said to contain the power of life itself within.
subwpn_107,107,261,42,77,2498,90,275000,0,11,288,,,22,35,11,20,50,12,246,/Game/Characters/Modular/Female/subwpn_107/subwpn_107/SkeletalMeshes/subwpn_107,/Game/Characters/Modular/Male/subwpn_107/subwpn_107/SkeletalMeshes/subwpn_107,LSUB107,Angelic Orb,A holy orb which engulfs it's user in a divine light.
subwpn_108,108,261,92,127,3390,90,275000,0,11,288,,,22,35,11,20,100,12,246,/Game/Characters/Modular/Female/subwpn_108/subwpn_108/SkeletalMeshes/subwpn_108,/Game/Characters/Modular/Male/subwpn_108/subwpn_108/SkeletalMeshes/subwpn_108,LSUB108,Akela Orb,"Orb of the lone wolf, enchanted with the power of wind."
subwpn_109,109,261,132,147,6254,90,275000,0,11,288,31,131,20,50,11,40,125,12,246,/Game/Characters/Modular/Female/subwpn_109/subwpn_109/SkeletalMeshes/subwpn_109,/Game/Characters/Modular/Male/subwpn_109/subwpn_109/SkeletalMeshes/subwpn_109,LSUB109,Akela Orb,"Orb of the lone wolf, enchanted with the power of wind."
subwpn_110,110,261,132,147,6255,90,275000,0,11,288,31,131,22,50,11,40,125,12,246,/Game/Characters/Modular/Female/subwpn_110/subwpn_110/SkeletalMeshes/subwpn_110,/Game/Characters/Modular/Male/subwpn_110/subwpn_110/SkeletalMeshes/subwpn_110,LSUB110,Infernal Akela Orb,"Orb of the lone wolf, enchanted with the power of wind."
subwpn_111,111,261,163,113,6257,99,203150,0,,,31,131,10,40,20,50,120,12,246,/Game/Characters/Modular/Female/subwpn_111/subwpn_111/SkeletalMeshes/subwpn_111,/Game/Characters/Modular/Male/subwpn_111/subwpn_111/SkeletalMeshes/subwpn_111,LSUB111,Arkon© XG-101 Defender,Shield unit compatible with experimental XG-100 series.
subwpn_112,112,261,163,113,6258,99,203150,0,,,31,131,10,40,18,50,120,12,246,/Game/Characters/Modular/Female/subwpn_112/subwpn_112/SkeletalMeshes/subwpn_112,/Game/Characters/Modular/Male/subwpn_112/subwpn_112/SkeletalMeshes/subwpn_112,LSUB112,Arvock© XG-102 Defender,Shield unit compatible with experimental XG-100 series.
subwpn_113,113,261,132,177,6259,90,275000,0,,,31,131,11,40,20,50,120,12,246,/Game/Characters/Modular/Female/subwpn_113/subwpn_113/SkeletalMeshes/subwpn_113,/Game/Characters/Modular/Male/subwpn_113/subwpn_113/SkeletalMeshes/subwpn_113,LSUB113,Virtigo© XG-401 Enchanter,Orb unit compatible with experimental XG-400 series.
subwpn_114,114,261,132,177,6260,90,275000,0,,,31,131,11,40,18,50,120,12,246,/Game/Characters/Modular/Female/subwpn_114/subwpn_114/SkeletalMeshes/subwpn_114,/Game/Characters/Modular/Male/subwpn_114/subwpn_114/SkeletalMeshes/subwpn_114,LSUB114,Airo© XG-402 Enchanter,Orb unit compatible with experimental XG-400 series.
subwpn_115,115,261,183,133,4206,55,253150,0,10,375,31,131,18,20,10,20,125,12,246,/Game/Characters/Modular/Female/subwpn_115/subwpn_115/SkeletalMeshes/subwpn_115,/Game/Characters/Modular/Male/subwpn_115/subwpn_115/SkeletalMeshes/subwpn_115,LSUB115,Golden Angel Shield,Shield Exclusive for ETC iROSE
subwpn_116,116,261,132,177,6261,90,275000,0,11,320,31,131,18,50,11,40,125,12,246,/Game/Characters/Modular/Female/subwpn_116/subwpn_116/SkeletalMeshes/subwpn_116,/Game/Characters/Modular/Male/subwpn_116/subwpn_116/SkeletalMeshes/subwpn_116,LSUB116,BLT Shield,Shield Exclusive for ETC iROSE
subwpn_117,117,261,163,113,6262,55,253150,0,10,375,31,131,18,50,10,40,125,12,246,/Game/Characters/Modular/Female/subwpn_117/subwpn_117/SkeletalMeshes/subwpn_117,/Game/Characters/Modular/Male/subwpn_117/subwpn_117/SkeletalMeshes/subwpn_117,LSUB117,P2P Dark Red Angel Shield,Shield Exclusive for ETC iROSE
subwpn_118,118,261,152,197,4205,90,275000,0,11,320,31,131,18,50,11,20,125,12,246,/Game/Characters/Modular/Female/subwpn_118/subwpn_118/SkeletalMeshes/subwpn_118,/Game/Characters/Modular/Male/subwpn_118/subwpn_118/SkeletalMeshes/subwpn_118,LSUB118,Smoke Weaver Orb,Shield Exclusive for ETC iROSE
subwpn_119,119,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_119/subwpn_119/SkeletalMeshes/subwpn_119,/Game/Characters/Modular/Male/subwpn_119/subwpn_119/SkeletalMeshes/subwpn_119,,,
subwpn_120,120,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_120/subwpn_120/SkeletalMeshes/subwpn_120,/Game/Characters/Modular/Male/subwpn_120/subwpn_120/SkeletalMeshes/subwpn_120,,,
subwpn_121,121,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_121/subwpn_121/SkeletalMeshes/subwpn_121,/Game/Characters/Modular/Male/subwpn_121/subwpn_121/SkeletalMeshes/subwpn_121,,,
subwpn_122,122,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_122/subwpn_122/SkeletalMeshes/subwpn_122,/Game/Characters/Modular/Male/subwpn_122/subwpn_122/SkeletalMeshes/subwpn_122,,,
subwpn_123,123,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_123/subwpn_123/SkeletalMeshes/subwpn_123,/Game/Characters/Modular/Male/subwpn_123/subwpn_123/SkeletalMeshes/subwpn_123,,,
subwpn_124,124,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_124/subwpn_124/SkeletalMeshes/subwpn_124,/Game/Characters/Modular/Male/subwpn_124/subwpn_124/SkeletalMeshes/subwpn_124,,,
subwpn_125,125,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_125/subwpn_125/SkeletalMeshes/subwpn_125,/Game/Characters/Modular/Male/subwpn_125/subwpn_125/SkeletalMeshes/subwpn_125,,,
subwpn_126,126,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_126/subwpn_126/SkeletalMeshes/subwpn_126,/Game/Characters/Modular/Male/subwpn_126/subwpn_126/SkeletalMeshes/subwpn_126,,,
subwpn_127,127,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_127/subwpn_127/SkeletalMeshes/subwpn_127,/Game/Characters/Modular/Male/subwpn_127/subwpn_127/SkeletalMeshes/subwpn_127,,,
subwpn_128,128,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_128/subwpn_128/SkeletalMeshes/subwpn_128,/Game/Characters/Modular/Male/subwpn_128/subwpn_128/SkeletalMeshes/subwpn_128,,,
subwpn_129,129,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_129/subwpn_129/SkeletalMeshes/subwpn_129,/Game/Characters/Modular/Male/subwpn_129/subwpn_129/SkeletalMeshes/subwpn_129,,,
subwpn_130,130,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_130/subwpn_130/SkeletalMeshes/subwpn_130,/Game/Characters/Modular/Male/subwpn_130/subwpn_130/SkeletalMeshes/subwpn_130,,,
subwpn_131,131,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_131/subwpn_131/SkeletalMeshes/subwpn_131,/Game/Characters/Modular/Male/subwpn_131/subwpn_131/SkeletalMeshes/subwpn_131,,,
subwpn_132,132,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_132/subwpn_132/SkeletalMeshes/subwpn_132,/Game/Characters/Modular/Male/subwpn_132/subwpn_132/SkeletalMeshes/subwpn_132,,,
subwpn_133,133,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_133/subwpn_133/SkeletalMeshes/subwpn_133,/Game/Characters/Modular/Male/subwpn_133/subwpn_133/SkeletalMeshes/subwpn_133,,,
subwpn_134,134,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_134/subwpn_134/SkeletalMeshes/subwpn_134,/Game/Characters/Modular/Male/subwpn_134/subwpn_134/SkeletalMeshes/subwpn_134,,,
subwpn_135,135,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_135/subwpn_135/SkeletalMeshes/subwpn_135,/Game/Characters/Modular/Male/subwpn_135/subwpn_135/SkeletalMeshes/subwpn_135,,,
subwpn_136,136,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_136/subwpn_136/SkeletalMeshes/subwpn_136,/Game/Characters/Modular/Male/subwpn_136/subwpn_136/SkeletalMeshes/subwpn_136,,,
subwpn_137,137,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_137/subwpn_137/SkeletalMeshes/subwpn_137,/Game/Characters/Modular/Male/subwpn_137/subwpn_137/SkeletalMeshes/subwpn_137,,,
subwpn_138,138,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_138/subwpn_138/SkeletalMeshes/subwpn_138,/Game/Characters/Modular/Male/subwpn_138/subwpn_138/SkeletalMeshes/subwpn_138,,,
subwpn_139,139,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_139/subwpn_139/SkeletalMeshes/subwpn_139,/Game/Characters/Modular/Male/subwpn_139/subwpn_139/SkeletalMeshes/subwpn_139,,,
subwpn_140,140,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_140/subwpn_140/SkeletalMeshes/subwpn_140,/Game/Characters/Modular/Male/subwpn_140/subwpn_140/SkeletalMeshes/subwpn_140,,,
subwpn_141,141,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_141/subwpn_141/SkeletalMeshes/subwpn_141,/Game/Characters/Modular/Male/subwpn_141/subwpn_141/SkeletalMeshes/subwpn_141,,,
subwpn_142,142,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_142/subwpn_142/SkeletalMeshes/subwpn_142,/Game/Characters/Modular/Male/subwpn_142/subwpn_142/SkeletalMeshes/subwpn_142,,,
subwpn_143,143,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_143/subwpn_143/SkeletalMeshes/subwpn_143,/Game/Characters/Modular/Male/subwpn_143/subwpn_143/SkeletalMeshes/subwpn_143,,,
subwpn_144,144,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_144/subwpn_144/SkeletalMeshes/subwpn_144,/Game/Characters/Modular/Male/subwpn_144/subwpn_144/SkeletalMeshes/subwpn_144,,,
subwpn_145,145,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_145/subwpn_145/SkeletalMeshes/subwpn_145,/Game/Characters/Modular/Male/subwpn_145/subwpn_145/SkeletalMeshes/subwpn_145,,,
subwpn_146,146,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_146/subwpn_146/SkeletalMeshes/subwpn_146,/Game/Characters/Modular/Male/subwpn_146/subwpn_146/SkeletalMeshes/subwpn_146,,,
subwpn_147,147,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_147/subwpn_147/SkeletalMeshes/subwpn_147,/Game/Characters/Modular/Male/subwpn_147/subwpn_147/SkeletalMeshes/subwpn_147,,,
subwpn_148,148,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_148/subwpn_148/SkeletalMeshes/subwpn_148,/Game/Characters/Modular/Male/subwpn_148/subwpn_148/SkeletalMeshes/subwpn_148,,,
subwpn_149,149,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_149/subwpn_149/SkeletalMeshes/subwpn_149,/Game/Characters/Modular/Male/subwpn_149/subwpn_149/SkeletalMeshes/subwpn_149,,,
subwpn_150,150,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_150/subwpn_150/SkeletalMeshes/subwpn_150,/Game/Characters/Modular/Male/subwpn_150/subwpn_150/SkeletalMeshes/subwpn_150,,,
subwpn_151,151,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_151/subwpn_151/SkeletalMeshes/subwpn_151,/Game/Characters/Modular/Male/subwpn_151/subwpn_151/SkeletalMeshes/subwpn_151,,,
subwpn_152,152,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_152/subwpn_152/SkeletalMeshes/subwpn_152,/Game/Characters/Modular/Male/subwpn_152/subwpn_152/SkeletalMeshes/subwpn_152,,,
subwpn_153,153,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_153/subwpn_153/SkeletalMeshes/subwpn_153,/Game/Characters/Modular/Male/subwpn_153/subwpn_153/SkeletalMeshes/subwpn_153,,,
subwpn_154,154,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_154/subwpn_154/SkeletalMeshes/subwpn_154,/Game/Characters/Modular/Male/subwpn_154/subwpn_154/SkeletalMeshes/subwpn_154,,,
subwpn_155,155,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_155/subwpn_155/SkeletalMeshes/subwpn_155,/Game/Characters/Modular/Male/subwpn_155/subwpn_155/SkeletalMeshes/subwpn_155,,,
subwpn_156,156,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_156/subwpn_156/SkeletalMeshes/subwpn_156,/Game/Characters/Modular/Male/subwpn_156/subwpn_156/SkeletalMeshes/subwpn_156,,,
subwpn_157,157,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_157/subwpn_157/SkeletalMeshes/subwpn_157,/Game/Characters/Modular/Male/subwpn_157/subwpn_157/SkeletalMeshes/subwpn_157,,,
subwpn_158,158,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_158/subwpn_158/SkeletalMeshes/subwpn_158,/Game/Characters/Modular/Male/subwpn_158/subwpn_158/SkeletalMeshes/subwpn_158,,,
subwpn_159,159,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_159/subwpn_159/SkeletalMeshes/subwpn_159,/Game/Characters/Modular/Male/subwpn_159/subwpn_159/SkeletalMeshes/subwpn_159,,,
subwpn_161,161,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_161/subwpn_161/SkeletalMeshes/subwpn_161,/Game/Characters/Modular/Male/subwpn_161/subwpn_161/SkeletalMeshes/subwpn_161,,,
subwpn_162,162,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_162/subwpn_162/SkeletalMeshes/subwpn_162,/Game/Characters/Modular/Male/subwpn_162/subwpn_162/SkeletalMeshes/subwpn_162,,,
subwpn_169,169,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_169/subwpn_169/SkeletalMeshes/subwpn_169,/Game/Characters/Modular/Male/subwpn_169/subwpn_169/SkeletalMeshes/subwpn_169,,,
subwpn_170,170,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_170/subwpn_170/SkeletalMeshes/subwpn_170,/Game/Characters/Modular/Male/subwpn_170/subwpn_170/SkeletalMeshes/subwpn_170,,,
subwpn_171,171,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_171/subwpn_171/SkeletalMeshes/subwpn_171,/Game/Characters/Modular/Male/subwpn_171/subwpn_171/SkeletalMeshes/subwpn_171,,,
subwpn_172,172,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_172/subwpn_172/SkeletalMeshes/subwpn_172,/Game/Characters/Modular/Male/subwpn_172/subwpn_172/SkeletalMeshes/subwpn_172,,,
subwpn_173,173,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_173/subwpn_173/SkeletalMeshes/subwpn_173,/Game/Characters/Modular/Male/subwpn_173/subwpn_173/SkeletalMeshes/subwpn_173,,,
subwpn_174,174,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_174/subwpn_174/SkeletalMeshes/subwpn_174,/Game/Characters/Modular/Male/subwpn_174/subwpn_174/SkeletalMeshes/subwpn_174,,,
subwpn_175,175,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_175/subwpn_175/SkeletalMeshes/subwpn_175,/Game/Characters/Modular/Male/subwpn_175/subwpn_175/SkeletalMeshes/subwpn_175,,,
subwpn_176,176,0,0,0,0,0,0,0,,,,,,,,,,,0,/Game/Characters/Modular/Female/subwpn_176/subwpn_176/SkeletalMeshes/subwpn_176,/Game/Characters/Modular/Male/subwpn_176/subwpn_176/SkeletalMeshes/subwpn_176,,,
subwpn_180,180,261,163,113,6263,99,253150,0,,,,,10,30,12,30,125,12,246,/Game/Characters/Modular/Female/subwpn_180/subwpn_180/SkeletalMeshes/subwpn_180,/Game/Characters/Modular/Male/subwpn_180/subwpn_180/SkeletalMeshes/subwpn_180,LSUB180,Easter Egg Shield,Shield Exclusive for ETC iROSE
subwpn_181,181,261,80,80,4124,55,253150,0,,,,,20,20,11,15,80,12,246,/Game/Characters/Modular/Female/subwpn_181/subwpn_181/SkeletalMeshes/subwpn_181,/Game/Characters/Modular/Male/subwpn_181/subwpn_181/SkeletalMeshes/subwpn_181,LSUB181,Ocean fan shield,Shield Exclusive for ETC iROSE
subwpn_182,182,261,80,80,4123,55,253150,0,,,,,20,20,12,15,80,12,246,/Game/Characters/Modular/Female/subwpn_182/subwpn_182/SkeletalMeshes/subwpn_182,/Game/Characters/Modular/Male/subwpn_182/subwpn_182/SkeletalMeshes/subwpn_182,LSUB182,Fish Fan Shield,Shield Exclusive for ETC iROSE
subwpn_183,183,261,80,80,4088,55,253150,0,,,,,20,20,13,15,80,12,246,/Game/Characters/Modular/Female/subwpn_183/subwpn_183/SkeletalMeshes/subwpn_183,/Game/Characters/Modular/Male/subwpn_183/subwpn_183/SkeletalMeshes/subwpn_183,LSUB183,Snow flake fan Shield,Shield Exclusive for ETC iROSE
subwpn_184,184,261,80,80,4089,55,253150,0,,,,,20,20,15,15,80,12,246,/Game/Characters/Modular/Female/subwpn_184/subwpn_184/SkeletalMeshes/subwpn_184,/Game/Characters/Modular/Male/subwpn_184/subwpn_184/SkeletalMeshes/subwpn_184,LSUB184,Firefly Fan shield,Shield Exclusive for ETC iROSE
subwpn_185,185,261,80,80,4125,55,253150,0,,,,,20,20,10,15,80,12,246,/Game/Characters/Modular/Female/subwpn_185/subwpn_185/SkeletalMeshes/subwpn_185,/Game/Characters/Modular/Male/subwpn_185/subwpn_185/SkeletalMeshes/subwpn_185,LSUB185,Rabbit fan shied,Shield Exclusive for ETC iROSE
subwpn_186,186,261,80,80,4090,55,253150,0,,,,,20,20,11,15,80,12,246,/Game/Characters/Modular/Female/subwpn_186/subwpn_186/SkeletalMeshes/subwpn_186,/Game/Characters/Modular/Male/subwpn_186/subwpn_186/SkeletalMeshes/subwpn_186,LSUB186,Maple Fan Shield,Shield Exclusive for ETC iROSE
subwpn_187,187,261,80,80,4122,55,253150,0,,,,,20,20,12,15,80,12,246,/Game/Characters/Modular/Female/subwpn_187/subwpn_187/SkeletalMeshes/subwpn_187,/Game/Characters/Modular/Male/subwpn_187/subwpn_187/SkeletalMeshes/subwpn_187,LSUB187,Moldie Fan Shield,Shield Exclusive for ETC iROSE
subwpn_188,188,261,100,100,4126,55,0,0,,,,,20,20,10,15,80,12,246,/Game/Characters/Modular/Female/subwpn_188/subwpn_188/SkeletalMeshes/subwpn_188,/Game/Characters/Modular/Male/subwpn_188/subwpn_188/SkeletalMeshes/subwpn_188,LSUB188,Black Pirate Hook Shield,Shield Exclusive for ETC iROSE
subwpn_189,189,261,100,100,4127,55,0,0,,,,,18,20,11,15,80,12,246,/Game/Characters/Modular/Female/subwpn_189/subwpn_189/SkeletalMeshes/subwpn_189,/Game/Characters/Modular/Male/subwpn_189/subwpn_189/SkeletalMeshes/subwpn_189,LSUB189,Yellow Pirate Hook Shield,Shield Exclusive for ETC iROSE
subwpn_190,190,261,100,100,4128,55,0,0,,,,,20,20,12,15,80,12,246,/Game/Characters/Modular/Female/subwpn_190/subwpn_190/SkeletalMeshes/subwpn_190,/Game/Characters/Modular/Male/subwpn_190/subwpn_190/SkeletalMeshes/subwpn_190,LSUB190,Shark Pirate Hook Shield,Shield Exclusive for ETC iROSE
subwpn_191,191,261,100,100,4129,55,0,0,,,,,18,20,13,15,80,12,246,/Game/Characters/Modular/Female/subwpn_191/subwpn_191/SkeletalMeshes/subwpn_191,/Game/Characters/Modular/Male/subwpn_191/subwpn_191/SkeletalMeshes/subwpn_191,LSUB191,Leaf Pirate Hook Shield,Shield Exclusive for ETC iROSE
subwpn_192,192,261,100,100,4130,55,0,0,,,,,20,20,15,15,80,12,246,/Game/Characters/Modular/Female/subwpn_192/subwpn_192/SkeletalMeshes/subwpn_192,/Game/Characters/Modular/Male/subwpn_192/subwpn_192/SkeletalMeshes/subwpn_192,LSUB192,Brass Pirate Hook Shield,Shield Exclusive for ETC iROSE
subwpn_193,193,261,80,80,4131,55,253150,0,,,,,20,10,13,15,100,12,246,/Game/Characters/Modular/Female/subwpn_193/subwpn_193/SkeletalMeshes/subwpn_193,/Game/Characters/Modular/Male/subwpn_193/subwpn_193/SkeletalMeshes/subwpn_193,LSUB193,Paintbrush Shield,Shield Exclusive for ETC iROSE
subwpn_194,194,261,80,80,4132,55,253150,0,,,,,20,10,15,15,100,12,246,/Game/Characters/Modular/Female/subwpn_194/subwpn_194/SkeletalMeshes/subwpn_194,/Game/Characters/Modular/Male/subwpn_194/subwpn_194/SkeletalMeshes/subwpn_194,LSUB194,Colour Shield,Shield Exclusive for ETC iROSE
subwpn_195,195,261,80,80,4108,55,253150,0,,,,,20,10,10,15,100,12,246,/Game/Characters/Modular/Female/subwpn_195/subwpn_195/SkeletalMeshes/subwpn_195,/Game/Characters/Modular/Male/subwpn_195/subwpn_195/SkeletalMeshes/subwpn_195,LSUB195,Pointed pen Shield,Shield Exclusive for ETC iROSE
subwpn_196,196,261,163,113,6264,99,253150,0,31,131,,,10,30,12,30,125,12,246,/Game/Characters/Modular/Female/subwpn_196/subwpn_196/SkeletalMeshes/subwpn_196,/Game/Characters/Modular/Male/subwpn_196/subwpn_196/SkeletalMeshes/subwpn_196,LSUB196,Pencil Shield,Shield Exclusive for ETC iROSE
subwpn_197,197,261,163,113,6266,99,253150,0,31,131,,,13,30,12,30,125,12,246,/Game/Characters/Modular/Female/subwpn_197/subwpn_197/SkeletalMeshes/subwpn_197,/Game/Characters/Modular/Male/subwpn_197/subwpn_197/SkeletalMeshes/subwpn_197,LSUB197,MeterStick Shield,Shield Exclusive for ETC iROSE
subwpn_198,198,261,163,113,6267,99,253150,0,31,131,,,10,30,12,30,125,12,246,/Game/Characters/Modular/Female/subwpn_198/subwpn_198/SkeletalMeshes/subwpn_198,/Game/Characters/Modular/Male/subwpn_198/subwpn_198/SkeletalMeshes/subwpn_198,LSUB198,Scissor Shield,Shield Exclusive for ETC iROSE
subwpn_199,199,261,163,113,6268,99,253150,0,31,131,,,13,30,12,30,125,12,246,/Game/Characters/Modular/Female/subwpn_199/subwpn_199/SkeletalMeshes/subwpn_199,/Game/Characters/Modular/Male/subwpn_199/subwpn_199/SkeletalMeshes/subwpn_199,LSUB199,Leaf Shield,Shield Exclusive for ETC iROSE
