Blue Elemental,4,,,,,,,,1061,71,1334,1,1,,3000,1121,68
Red Elemental,4,,,,,,,,1061,71,1335,1,1,,3000,1121,68
,4,,,,,,,,1501,71,1336,1,1,,3000,1121,68
,4,,,,,,,,1501,71,1337,1,1,,3000,1121,68
Rotten Tree Flower,4,,,,,,,,1339,71,1338,1,1,,3000,1121,68
Firecracker Penguin,4,,,,,,,,1373,71,1372,1,2,,3000,1121,68
,3,,,,,,,,1551,71,,1,,,,0,0
,3,,,,,,,,1552,71,,1,,,,0,0
,4,,,,,,,,,71,1553,1,1,,500,1110,83
,4,,,,,,,,,71,1554,1,1,,500,1110,83
,4,,,,,,,,,71,1398,1,1,,2000,1110,83
,3,,,,,,,,382,71,,1,,,,0,437
,,,,,,,,,,,,,,,,,
Thornie Fireball,4,,,,,,,,95,71,2054,1,1,,3000,1121,95
Frostworm,4,,,,,,,,1312,71,1289,1,1,,1000,1110,83
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Victorious Ancient Sword,3,,,,1876,6,,100,1005,1009,,1,,,,,
Victorious Ancient Hammer,3,,,,1877,6,,100,1010,1014,,1,,,,,
Victorious Ancient Crossbow,3,,,1875,,6,,0,0,0,,,,,,,
Victorious Ancient Two-handed Sword,3,,,,1874,6,,100,1015,1019,,1,,,,,
Victorious Ancient Two-handed Axe,3,,1874,,,6,,100,1020,1024,,1,,,,,
Victorious Ancient Spear,3,,,,1874,6,,100,1015,1019,,1,,,,,
Victorious Ancient Bow,3,,,1874,,6,,,,,,,,,,,
Victorious Ancient Gun,3,,,1875,,6,,,,,,,,,,,
Victorious Ancient Launcher,3,,,1874,,6,,,,,,,,,,,
Victorious Ancient Staff,3,,,,1876,6,,100,1015,1019,,1,,,,,
Victorious Ancient Wand,3,,,,1876,6,,,,,,,,,,,
Victorious Ancient Katars,3,1875,,1875,,6,,100,1010,1014,,1,,,,,
Victorious Ancient Dual Swords,3,,1876,1878,,6,,100,1005,1009,,1,,,,,
,,,,,,,,,,,,,,,,,
Tombstone Bullet,4,,,,,,,,1312,71,1441,1,1,,4000,1110,83
Tombstone Skill,4,,,,,,,,1312,71,1442,1,1,,4000,1110,83
Pink Candle Sword,3,1574,,,,6,,100,1005,1009,,1,,,,,
Golden Bamboo Spear,3,1857,,,1857,6,,100,1015,1019,,1,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Necromancer Sword,3,,,,1885,6,,100,1005,1009,,1,,,,,
Necromancer Hammer,3,,,,1887,6,,100,1010,1014,,1,,,,,
Necromancer Crossbow,3,,,1886,,6,,,,,,,,,,,
Necromancer Two-handed Sword,3,,,,1885,6,,100,1015,1019,,1,,,,,
Necromancer Two-handed Axe,3,,,,1885,6,,100,1020,1024,,1,,,,,
Necromancer Spear,3,,,,1885,6,,100,1015,1019,,1,,,,,
Necromancer Bow,3,,,1885,,6,,,,,,,,,,,
Necromancer Gun,3,,,1888,,6,,,,,,,,,,,
Necromancer Launcher,3,,,1885,,6,,,,,,,,,,,
Necromancer Staff,3,,,,1885,6,,100,1015,1019,,1,,,,,
Necromancer Wand,3,,,,1885,6,,,,,,,,,,,
Necromancer Katars,3,1886,,1886,,6,,100,1010,1014,,1,,,,,
Necromancer Dual Swords,3,,,1885,1889,6,,100,1005,1009,,1,,,,,
Eldritch Sword,3,,,,1893,6,,100,1005,1009,,1,,,,,
Eldritch Hammer,3,,,,1895,6,,100,1010,1014,,1,,,,,
Eldritch Crossbow,3,,,1897,,6,,,,,,,,,,,
Eldritch Two-handed Sword,3,,,,1893,6,,100,1015,1019,,1,,,,,
Eldritch Two-handed Axe,3,,,,1893,6,,100,1020,1024,,1,,,,,
Eldritch Spear,3,,,,1893,6,,100,1015,1019,,1,,,,,
Eldritch Bow,3,,,1898,,6,,,,,,,,,,,
Arms Punch Hit,3,,,,,6,,100,1256,1019,,1,,,,,67
Eldritch Gun,3,,,1899,,6,,,,,,,,,,,
Eldritch Launcher,3,,,1893,,6,,,,,,,,,,,
Eldritch Staff,3,,,,1893,6,,100,1015,1019,,1,,,,,
Eldritch Wand,3,,,,1893,6,,,,,,,,,,,
Eldritch Katars,3,1894,,1894,,6,,100,1010,1014,,1,,,,,
Eldritch Dual Swords,3,,,1893,1896,6,,100,1005,1009,,1,,,,,
Astral Sword,3,,,,,6,,100,1005,1009,,1,,,,,
Lightning Sword,3,,,,1905,6,,100,1005,1009,,1,,,,,
Lightning Hammer,3,,,,1906,6,,100,1010,1014,,1,,,,,
Lightning Crossbow,3,,,1909,,6,,,,,,,,,,,
Lightning Two-handed Sword,3,,,,1905,6,,100,1015,1019,,1,,,,,
Lightning Two-handed Axe,3,,,,1905,6,,100,1020,1024,,1,,,,,
Lightning Spear,3,,,,1905,6,,100,1015,1019,,1,,,,,
Lightning Bow,3,,,1908,,6,,,,,,,,,,,
Lightning Gun,3,,,1906,,6,,,,,,,,,,,
Lightning Launcher,3,,,1905,,6,,,,,,,,,,,
Lightning Staff,3,,,,1911,6,,100,1015,1019,,1,,,,,
Lightning Wand,3,,,,1911,6,,,,,,,,,,,
Lightning Katars,3,1907,,1907,,6,,100,1010,1014,,1,,,,,
Lightning Dual Swords,3,,,1911,1910,6,,100,1005,1009,,1,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Victorious Iced Sword,3,,,,1866,6,,100,1005,1009,,1,,,,,
Victorious Iced Hammer,3,,,,1867,6,,100,1010,1014,,1,,,,,
Victorious Iced Crossbow,3,,,1865,,6,,0,0,0,,,,,,,
Victorious Iced Two-handed Sword,3,,,,1864,6,,100,1015,1019,,1,,,,,
Victorious Iced Two-handed Axe,3,,1864,,,6,,100,1020,1024,,1,,,,,
Victorious Iced Spear,3,,,,1864,6,,100,1015,1019,,1,,,,,
Victorious Iced Bow,3,,,1864,,6,,,,,,,,,,,
Victorious Iced Gun,3,,,1865,,6,,,,,,,,,,,
Victorious Iced Launcher,3,,,1864,,6,,,,,,,,,,,
Victorious Iced Staff,3,,,,1866,6,,100,1015,1019,,1,,,,,
Victorious Iced Wand,3,,,,1866,6,,,,,,,,,,,
Victorious Iced Katars,3,1865,,1865,,6,,100,1010,1014,,1,,,,,
Victorious Iced Dual Swords,3,,1866,1868,,6,,100,1005,1009,,1,,,,,
Victorious Glacial Sword,3,,,,1914,6,,100,1005,1009,,1,,,,,
Victorious Glacial Hammer,3,,,,1916,6,,100,1010,1014,,1,,,,,
Victorious Glacial Two-handed Sword,3,,,,1914,6,,100,1015,1019,,1,,,,,
Victorious Glacial Crossbow,3,,,1918,,6,,,,,,,,,,,
Victorious Glacial Spear,3,,,,1914,6,,100,1015,1019,,1,,,,,
Victorious Glacial Two-handed Axe,3,,,,1914,6,,100,1020,1024,,1,,,,,
Victorious Glacial Gun,3,,,1920,,6,,,,,,,,,,,
Victorious Glacial Bow,3,,,1919,,6,,,,,,,,,,,
Victorious Glacial Launcher,3,,,1914,,6,,,,,,,,,,,
Victorious Glacial Staff,3,,,,1914,6,,100,1015,1019,,1,,,,,
Victorious Glacial Wand,3,,,,1914,6,,,,,,,,,,,
Victorious Glacial Katars,3,1915,,1915,,6,,100,1010,1014,,1,,,,,
Victorious Glacial Dual Swords,3,,,1914,1917,6,,100,1005,1009,,1,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Angelic Arrow,4,,,,,,,,97,71,32,1,1,,3000,1121,68
Nova Bullet,4,,,,,,,,2001,71,33,1,1,,3000,146,83
Molten Shell,4,,,,,,,,130,71,34,1,2,,3000,1121,68
,4,,,,,,,,1061,71,1335,1,1,,3000,1121,68
Ikaness Engineer Bolt,4,,,,,,,,2004,71,2003,1,2,,3000,1121,83
,3,,,,,,,,2001,71,,1,,,,,
,4,,,,,,,,2011,71,2010,1,1,,3000,1121,83
,3,,,,,,,,2009,71,,1,,,,,
,3,,,,,,,,1309,71,,1,,,,,
,3,,,,,,,,1309,71,,1,,,,,
,4,,,,,,,,90,71,383,1,1,,3000,146,83
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Wicked Ruby [1],1,2356,2356,2356,2356,1,,100,,,,,,,,,
Wicked Ruby [2],1,2357,2357,2357,2357,1,,100,,,,,,,,,
Wicked Ruby [3],1,2358,2358,2358,2358,1,,100,,,,,,,,,
,,,,,,,,,,,,,,,,,
Wicked Garnet [1],1,2360,2360,2360,2360,1,,100,,,,,,,,,
Wicked Garnet [2],1,2361,2361,2361,2361,1,,100,,,,,,,,,
Wicked Garnet [3],1,2362,2362,2362,2362,1,,100,,,,,,,,,
,,,,,,,,,,,,,,,,,
Wicked Topaz [1],1,2364,2364,2364,2364,1,,100,,,,,,,,,
Wicked Topaz [2],1,2365,2365,2365,2365,1,,100,,,,,,,,,
Wicked Topaz [3],1,2366,2366,2366,2366,1,,100,,,,,,,,,
,,,,,,,,,,,,,,,,,
Wicked Sapphire [1],1,2368,2368,2368,2368,1,,100,,,,,,,,,
Wicked Sapphire [2],1,2369,2369,2369,2369,1,,100,,,,,,,,,
Wicked Sapphire [3],1,2370,2370,2370,2370,1,,100,,,,,,,,,
,,,,,,,,,,,,,,,,,
Wicked Tourmaline [1],1,2372,2372,2372,2372,1,,100,,,,,,,,,
Wicked Tourmaline [2],1,2373,2373,2373,2373,1,,100,,,,,,,,,
Wicked Tourmaline [3],1,2374,2374,2374,2374,1,,100,,,,,,,,,
,,,,,,,,,,,,,,,,,
Wicked Emerald [1],1,2376,2376,2376,2376,1,,100,,,,,,,,,
Wicked Emerald [2],1,2377,2377,2377,2377,1,,100,,,,,,,,,
Wicked Emerald [3],1,2378,2378,2378,2378,1,,100,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Snowflake Wand,4,,,,,,,100,130,71,1890,1,1,,3000,0,83
Rose Wand,4,,,,,,,100,130,71,1843,1,1,,3000,0,83
White Rose Wand,4,,,,,,,100,130,71,1844,1,1,,3000,0,83
Blue Beam Sword,3,1880,,,,6,,100,1005,1009,,1,,,,,
Red Beam Sword,3,1881,,,,6,,100,1005,1009,,1,,,,,
Chainsaw,3,,,,1884,6,,100,1015,1019,,1,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
WPN_EFT_001,3,2900,2910,,,6,,100,,,,,,,,,
WPN_EFT_002,3,2901,2911,,,6,,100,,,,,,,,,
WPN_EFT_003,3,2902,2912,,,6,,100,,,,,,,,,
WPN_EFT_004,3,2903,2913,,,6,,100,,,,,,,,,
WPN_EFT_005,3,2904,2914,,,6,,100,,,,,,,,,
WPN_EFT_006,3,2905,2915,,,6,,100,,,,,,,,,
WPN_EFT_007,3,2906,2916,,,6,,100,,,,,,,,,
WPN_EFT_008,3,2907,2917,,,6,,100,,,,,,,,,
WPN_EFT_009,3,2908,2918,,,6,,100,,,,,,,,,
WPN_EFT_010,3,2909,2919,,,6,,100,,,,,,,,,
WPN_EFT_011,3,2920,2921,,,6,,100,,,,,,,,,
WPN_EFT_Toxic,3,1858,1858,,,6,,100,,,,,,,,,
WPN_EFT_012,3,2922,2923,,,6,,100,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Bubble Machine,,1577,,,,,,,,,,,,,,,
Large Beer Mug,,1578,,,,,,,,,,,,,,,
Pixie Wings 1,,1582,,,,,,,,,,,,,,,
Pixie Wings 2,,1583,,,,,,,,,,,,,,,
Pixie Wings 3,,1584,,,,,,,,,,,,,,,
Gadget Pack,,1585,1585,,,,,,,,,,,,,,
Fairy Wing,,1588,,,,,,,,,,,,,,,
Another Fairy,,1589,,,,,,,,,,,,,,,
Fairy Blue Wing,,1590,,,,,,,,,,,,,,,
Fairy Purple Wing,,1591,,,,,,,,,,,,,,,
Magic Circle,,1592,,,,,,,,,,,,,,,
Angel Wing,,1593,,,,,,,,,,,,,,,
Black Angel Wing,,1594,,,,,,,,,,,,,,,
Cherry Blossom Effect,,1596,,,,,,,,,,,,,,,
Green Fairy Wing,,1597,,,,,,,,,,,,,,,
Black Fairy Wing,,1598,,,,,,,,,,,,,,,
Reborn Body Effect,,1599,,,,,,,,,,,,,,,
Lucky Ghost Aura,,1587,,,,,,,,,,,,,,,
Laguz Wing,,1576,,,,,,,,,,,,,,,
maximilien,,1626,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
headphone,,1621,,,,,,,,,,,,,,,
snowcrystal,,1629,,,,,,,,,,,,,,,
headphone_orange,,1622,,,,,,,,,,,,,,,
firework_cap,,1623,,,,,,,,,,,,,,,
candle,,1624,,,,,,,,,,,,,,,
headphone,,1523,,,,,,,,,,,,,,,
jacklantan,,1628,,,,,,,,,,,,,,,
Reindeer Antlers,,1625,,,,,,,,,,,,,,,
Bat Arua,,1575,,,,,,,,,,,,,,,
Ancient Helmet,,1639,1639,,,,,,,,,,,,,,
Birthday Candle,,1640,,,,,,,,,,,,,,,
Sun Backshield 9,,1641,,,,,,,,,,,,9,,,
uchiwa blue,,1642,,,,,,,,,,,,,,,
Shaman Backshield,,1643,,,,,,,,,,,,,,,
Light Wing,,1595,,,,,,,,,,,,,,,
Berkana Eye,,1644,,,,,,,,,,,,,,,
Yellow Fairy Wing,,1645,,,,,,,,,,,,,,,
Reinforced Mining Bag,,1646,,,,,,,,,,,,9,,,
Blazing Wing,,1648,,,,,,,,,,,,,,,
Bronze Trophy,,1649,,,,,,,,,,,,,,,
Silver Trophy,,1650,,,,,,,,,,,,,,,
Gold Trophy,,1651,,,,,,,,,,,,,,,
Necromancer's Artifact,,2076,2075,2075,2075,,,,,,,,,9,,,
Flightpack,,1657,1656,1656,,,,,,,,,,,,,
Exiling Gold Backshield,,2081,,,,,,,,,,,,,,,
Gib Effect,3,2998,2999,,,6,,100,,,,,,,,,
Gib Wing,,2997,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Rocket Arm,4,,,,,,,100,1101,71,1948,1,1,,3000,146,83
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
